timeslot,rl_storage_allocator,greedy_storage_allocator,actual_disk_usage
11574,275714,275787.3561,287792
11575,275720,275787.3561,287796
11576,275727,275787.3561,287804
11577,275733,275787.3561,287812
11578,275739,275787.3561,287816
11579,275745,275787.3561,287824
11580,275752,275787.3561,287832
11581,275758,275787.3561,287836
11582,275764,275787.3561,287844
11583,275770,275787.3561,287848
11584,275777,275787.3561,287856
11585,275783,275787.3561,287864
11586,275789,275887.3561,287868
11587,275795,275887.3561,287876
11588,275801,275887.3561,287884
11589,275808,275887.3561,287888
11590,275814,275887.3561,287896
11591,275820,275887.3561,287904
11592,275826,275887.3561,287908
11593,275833,275887.3561,287916
11594,275839,275887.3561,287924
11595,275845,275887.3561,287928
11596,275851,275887.3561,287936
11597,275857,275887.3561,287944
11598,275864,275887.3561,287948
11599,275870,275887.3561,287956
11600,275876,275887.3561,287964
11601,275882,275887.3561,287968
11602,275889,275987.3561,287976
11603,275895,275987.3561,287984
11604,275901,275987.3561,287988
11605,275907,275987.3561,287996
11606,275913,275987.3561,288004
11607,275920,275987.3561,288008
11608,275926,275987.3561,288016
11609,275932,275987.3561,288024
11610,275938,275987.3561,288028
11611,275945,275987.3561,288036
11612,275951,275987.3561,288040
11613,275957,275987.3561,288048
11614,275963,275987.3561,288056
11615,275969,275987.3561,288060
11616,275976,275987.3561,288068
11617,275982,275987.3561,288076
11618,275988,276087.3561,288080
11619,275994,276087.3561,288088
11620,276001,276087.3561,288092
11621,276007,276087.3561,288100
11622,276013,276087.3561,288108
11623,276019,276087.3561,288112
11624,276025,276087.3561,288120
11625,276032,276087.3561,288128
11626,276038,276087.3561,288132
11627,276044,276087.3561,288140
11628,276050,276087.3561,288148
11629,276057,276087.3561,288152
11630,276063,276087.3561,288160
11631,276069,276087.3561,288164
11632,276075,276087.3561,288172
11633,276081,276087.3561,288180
11634,276088,276187.3561,288184
11635,276094,276187.3561,288192
11636,276100,276187.3561,288200
11637,276106,276187.3561,288204
11638,276113,276187.3561,288212
11639,276119,276187.3561,288216
11640,276125,276187.3561,288224
11641,276131,276187.3561,288232
11642,276137,276187.3561,288236
11643,276144,276187.3561,288244
11644,276150,276187.3561,288252
11645,276156,276187.3561,288256
11646,276162,276187.3561,288264
11647,276169,276187.3561,288272
11648,276175,276187.3561,288276
11649,276181,276187.3561,288284
11650,276187,276187.3561,288292
11651,276193,276287.3561,288296
11652,276200,276287.3561,288304
11653,276206,276287.3561,288312
11654,276212,276287.3561,288316
11655,276218,276287.3561,288324
11656,276225,276287.3561,288332
11657,276231,276287.3561,288336
11658,276237,276287.3561,288344
11659,276243,276287.3561,288352
11660,276249,276287.3561,288356
11661,276256,276287.3561,288364
11662,276262,276287.3561,288372
11663,276268,276287.3561,288376
11664,276274,276287.3561,288384
11665,276281,276287.3561,288392
11666,276287,276287.3561,288396
11667,276293,276387.3561,288404
11668,276299,276387.3561,288408
11669,276305,276387.3561,288416
11670,276312,276387.3561,288424
11671,276318,276387.3561,288428
11672,276324,276387.3561,288436
11673,276330,276387.3561,288444
11674,276337,276387.3561,288448
11675,276343,276387.3561,288456
11676,276349,276387.3561,288464
11677,276355,276387.3561,288468
11678,276361,276387.3561,288476
11679,276368,276387.3561,288480
11680,276374,276387.3561,288488
11681,276380,276387.3561,288496
11682,276386,276387.3561,288500
11683,276393,276487.3561,288508
11684,276399,276487.3561,288516
11685,276405,276487.3561,288520
11686,276411,276487.3561,288528
11687,276417,276487.3561,288532
11688,276424,276487.3561,288540
11689,276430,276487.3561,288548
11690,276436,276487.3561,288552
11691,276442,276487.3561,288560
11692,276449,276487.3561,288568
11693,276455,276487.3561,288572
11694,276461,276487.3561,288580
11695,276467,276487.3561,288588
11696,276474,276487.3561,288592
11697,276480,276487.3561,288600
11698,276486,276487.3561,288608
11699,276492,276587.3561,288612
11700,276498,276587.3561,288620
11701,276505,276587.3561,288624
11702,276511,276587.3561,288632
11703,276517,276587.3561,288640
11704,276523,276587.3561,288644
11705,276530,276587.3561,288652
11706,276536,276587.3561,288660
11707,276542,276587.3561,288664
11708,276548,276587.3561,288672
11709,276554,276587.3561,288680
11710,276561,276587.3561,288684
11711,276567,276587.3561,289716
11712,276573,276587.3561,289724
11713,276579,276587.3561,289728
11714,276586,276587.3561,289736
11715,276592,276687.3561,289744
11716,276598,276687.3561,289748
11717,276604,276687.3561,289756
11718,276610,276687.3561,289764
11719,276617,276687.3561,289768
11720,276623,276687.3561,289776
11721,276629,276687.3561,289784
11722,276635,276687.3561,289788
11723,276642,276687.3561,289796
11724,276648,276687.3561,289800
11725,276654,276687.3561,289808
11726,276660,276687.3561,289816
11727,276666,276687.3561,289820
11728,276673,276687.3561,289828
11729,276679,276687.3561,289836
11730,276685,276687.3561,289840
11731,276691,276787.3561,289848
11732,276698,276787.3561,289856
11733,276704,276787.3561,289860
11734,276710,276787.3561,289868
11735,276716,276787.3561,289876
11736,276722,276787.3561,289880
11737,276729,276787.3561,289888
11738,276735,276787.3561,289896
11739,276741,276787.3561,289900
11740,276747,276787.3561,289908
11741,276754,276787.3561,289916
11742,276760,276787.3561,289920
11743,276766,276787.3561,289928
11744,276772,276787.3561,289936
11745,276778,276787.3561,289940
11746,276785,276787.3561,289948
11747,276791,276887.3561,289956
11748,276797,276887.3561,289960
11749,276803,276887.3561,289968
11750,276810,276887.3561,289976
11751,276816,276887.3561,289980
11752,276822,276887.3561,289988
11753,276828,276887.3561,289996
11754,276834,276887.3561,290000
11755,276841,276887.3561,290008
11756,276847,276887.3561,290016
11757,276853,276887.3561,290020
11758,276859,276887.3561,290028
11759,276866,276887.3561,290036
11760,276872,276887.3561,290040
11761,276878,276887.3561,290048
11762,276884,276887.3561,290052
11763,276890,276987.3561,290060
11764,276897,276987.3561,290068
11765,276903,276987.3561,290072
11766,276909,276987.3561,290080
11767,276915,276987.3561,290088
11768,276922,276987.3561,290092
11769,276928,276987.3561,290100
11770,276934,276987.3561,290108
11771,276940,276987.3561,290112
11772,276946,276987.3561,290120
11773,276953,276987.3561,290128
11774,276959,276987.3561,290132
11775,276965,276987.3561,290140
11776,276971,276987.3561,290148
11777,276978,276987.3561,290152
11778,276984,276987.3561,290160
11779,276990,277087.3561,290168
11780,276996,277087.3561,290172
11781,277002,277087.3561,290180
11782,277009,277087.3561,290184
11783,277015,277087.3561,290192
11784,277021,277087.3561,290200
11785,277027,277087.3561,290204
11786,277034,277087.3561,290212
11787,277040,277087.3561,290220
11788,277046,277087.3561,290224
11789,277052,277087.3561,290232
11790,277058,277087.3561,290240
11791,277065,277087.3561,290244
11792,277071,277087.3561,290252
11793,277077,277087.3561,290260
11794,277083,277087.3561,290264
11795,277090,277187.3561,290272
11796,277096,277187.3561,290280
11797,277102,277187.3561,290284
11798,277108,277187.3561,290292
11799,277114,277187.3561,290300
11800,277121,277187.3561,290304
11801,277127,277187.3561,290312
11802,277133,277187.3561,290320
11803,277139,277187.3561,290324
11804,277146,277187.3561,290332
11805,277152,277187.3561,290340
11806,277158,277187.3561,290344
11807,277164,277187.3561,290352
11808,277170,277187.3561,290360
11809,277177,277187.3561,290364
11810,277183,277187.3561,290372
11811,277189,277287.3561,290380
11812,277195,277287.3561,290384
11813,277202,277287.3561,290392
11814,277208,277287.3561,290400
11815,277214,277287.3561,290404
11816,277220,277287.3561,290412
11817,277227,277287.3561,290420
11818,277233,277287.3561,290424
11819,277239,277287.3561,290432
11820,277245,277287.3561,290440
11821,277251,277287.3561,290444
11822,277258,277287.3561,290452
11823,277264,277287.3561,290460
11824,277270,277287.3561,290464
11825,277276,277287.3561,290472
11826,277283,277287.3561,290480
11827,277289,277387.3561,290484
11828,277295,277387.3561,290492
11829,277301,277387.3561,290496
11830,277307,277387.3561,290504
11831,277314,277387.3561,290512
11832,277320,277387.3561,290516
11833,277326,277387.3561,290524
11834,277332,277387.3561,290532
11835,277339,277387.3561,290536
11836,277345,277387.3561,290544
11837,277351,277387.3561,290552
11838,277357,277387.3561,290556
11839,277363,277387.3561,290564
11840,277370,277387.3561,290572
11841,277376,277387.3561,290576
11842,277382,277387.3561,290584
11843,277388,277487.3561,290592
11844,277395,277487.3561,290596
11845,277401,277487.3561,290604
11846,277407,277487.3561,290608
11847,277413,277487.3561,290616
11848,277419,277487.3561,290624
11849,277426,277487.3561,290628
11850,277432,277487.3561,290636
11851,277438,277487.3561,290644
11852,277444,277487.3561,290648
11853,277451,277487.3561,290656
11854,277457,277487.3561,290664
11855,277463,277487.3561,290668
11856,277469,277487.3561,290676
11857,277475,277487.3561,290684
11858,277482,277487.3561,290688
11859,277488,277587.3561,290696
11860,277494,277587.3561,290700
11861,277500,277587.3561,290708
11862,277507,277587.3561,290716
11863,277513,277587.3561,290720
11864,277519,277587.3561,290728
11865,277525,277587.3561,290736
11866,277531,277587.3561,290740
11867,277538,277587.3561,290748
11868,277544,277587.3561,290756
11869,277550,277587.3561,290760
11870,277556,277587.3561,290768
11871,277563,277587.3561,290776
11872,277569,277587.3561,290780
11873,277575,277587.3561,290788
11874,277581,277587.3561,290796
11875,277587,277687.3561,290800
11876,277594,277687.3561,290808
11877,277600,277687.3561,290816
11878,277606,277687.3561,290820
11879,277612,277687.3561,290828
11880,277619,277687.3561,290832
11881,277625,277687.3561,290840
11882,277631,277687.3561,290848
11883,277637,277687.3561,290852
11884,277643,277687.3561,290860
11885,277650,277687.3561,290868
11886,277656,277687.3561,290872
11887,277662,277687.3561,290880
11888,277668,277687.3561,290888
11889,277675,277687.3561,290892
11890,277681,277687.3561,290900
11891,277687,277687.3561,290904
11892,277693,277787.3561,290912
11893,277699,277787.3561,290920
11894,277706,277787.3561,290924
11895,277712,277787.3561,290932
11896,277718,277787.3561,290940
11897,277724,277787.3561,290944
11898,277731,277787.3561,290952
11899,277737,277787.3561,290956
11900,277743,277787.3561,290964
11901,277749,277787.3561,290972
11902,277755,277787.3561,290976
11903,277762,277787.3561,290984
11904,277768,277787.3561,290988
11905,277774,277787.3561,290996
11906,277780,277787.3561,291004
11907,277787,277787.3561,291008
11908,277793,277887.3561,291016
11909,277799,277887.3561,291024
11910,277805,277887.3561,291028
11911,277811,277887.3561,291036
11912,277818,277887.3561,291044
11913,277824,277887.3561,291048
11914,277830,277887.3561,291056
11915,277836,277887.3561,291064
11916,277843,277887.3561,291068
11917,277849,277887.3561,291076
11918,277855,277887.3561,291080
11919,277861,277887.3561,291088
11920,277867,277887.3561,291096
11921,277874,277887.3561,291100
11922,277880,277887.3561,291108
11923,277886,277887.3561,291116
11924,277892,277987.3561,291124
11925,277899,277987.3561,291128
11926,277905,277987.3561,291136
11927,277911,277987.3561,291140
11928,277917,277987.3561,291148
11929,277923,277987.3561,291156
11930,277930,277987.3561,291160
11931,277936,277987.3561,291168
11932,277942,277987.3561,291176
11933,277948,277987.3561,291180
11934,277955,277987.3561,291188
11935,277961,277987.3561,291192
11936,277967,277987.3561,291200
11937,277973,277987.3561,291208
11938,277980,277987.3561,291212
11939,277986,277987.3561,291220
11940,277992,278087.3561,291228
11941,277998,278087.3561,291232
11942,278004,278087.3561,291240
11943,278011,278087.3561,291248
11944,278017,278087.3561,291252
11945,278023,278087.3561,291260
11946,278029,278087.3561,291264
11947,278036,278087.3561,291272
11948,278042,278087.3561,291280
11949,278048,278087.3561,291284
11950,278054,278087.3561,291292
11951,278060,278087.3561,291300
11952,278067,278087.3561,291304
11953,278073,278087.3561,291312
11954,278079,278087.3561,291320
11955,278085,278087.3561,291324
11956,278092,278187.3561,291332
11957,278098,278187.3561,291340
11958,278104,278187.3561,291344
11959,278110,278187.3561,291352
11960,278116,278187.3561,291360
11961,278123,278187.3561,291364
11962,278129,278187.3561,291372
11963,278135,278187.3561,291376
11964,278141,278187.3561,291384
11965,278148,278187.3561,291392
11966,278154,278187.3561,291396
11967,278160,278187.3561,291404
11968,278166,278187.3561,291412
11969,278172,278187.3561,291416
11970,278179,278187.3561,291424
11971,278185,278187.3561,291432
11972,278191,278287.3561,291436
11973,278197,278287.3561,291444
11974,278204,278287.3561,291452
11975,278210,278287.3561,291460
11976,278216,278287.3561,291464
11977,278222,278287.3561,291472
11978,278228,278287.3561,291476
11979,278235,278287.3561,291484
11980,278241,278287.3561,291492
11981,278247,278287.3561,291496
11982,278253,278287.3561,291504
11983,278260,278287.3561,291512
11984,278266,278287.3561,291516
11985,278272,278287.3561,291524
11986,278278,278287.3561,291532
11987,278284,278287.3561,291536
11988,278291,278387.3561,291544
11989,278297,278387.3561,291552
11990,278303,278387.3561,291556
11991,278309,278387.3561,291564
11992,278316,278387.3561,291572
11993,278322,278387.3561,291576
11994,278328,278387.3561,291584
11995,278334,278387.3561,291588
11996,278340,278387.3561,291596
11997,278347,278387.3561,291604
11998,278353,278387.3561,291608
11999,278359,278387.3561,291616
12000,278365,278387.3561,291624
12001,278372,278387.3561,291628
12002,278378,278387.3561,291636
12003,278384,278387.3561,291644
12004,278390,278487.3561,291648
12005,278396,278487.3561,291656
12006,278403,278487.3561,291664
12007,278409,278487.3561,291668
12008,278415,278487.3561,291676
12009,278421,278487.3561,291680
12010,278428,278487.3561,291688
12011,278434,278487.3561,291696
12012,278440,278487.3561,291700
12013,278446,278487.3561,291708
12014,278452,278487.3561,291716
12015,278459,278487.3561,291720
12016,278465,278487.3561,291728
12017,278471,278487.3561,291736
12018,278477,278487.3561,291740
12019,278484,278487.3561,291748
12020,278490,278587.3561,291756
12021,278496,278587.3561,291764
12022,278502,278587.3561,291768
12023,278508,278587.3561,291776
12024,278515,278587.3561,291780
12025,278521,278587.3561,291788
12026,278527,278587.3561,291796
12027,278533,278587.3561,291800
12028,278540,278587.3561,291808
12029,278546,278587.3561,291816
12030,278552,278587.3561,291820
12031,278558,278587.3561,291828
12032,278564,278587.3561,291836
12033,278571,278587.3561,291840
12034,278577,278587.3561,291848
12035,278583,278587.3561,291852
12036,278589,278687.3561,291860
12037,278596,278687.3561,291868
12038,278602,278687.3561,291872
12039,278608,278687.3561,291880
12040,278614,278687.3561,291888
12041,278620,278687.3561,291892
12042,278627,278687.3561,291900
12043,278633,278687.3561,291908
12044,278639,278687.3561,291912
12045,278645,278687.3561,291920
12046,278652,278687.3561,291928
12047,278658,278687.3561,291932
12048,278664,278687.3561,291940
12049,278670,278687.3561,291948
12050,278677,278687.3561,291952
12051,278683,278687.3561,291960
12052,278689,278787.3561,291968
12053,278695,278787.3561,291972
12054,278701,278787.3561,291980
12055,278708,278787.3561,291984
12056,278714,278787.3561,291992
12057,278720,278787.3561,292000
12058,278726,278787.3561,292004
12059,278733,278787.3561,292012
12060,278739,278787.3561,292020
12061,278745,278787.3561,292024
12062,278751,278787.3561,292032
12063,278757,278787.3561,292040
12064,278764,278787.3561,292044
12065,278770,278787.3561,292052
12066,278776,278787.3561,292060
12067,278782,278787.3561,292064
12068,278789,278887.3561,292072
12069,278795,278887.3561,292076
12070,278801,278887.3561,292084
12071,278807,278887.3561,292092
12072,278813,278887.3561,292096
12073,278820,278887.3561,292104
12074,278826,278887.3561,292112
12075,278832,278887.3561,292116
12076,278838,278887.3561,292124
12077,278845,278887.3561,292132
12078,278851,278887.3561,292136
12079,278857,278887.3561,292144
12080,278863,278887.3561,292152
12081,278869,278887.3561,292156
12082,278876,278887.3561,292164
12083,278882,278887.3561,292172
12084,278888,278987.3561,292176
12085,278894,278987.3561,292184
12086,278901,278987.3561,292192
12087,278907,278987.3561,292196
12088,278913,278987.3561,292204
12089,278919,278987.3561,292212
12090,278925,278987.3561,292216
12091,278932,278987.3561,292224
12092,278938,278987.3561,292228
12093,278944,278987.3561,292236
12094,278950,278987.3561,292244
12095,278957,278987.3561,292248
12096,278963,278987.3561,292256
12097,278969,278987.3561,292264
12098,278975,278987.3561,292268
12099,278981,278987.3561,292276
12100,278988,279087.3561,292284
12101,278994,279087.3561,292288
12102,279000,279087.3561,292296
12103,279006,279087.3561,292300
12104,279013,279087.3561,292308
12105,279019,279087.3561,292316
12106,279025,279087.3561,292320
12107,279031,279087.3561,292328
12108,279037,279087.3561,292336
12109,279044,279087.3561,292340
12110,279050,279087.3561,292348
12111,279056,279087.3561,292356
12112,279062,279087.3561,292360
12113,279069,279087.3561,292368
12114,279075,279087.3561,292376
12115,279081,279087.3561,292380
12116,279087,279087.3561,292388
12117,279093,279187.3561,292392
12118,279100,279187.3561,292400
12119,279106,279187.3561,292408
12120,279112,279187.3561,292412
12121,279118,279187.3561,292420
12122,279125,279187.3561,292428
12123,279131,279187.3561,292436
12124,279137,279187.3561,292440
12125,279143,279187.3561,292448
12126,279149,279187.3561,292452
12127,279156,279187.3561,292460
12128,279162,279187.3561,292468
12129,279168,279187.3561,292472
12130,279174,279187.3561,292480
12131,279181,279187.3561,292488
12132,279187,279187.3561,292492
12133,279193,279287.3561,292500
12134,279199,279287.3561,292504
12135,279205,279287.3561,292512
12136,279212,279287.3561,292520
12137,279218,279287.3561,292524
12138,279224,279287.3561,292532
12139,279230,279287.3561,292540
12140,279237,279287.3561,292544
12141,279243,279287.3561,292552
12142,279249,279287.3561,292556
12143,279255,279287.3561,292564
12144,279261,279287.3561,292572
12145,279268,279287.3561,292576
12146,279274,279287.3561,292584
12147,279280,279287.3561,292592
12148,279286,279287.3561,292596
12149,279293,279387.3561,292604
12150,279299,279387.3561,292608
12151,279305,279387.3561,292616
12152,279311,279387.3561,292624
12153,279317,279387.3561,292628
12154,279324,279387.3561,292636
12155,279330,279387.3561,292644
12156,279336,279387.3561,292648
12157,279342,279387.3561,292656
12158,279349,279387.3561,292664
12159,279355,279387.3561,292668
12160,279361,279387.3561,292676
12161,279367,279387.3561,292684
12162,279373,279387.3561,292688
12163,279380,279387.3561,292696
12164,279386,279387.3561,292704
12165,279392,279487.3561,292708
12166,279398,279487.3561,292716
12167,279405,279487.3561,292724
12168,279411,279487.3561,292728
12169,279417,279487.3561,292736
12170,279423,279487.3561,292744
12171,279430,279487.3561,292748
12172,279436,279487.3561,292756
12173,279442,279487.3561,292764
12174,279448,279487.3561,292768
12175,279454,279487.3561,292776
12176,279461,279487.3561,292784
12177,279467,279487.3561,292788
12178,279473,279487.3561,292796
12179,279479,279487.3561,292804
12180,279486,279487.3561,292808
12181,279492,279587.3561,292816
12182,279498,279587.3561,292820
12183,279504,279587.3561,292828
12184,279510,279587.3561,292832
12185,279517,279587.3561,292840
12186,279523,279587.3561,292848
12187,279529,279587.3561,292852
12188,279535,279587.3561,292856
12189,279542,279587.3561,292864
12190,279548,279587.3561,292868
12191,279554,279587.3561,292876
12192,279560,279587.3561,292880
12193,279566,279587.3561,292888
12194,279573,279587.3561,292892
12195,279579,279587.3561,292900
12196,279585,279587.3561,292904
12197,279591,279687.3561,292912
12198,279598,279687.3561,292916
12199,279604,279687.3561,292920
12200,279610,279687.3561,292928
12201,279616,279687.3561,292932
12202,279622,279687.3561,292940
12203,279629,279687.3561,292944
12204,279635,279687.3561,292952
12205,279641,279687.3561,292956
12206,279647,279687.3561,292964
12207,279654,279687.3561,292972
12208,279660,279687.3561,292976
12209,279666,279687.3561,292980
12210,279672,279687.3561,292988
12211,279678,279687.3561,292992
12212,279685,279687.3561,293000
12213,279691,279787.3561,293004
12214,279697,279787.3561,293012
12215,279703,279787.3561,293016
12216,279710,279787.3561,293024
12217,279716,279787.3561,293028
12218,279722,279787.3561,293036
12219,279728,279787.3561,293044
12220,279734,279787.3561,293048
12221,279741,279787.3561,293056
12222,279747,279787.3561,293060
12223,279753,279787.3561,293068
12224,279759,279787.3561,293072
12225,279766,279787.3561,293080
12226,279772,279787.3561,293084
12227,279778,279787.3561,293092
12228,279784,279787.3561,293096
12229,279790,279887.3561,293104
12230,279797,279887.3561,293108
12231,279803,279887.3561,293116
12232,279809,279887.3561,293120
12233,279815,279887.3561,293128
12234,279822,279887.3561,293132
12235,279828,279887.3561,293140
12236,279834,279887.3561,293144
12237,279840,279887.3561,293152
12238,279846,279887.3561,293156
12239,279853,279887.3561,293160
12240,279859,279887.3561,293168
12241,279865,279887.3561,293176
12242,279871,279887.3561,293180
12243,279878,279887.3561,293188
12244,279884,279887.3561,293192
12245,279890,279987.3561,293196
12246,279896,279987.3561,293204
12247,279902,279987.3561,293208
12248,279909,279987.3561,293216
12249,279915,279987.3561,293224
12250,279921,279987.3561,293228
12251,279927,279987.3561,293236
12252,279934,279987.3561,293240
12253,279940,279987.3561,293248
12254,279946,279987.3561,293252
12255,279952,279987.3561,293260
12256,279958,279987.3561,293264
12257,279965,279987.3561,293272
12258,279971,279987.3561,293276
12259,279977,279987.3561,293280
12260,279983,279987.3561,293284
12261,279990,280087.3561,293284
12262,279996,280087.3561,293292
12263,280002,280087.3561,293296
12264,280008,280087.3561,293304
12265,280014,280087.3561,293308
12266,280021,280087.3561,293316
12267,280027,280087.3561,293320
12268,280033,280087.3561,293320
12269,280039,280087.3561,293328
12270,280046,280087.3561,293336
12271,280052,280087.3561,293336
12272,280058,280087.3561,293344
12273,280064,280087.3561,293348
12274,280070,280087.3561,293352
12275,280077,280087.3561,293356
12276,280083,280087.3561,293360
12277,280089,280187.3561,293368
12278,280095,280187.3561,293372
12279,280102,280187.3561,293372
12280,280108,280187.3561,293380
12281,280114,280187.3561,293384
12282,280120,280187.3561,293392
12283,280126,280187.3561,293396
12284,280133,280187.3561,293404
12285,280139,280187.3561,293408
12286,280145,280187.3561,293412
12287,280151,280187.3561,293416
12288,280158,280187.3561,293416
12289,280164,280187.3561,293420
12290,280170,280187.3561,293424
12291,280176,280187.3561,293432
12292,280183,280187.3561,293436
12293,280189,280287.3561,293444
12294,280195,280287.3561,293448
12295,280201,280287.3561,293448
12296,280207,280287.3561,293456
12297,280214,280287.3561,293460
12298,280220,280287.3561,293468
12299,280226,280287.3561,293472
12300,280232,280287.3561,293476
12301,280239,280287.3561,293480
12302,280245,280287.3561,293488
12303,280251,280287.3561,293492
12304,280257,280287.3561,293500
12305,280263,280287.3561,293504
12306,280270,280287.3561,293512
12307,280276,280287.3561,293516
12308,280282,280287.3561,293524
12309,280288,280387.3561,293528
12310,280295,280387.3561,293536
12311,280301,280387.3561,293536
12312,280307,280387.3561,293544
12313,280313,280387.3561,293548
12314,280319,280387.3561,293556
12315,280326,280387.3561,293560
12316,280332,280387.3561,293564
12317,280338,280387.3561,293572
12318,280344,280387.3561,293576
12319,280351,280387.3561,293576
12320,280357,280387.3561,293580
12321,280363,280387.3561,293580
12322,280369,280387.3561,293584
12323,280375,280387.3561,293592
12324,280382,280387.3561,293596
12325,280388,280487.3561,293604
12326,280394,280487.3561,293608
12327,280400,280487.3561,293612
12328,280407,280487.3561,293616
12329,280413,280487.3561,293624
12330,280419,280487.3561,293628
12331,280425,280487.3561,293628
12332,280431,280487.3561,293632
12333,280438,280487.3561,293640
12334,280444,280487.3561,293644
12335,280450,280487.3561,293648
12336,280456,280487.3561,293656
12337,280463,280487.3561,293660
12338,280469,280487.3561,293668
12339,280475,280487.3561,293672
12340,280481,280487.3561,293680
12341,280487,280587.3561,293684
12342,280494,280587.3561,293692
12343,280500,280587.3561,293696
12344,280506,280587.3561,293700
12345,280512,280587.3561,293704
12346,280519,280587.3561,293712
12347,280525,280587.3561,293716
12348,280531,280587.3561,293720
12349,280537,280587.3561,293728
12350,280543,280587.3561,293732
12351,280550,280587.3561,293736
12352,280556,280587.3561,293744
12353,280562,280587.3561,293748
12354,280568,280587.3561,293752
12355,280575,280587.3561,293760
12356,280581,280587.3561,293764
12357,280587,280587.3561,293768
12358,280593,280687.3561,293776
12359,280599,280687.3561,293780
12360,280606,280687.3561,293788
12361,280612,280687.3561,293792
12362,280618,280687.3561,293800
12363,280624,280687.3561,293808
12364,280631,280687.3561,293808
12365,280637,280687.3561,293812
12366,280643,280687.3561,293816
12367,280649,280687.3561,293824
12368,280655,280687.3561,293828
12369,280662,280687.3561,293828
12370,280668,280687.3561,293832
12371,280674,280687.3561,293836
12372,280680,280687.3561,293840
12373,280687,280687.3561,293848
12374,280693,280787.3561,293852
12375,280699,280787.3561,293856
12376,280705,280787.3561,293864
12377,280711,280787.3561,293868
12378,280718,280787.3561,293872
12379,280724,280787.3561,293872
12380,280730,280787.3561,293872
12381,280736,280787.3561,293880
12382,280743,280787.3561,293888
12383,280749,280787.3561,293892
12384,280755,280787.3561,293896
12385,280761,280787.3561,293900
12386,280767,280787.3561,293908
12387,280774,280787.3561,293912
12388,280780,280787.3561,293920
12389,280786,280787.3561,293920
12390,280792,280887.3561,293924
12391,280799,280887.3561,293928
12392,280805,280887.3561,293936
12393,280811,280887.3561,293940
12394,280817,280887.3561,293948
12395,280823,280887.3561,293948
12396,280830,280887.3561,293956
12397,280836,280887.3561,293960
12398,280842,280887.3561,293968
12399,280848,280887.3561,293972
12400,280855,280887.3561,293972
12401,280861,280887.3561,293976
12402,280867,280887.3561,293976
12403,280873,280887.3561,293980
12404,280880,280887.3561,293988
12405,280886,280887.3561,293992
12406,280892,280987.3561,294000
12407,280898,280987.3561,294004
12408,280904,280987.3561,294008
12409,280911,280987.3561,294016
12410,280917,280987.3561,294020
12411,280923,280987.3561,294020
12412,280929,280987.3561,294028
12413,280936,280987.3561,294028
12414,280942,280987.3561,294032
12415,280948,280987.3561,294036
12416,280954,280987.3561,294040
12417,280960,280987.3561,294048
12418,280967,280987.3561,294052
12419,280973,280987.3561,294056
12420,280979,280987.3561,294060
12421,280985,280987.3561,294068
12422,280992,281087.3561,294072
12423,280998,281087.3561,294076
12424,281004,281087.3561,294084
12425,281010,281087.3561,294088
12426,281016,281087.3561,294088
12427,281023,281087.3561,294096
12428,281029,281087.3561,294104
12429,281035,281087.3561,294108
12430,281041,281087.3561,294112
12431,281048,281087.3561,294112
12432,281054,281087.3561,294116
12433,281060,281087.3561,294116
12434,281066,281087.3561,294124
12435,281072,281087.3561,294128
12436,281079,281087.3561,294132
12437,281085,281087.3561,294136
12438,281091,281187.3561,294136
12439,281097,281187.3561,294140
12440,281104,281187.3561,294144
12441,281110,281187.3561,294152
12442,281116,281187.3561,294160
12443,281122,281187.3561,294164
12444,281128,281187.3561,294168
12445,281135,281187.3561,294168
12446,281141,281187.3561,294176
12447,281147,281187.3561,294180
12448,281153,281187.3561,294184
12449,281160,281187.3561,294188
12450,281166,281187.3561,294192
12451,281172,281187.3561,294192
12452,281178,281187.3561,294196
12453,281184,281187.3561,294204
12454,281191,281287.3561,294204
12455,281197,281287.3561,294212
12456,281203,281287.3561,294212
12457,281209,281287.3561,294212
12458,281216,281287.3561,294220
12459,281222,281287.3561,294224
12460,281228,281287.3561,294228
12461,281234,281287.3561,294232
12462,281240,281287.3561,294240
12463,281247,281287.3561,294244
12464,281253,281287.3561,294248
12465,281259,281287.3561,294248
12466,281265,281287.3561,294256
12467,281272,281287.3561,294260
12468,281278,281287.3561,294268
12469,281284,281287.3561,294272
12470,281290,281387.3561,294272
12471,281296,281387.3561,294280
12472,281303,281387.3561,294280
12473,281309,281387.3561,294284
12474,281315,281387.3561,294288
12475,281321,281387.3561,294296
12476,281328,281387.3561,294300
12477,281334,281387.3561,294308
12478,281340,281387.3561,294312
12479,281346,281387.3561,294320
12480,281352,281387.3561,294324
12481,281359,281387.3561,294328
12482,281365,281387.3561,294328
12483,281371,281387.3561,294328
12484,281377,281387.3561,294328
12485,281384,281387.3561,294336
12486,281390,281487.3561,294336
12487,281396,281487.3561,294336
12488,281402,281487.3561,294340
12489,281408,281487.3561,294348
12490,281415,281487.3561,294348
12491,281421,281487.3561,294356
12492,281427,281487.3561,294364
12493,281433,281487.3561,294368
12494,281440,281487.3561,294376
12495,281446,281487.3561,294380
12496,281452,281487.3561,294384
12497,281458,281487.3561,294388
12498,281464,281487.3561,294388
12499,281471,281487.3561,294392
12500,281477,281487.3561,294400
12501,281483,281487.3561,294404
12502,281489,281587.3561,294408
12503,281496,281587.3561,294416
12504,281502,281587.3561,294420
