current_allocated_disk_space,unused_allocated_disk_space,total_downtime,original_value
26.896,0.40887,23241,26.48713
26.896,0.405207,23281,26.490793
26.896,0.401014,23321,26.494986
26.896,0.396969,23361,26.499031
26.896,0.39296,23401,26.50304
26.896,0.388981,23441,26.507019
26.896,0.385008,23481,26.510992
26.896,0.381039,23521,26.514961
26.896,0.37708,23561,26.51892
26.896,0.373114,23601,26.522886
26.896,0.36915,23641,26.52685
26.896,0.365193,23681,26.530807
26.896,0.361216,23721,26.534784
26.896,0.35331,23761,26.54269
26.896,0.349644,23801,26.546356
26.896,0.345448,23841,26.550552
26.896,0.341412,23881,26.554588
26.896,0.3374,23921,26.5586
26.896,0.333428,23961,26.562572
26.896,0.329453,24001,26.566547
26.896,0.32548,24041,26.57052
26.896,0.321522,24081,26.574478
26.896,0.317555,24121,26.578445
26.896,0.313593,24161,26.582407
26.896,0.309626,24201,26.586374
26.896,0.305657,24241,26.590343
26.896,0.301687,24281,26.594313
26.896,0.293785,24321,26.602215
26.896,0.290115,24361,26.605885
26.896,0.285923,24401,26.610077
26.896,0.281883,24441,26.614117
26.896,0.277876,24481,26.618124
26.896,0.2739,24521,26.6221
26.896,0.269928,24561,26.626072
26.896,0.265955,24601,26.630045
26.896,0.261982,24641,26.634018
26.896,0.258019,24681,26.637981
26.896,0.254053,24721,26.641947
26.896,0.246147,24761,26.649853
26.896,0.242483,24801,26.653517
26.896,0.238297,24841,26.657703
26.896,0.23426,24881,26.66174
26.896,0.230246,24921,26.665754
26.896,0.226265,24961,26.669735
26.896,0.222298,25001,26.673702
26.896,0.218329,25041,26.677671
26.896,0.21437,25081,26.68163
26.896,0.210396,25121,26.685604
26.896,0.20643,25161,26.68957
26.896,0.202458,25201,26.693542
26.896,0.194552,25241,26.701448
26.896,0.190874,25281,26.705126
26.896,0.18669,25321,26.70931
26.896,0.182654,25361,26.713346
26.896,0.17865,25401,26.71735
26.896,0.174675,25441,26.721325
26.896,0.17069,25481,26.72531
26.896,0.166725,25521,26.729275
26.896,0.162752,25561,26.733248
26.896,0.158789,25601,26.737211
26.896,0.154831,25641,26.741169
26.896,0.150856,25681,26.745144
26.896,0.142946,25721,26.753054
26.896,0.13929,25761,26.75671
26.896,0.135101,25801,26.760899
26.896,0.131052,25841,26.764948
26.896,0.127045,25881,26.768955
26.896,0.12306,25921,26.77294
26.896,0.119099,25961,26.776901
26.896,0.115126,26001,26.780874
26.896,0.111158,26041,26.784842
26.896,0.107197,26081,26.788803
26.896,0.103232,26121,26.792768
26.896,0.09532,26161,26.80068
26.896,0.091648,26201,26.804352
26.896,0.087463,26241,26.808537
26.896,0.083422,26281,26.812578
26.896,0.07942,26321,26.81658
26.896,0.07543,26361,26.82057
26.896,0.071468,26401,26.824532
26.896,0.067495,26441,26.828505
26.896,0.063532,26481,26.832468
26.896,0.059563,26521,26.836437
26.896,0.055594,26561,26.840406
26.896,0.051619,26601,26.844381
26.896,0.043709,26641,26.852291
26.896,0.040037,26681,26.855963
26.896,0.035864,26721,26.860136
26.896,0.03181,26761,26.86419
26.896,0.027807,26801,26.868193
26.896,0.02382,26841,26.87218
26.896,0.019854,26881,26.876146
26.896,0.015888,26921,26.880112
26.896,0.011917,26961,26.884083
26.896,0.007956,27001,26.888044
26.896,0.003992,27041,26.892008
26.896,2.00E-05,27081,26.89598
31.896,0.00789,27082,26.90389
31.896,4.988438,27122,26.907562
31.896,4.984251,27162,26.911749
31.896,4.980211,27202,26.915789
31.896,4.9762,27242,26.9198
31.896,4.972216,27282,26.923784
31.896,4.968243,27322,26.927757
31.896,4.964281,27362,26.931719
31.896,4.960318,27402,26.935682
31.896,4.956352,27442,26.939648
31.896,4.952376,27482,26.943624
31.896,4.944464,27522,26.951536
31.896,4.9408,27562,26.9552
31.896,4.936607,27602,26.959393
31.896,4.932573,27642,26.963427
31.896,4.928564,27682,26.967436
31.896,4.92457,27722,26.97143
31.896,4.920605,27762,26.975395
31.896,4.916643,27802,26.979357
31.896,4.912676,27842,26.983324
31.896,4.908707,27882,26.987293
31.896,4.904745,27922,26.991255
31.896,4.900774,27962,26.995226
31.896,4.896801,28002,26.999199
31.896,4.892843,28042,27.003157
31.896,4.88886,28082,27.00714
31.896,4.884895,28122,27.011105
31.896,4.880922,28162,27.015078
31.896,4.872997,28202,27.023003
31.896,4.869337,28242,27.026663
31.896,4.865154,28282,27.030846
31.896,4.8611,28322,27.0349
31.896,4.8571,28362,27.0389
31.896,4.853127,28402,27.042873
31.896,4.849142,28442,27.046858
31.896,4.845183,28482,27.050817
31.896,4.841217,28522,27.054783
31.896,4.837242,28562,27.058758
31.896,4.833277,28602,27.062723
31.896,4.829308,28642,27.066692
31.896,4.821394,28682,27.074606
31.896,4.81772,28722,27.07828
31.896,4.813528,28762,27.082472
31.896,4.809492,28802,27.086508
31.896,4.805485,28842,27.090515
31.896,4.801497,28882,27.094503
31.896,4.79753,28922,27.09847
31.896,4.793556,28962,27.102444
31.896,4.789595,29002,27.106405
31.896,4.785624,29042,27.110376
31.896,4.781654,29082,27.114346
31.896,4.777685,29122,27.118315
31.896,4.76978,29162,27.12622
31.896,4.76611,29202,27.12989
31.896,4.761925,29242,27.134075
31.896,4.757889,29282,27.138111
31.896,4.753866,29322,27.142134
31.896,4.74989,29362,27.14611
31.896,4.745915,29402,27.150085
31.896,4.741938,29442,27.154062
31.896,4.737976,29482,27.158024
31.896,4.734003,29522,27.161997
31.896,4.72609,29562,27.16991
31.896,4.72242,29602,27.17358
31.896,4.718239,29642,27.177761
31.896,4.714193,29682,27.181807
31.896,4.710192,29722,27.185808
31.896,4.706205,29762,27.189795
31.896,4.702225,29802,27.193775
31.896,4.698263,29842,27.197737
31.896,4.694294,29882,27.201706
31.896,4.69033,29922,27.20567
31.896,4.68635,29962,27.20965
31.896,4.68239,30002,27.21361
31.896,4.678417,30042,27.217583
31.896,4.674444,30082,27.221556
31.896,4.670485,30122,27.225515
31.896,4.662558,30162,27.233442
31.896,4.658896,30202,27.237104
31.896,4.6547,30242,27.2413
31.896,4.650652,30282,27.245348
31.896,4.646648,30322,27.249352
31.896,4.642668,30362,27.253332
31.896,4.6387,30402,27.2573
31.896,4.634728,30442,27.261272
31.896,4.630762,30482,27.265238
31.896,4.622845,30522,27.273155
31.896,4.619175,30562,27.276825
31.896,4.614994,30602,27.281006
31.896,4.61094,30642,27.28506
31.896,4.606943,30682,27.289057
31.896,4.602963,30722,27.293037
31.896,4.59898,30762,27.29702
31.896,4.595015,30802,27.300985
31.896,4.59105,30842,27.30495
31.896,4.58707,30882,27.30893
31.896,4.583113,30922,27.312887
31.896,4.579147,30962,27.316853
31.896,4.575169,31002,27.320831
31.896,4.567246,31042,27.328754
31.896,4.563587,31082,27.332413
31.896,4.559399,31122,27.336601
31.896,4.555365,31162,27.340635
31.896,4.551354,31202,27.344646
31.896,4.547358,31242,27.348642
31.896,4.543388,31282,27.352612
31.896,4.539427,31322,27.356573
31.896,4.53545,31362,27.36055
31.896,4.531487,31402,27.364513
31.896,4.527514,31442,27.368486
31.896,4.519596,31482,27.376404
31.896,4.515917,31522,27.380083
31.896,4.511734,31562,27.384266
31.896,4.507694,31602,27.388306
31.896,4.50368,31642,27.39232
31.896,4.499703,31682,27.396297
31.896,4.495737,31722,27.400263
31.896,4.491762,31762,27.404238
31.896,4.48779,31802,27.40821
31.896,4.48382,31842,27.41218
31.896,4.475903,31882,27.420097
31.896,4.472237,31922,27.423763
31.896,4.468052,31962,27.427948
31.896,3.766705,32002,28.129295
31.896,3.812447,32042,28.083553
31.896,3.771402,32082,28.124598
31.896,3.755148,32122,28.140852
31.896,3.744413,32162,28.151587
31.896,3.73862,32202,28.15738
31.896,3.734465,32242,28.161535
31.896,3.730913,32282,28.165087
31.896,3.727459,32322,28.168541
31.896,3.723944,32362,28.172056
31.896,3.720335,32402,28.175665
31.896,3.71661,32442,28.17939
31.896,3.712805,32482,28.183195
31.896,3.708939,32522,28.187061
31.896,3.705032,32562,28.190968
31.896,3.701096,32602,28.194904
31.896,3.697167,32642,28.198833
31.896,3.68924,32682,28.20676
31.896,3.685574,32722,28.210426
