current_allocated_disk_space,unused_allocated_disk_space,total_downtime,original_value
81208,28.414,16,76236.414
81208,4739.04,16,76468.96
81208,4508.17,16,76699.83
81208,4342.766,16,76865.234
81208,4157.14,16,77050.86
81208,3930.31,16,77277.69
81208,3668.94,16,77539.06
81208,3475.016,16,77732.984
81208,3270.125,16,77937.875
81208,3121.086,16,78086.914
81208,2855.56,16,78352.44
81208,2541,16,78667
81208,2305.38,16,78902.62
81208,2073.086,16,79134.914
81208,1907.38,16,79300.62
81208,1722.414,16,79485.586
81208,1496.27,16,79711.73
81208,1235.79,16,79972.21
81208,1042.62,16,80165.38
81208,838.984,16,80369.016
81208,691.45,16,80516.55
81208,517.8,16,80690.2
81208,207.67,16,81000.33
86208,53.305,17,81261.305
86208,4689.68,17,81518.32
86208,4506.38,17,81701.62
86208,4310,17,81898
86208,4076.54,17,82131.46
86208,3811.41,17,82396.59
86208,3615.29,17,82592.71
86208,3409.68,17,82798.32
86208,3261.016,17,82946.984
86208,3087.164,17,83120.836
86208,2777.38,17,83430.62
86208,2516.734,17,83691.266
86208,2260.21,17,83947.79
86208,2077.53,17,84130.47
86208,1881.95,17,84326.05
86208,1739.32,17,84468.68
86208,1478.06,17,84729.94
86208,1256.24,17,84951.76
86208,1025.63,17,85182.37
86208,858.74,17,85349.26
86208,672.43,17,85535.57
86208,354.1,17,85853.9
86208,87.58,17,86120.42
91208,172.4,18,86380.4
91208,4643.055,18,86564.945
91208,4446.85,18,86761.15
91208,4304.46,18,86903.54
91208,4043.78,18,87164.22
91208,3822.586,18,87385.414
91208,3592.59,18,87615.41
91208,3426.53,18,87781.47
91208,3240.96,18,87967.04
91208,2923.05,18,88284.95
91208,2656.68,18,88551.32
91208,2396.69,18,88811.31
91208,2212.41,18,88995.59
91208,2016.44,18,89191.56
91208,1783.89,18,89424.11
91208,1519.67,18,89688.33
91208,1324.49,18,89883.51
91208,1120.055,18,90087.945
91208,972.52,18,90235.48
91208,799.23,18,90408.77
91208,488.98,18,90719.02
91208,227.21,18,90980.79
96208,30.3,19,91238.3
96208,4786.65,19,91421.35
96208,4591.59,19,91616.41
96208,4359.56,19,91848.44
96208,4095.95,19,92112.05
96208,3901.35,19,92306.65
96208,3697.43,19,92510.57
96208,3549.945,19,92658.055
96208,3376.695,19,92831.305
96208,3066.13,19,93141.87
96208,2803.734,19,93404.266
96208,2545.78,19,93662.22
96208,2362.35,19,93845.65
96208,2166.92,19,94041.08
96208,1934.2,19,94273.8
96208,1669.33,19,94538.67
96208,1473.266,19,94734.734
96208,1268.32,19,94939.68
96208,1120.33,19,95087.67
96208,946.98,19,95261.02
96208,636.29,19,95571.71
96208,373.56,19,95834.44
96208,115.43,19,96092.57
101208,68.04,20,96276.04
101208,4737.31,20,96470.69
101208,4596.31,20,96611.69
101208,4336.98,20,96871.02
101208,4115.516,20,97092.484
101208,3884.7,20,97323.3
101208,3626.586,20,97581.414
101208,3435.64,20,97772.36
101208,3142.26,20,98065.74
101208,2899.98,20,98308.02
101208,2658.15,20,98549.85
101208,2486.555,20,98721.445
101208,2300.42,20,98907.58
101208,2165.14,20,99042.86
101208,1909.15,20,99298.85
101208,1689.66,20,99518.34
101208,1460.086,20,99747.914
101208,1202.914,20,100005.086
101208,1012.67,20,100195.33
101208,810.53,20,100397.47
101208,572.62,20,100635.38
101208,303.26,20,100904.74
101208,103.8,20,101104.2
106208,103.12,21,101311.12
106208,4747.93,21,101460.07
106208,4483.69,21,101724.31
106208,4259.516,21,101948.484
106208,4028.2,21,102179.8
106208,3770.55,21,102437.45
106208,3580.63,21,102627.37
106208,3379.67,21,102828.33
106208,3143.06,21,103064.94
106208,2875.016,21,103332.984
106208,2676.914,21,103531.086
106208,2470.805,21,103737.195
106208,2322.53,21,103885.47
106208,2058.164,21,104149.836
106208,1832.95,21,104375.05
106208,1599.73,21,104608.27
106208,1340.195,21,104867.805
106208,1148.68,21,105059.32
106208,947.125,21,105260.875
106208,710.63,21,105497.37
106208,443.17,21,105764.83
106208,245.695,21,105962.305
106208,40.08,21,106167.92
111208,107.73,22,106315.73
111208,4628.26,22,106579.74
111208,4403.48,22,106804.52
111208,4170.86,22,107037.14
111208,4003.484,22,107204.516
111208,3818.12,22,107389.88
111208,3590.71,22,107617.29
