Time,Disk_Usage,,Reference_Time
1631997989,0,,4298
1631997991,0,,4300
1631997992,0,,4301
1631997994,306,,4303
1631997996,306,,4305
1631997997,0,,4306
1631997999,0,,4308
1631998001,0,,4310
1631998002,305,,4311
1631998004,305,,4313
1631998006,0,,4315
1631998007,0,,4316
1631998009,0,,4318
1631998011,306,,4320
1631998012,305,,4321
1631998014,0,,4323
1631998016,0,,4325
1631998017,0,,4326
1631998019,306,,4328
1631998021,306,,4330
1631998022,0,,4331
1631998024,0,,4333
1631998026,0,,4335
1631998027,306,,4336
1631998029,306,,4338
1631998031,0,,4340
1631998032,0,,4341
1631998034,306,,4343
1631998036,306,,4345
1631998037,306,,4346
1631998039,0,,4348
1631998041,0,,4350
1631998042,306,,4351
1631998044,306,,4353
1631998046,305,,4355
1631998047,0,,4356
1631998049,0,,4358
1631998051,305,,4360
1631998052,306,,4361
1631998054,0,,4363
1631998056,0,,4365
1631998057,0,,4366
1631998059,306,,4368
1631998060,306,,4369
1631998062,0,,4371
1631998064,0,,4373
1631998065,0,,4374
1631998067,306,,4376
1631998069,306,,4378
1631998070,0,,4379
1631998072,0,,4381
1631998074,0,,4383
1631998075,306,,4384
1631998077,305,,4386
1631998079,0,,4388
1631998080,0,,4389
1631998082,0,,4391
1631998084,306,,4393
1631998085,306,,4394
1631998087,0,,4396
1631998089,0,,4398
1631998090,0,,4399
1631998092,305,,4401
1631998094,305,,4403
1631998095,0,,4404
1631998097,0,,4406
1631998099,0,,4408
1631998100,306,,4409
1631998102,306,,4411
1631998104,0,,4413
1631998105,0,,4414
1631998107,0,,4416
1631998109,306,,4418
1631998110,306,,4419
1631998112,0,,4421
1631998114,0,,4423
1631998115,0,,4424
1631998117,306,,4426
1631998119,306,,4428
1631998120,0,,4429
1631998122,0,,4431
1631998123,0,,4432
1631998125,306,,4434
1631998127,306,,4436
1631998128,0,,4437
1631998130,0,,4439
1631998132,306,,4441
1631998133,306,,4442
1631998135,306,,4444
1631998137,0,,4446
1631998138,0,,4447
1631998140,306,,4449
1631998142,306,,4451
1631998143,306,,4452
1631998145,0,,4454
1631998147,0,,4456
1631998148,306,,4457
1631998150,306,,4459
1631998152,306,,4461
1631998153,0,,4462
1631998155,0,,4464
1631998157,306,,4466
1631998158,306,,4467
1631998160,306,,4469
1631998162,0,,4471
1631998163,0,,4472
1631998165,306,,4474
1631998167,306,,4476
1631998168,306,,4477
1631998170,0,,4479
1631998172,0,,4481
1631998173,306,,4482
1631998175,306,,4484
1631998177,306,,4486
1631998178,0,,4487
1631998180,0,,4489
1631998182,306,,4491
1631998183,306,,4492
1631998185,306,,4494
1631998187,0,,4496
1631998188,0,,4497
1631998190,306,,4499
1631998192,306,,4501
1631998193,0,,4502
1631998195,0,,4504
1631998197,0,,4506
1631998198,305,,4507
1631998200,305,,4509
1631998202,0,,4511
1631998203,0,,4512
1631998205,0,,4514
1631998206,306,,4515
1631998208,306,,4517
1631998210,0,,4519
1631998211,0,,4520
1631998213,0,,4522
1631998215,306,,4524
1631998216,306,,4525
1631998218,0,,4527
1631998220,0,,4529
1631998221,0,,4530
1631998223,306,,4532
1631998225,306,,4534
1631998226,0,,4535
1631998228,0,,4537
1631998230,306,,4539
1631998231,306,,4540
1631998233,306,,4542
1631998235,0,,4544
1631998236,0,,4545
1631998238,306,,4547
1631998240,306,,4549
1631998241,306,,4550
1631998243,0,,4552
1631998245,0,,4554
1631998246,306,,4555
1631998248,304,,4557
1631998250,304,,4559
1631998251,0,,4560
1631998253,0,,4562
1631998255,306,,4564
1631998256,306,,4565
1631998258,306,,4567
1631998260,0,,4569
1631998261,0,,4570
1631998263,306,,4572
1631998264,306,,4573
1631998266,0,,4575
1631998268,0,,4577
1631998269,0,,4578
1631998271,306,,4580
1631998273,305,,4582
1631998274,305,,4583
1631998276,0,,4585
1631998278,0,,4587
1631998279,306,,4588
1631998281,306,,4590
1631998283,306,,4592
1631998284,0,,4593
1631998286,0,,4595
1631998288,306,,4597
1631998289,306,,4598
1631998291,306,,4600
1631998293,0,,4602
1631998294,0,,4603
1631998296,306,,4605
1631998298,306,,4607
1631998299,0,,4608
1631998301,0,,4610
1631998303,0,,4612
1631998304,305,,4613
1631998306,306,,4615
1631998308,306,,4617
1631998310,0,,4619
1631998311,0,,4620
1631998313,306,,4622
1631998315,306,,4624
1631998316,306,,4625
1631998318,0,,4627
1631998320,0,,4629
1631998321,306,,4630
1631998323,306,,4632
1631998325,306,,4634
1631998326,0,,4635
1631998328,0,,4637
1631998330,306,,4639
1631998331,306,,4640
1631998333,306,,4642
1631998335,0,,4644
1631998336,0,,4645
1631998338,305,,4647
1631998340,305,,4649
1631998341,306,,4650
1631998343,0,,4652
1631998345,0,,4654
1631998346,0,,4655
1631998348,306,,4657
1631998350,306,,4659
1631998351,0,,4660
1631998353,0,,4662
1631998355,0,,4664
1631998356,306,,4665
1631998358,306,,4667
1631998360,0,,4669
1631998361,0,,4670
1631998363,0,,4672
1631998365,306,,4674
1631998366,305,,4675
1631998368,0,,4677
1631998370,0,,4679
1631998371,0,,4680
1631998373,306,,4682
1631998375,306,,4684
1631998376,0,,4685
1631998378,0,,4687
1631998380,0,,4689
1631998381,306,,4690
1631998383,306,,4692
1631998385,0,,4694
1631998386,0,,4695
1631998388,0,,4697
1631998390,306,,4699
1631998391,305,,4700
1631998393,0,,4702
1631998395,0,,4704
1631998396,0,,4705
1631998398,306,,4707
1631998400,306,,4709
1631998401,0,,4710
1631998403,0,,4712
1631998405,0,,4714
1631998406,306,,4715
1631998408,305,,4717
1631998410,0,,4719
1631998411,0,,4720
1631998413,0,,4722
1631998415,306,,4724
1631998416,306,,4725
1631998418,0,,4727
1631998420,0,,4729
1631998421,0,,4730
1631998423,306,,4732
1631998425,306,,4734
1631998427,0,,4736
1631998428,0,,4737
1631998430,0,,4739
1631998432,306,,4741
1631998433,306,,4742
1631998435,306,,4744
1631998437,0,,4746
1631998438,0,,4747
1631998440,306,,4749
1631998442,306,,4751
1631998443,306,,4752
1631998445,0,,4754
1631998447,0,,4756
1631998448,306,,4757
1631998450,306,,4759
1631998452,305,,4761
1631998453,0,,4762
1631998455,0,,4764
1631998457,305,,4766
1631998458,306,,4767
1631998460,306,,4769
1631998462,0,,4771
1631998463,0,,4772
1631998465,306,,4774
1631998467,305,,4776
1631998468,305,,4777
1631998470,0,,4779
1631998472,0,,4781
1631998473,306,,4782
1631998475,306,,4784
1631998477,306,,4786
1631998478,0,,4787
1631998480,0,,4789
1631998482,306,,4791
1631998483,306,,4792
1631998485,306,,4794
1631998487,0,,4796
1631998488,0,,4797
1631998490,306,,4799
1631998492,306,,4801
1631998493,306,,4802
1631998495,0,,4804
1631998497,0,,4806
1631998498,306,,4807
1631998500,306,,4809
1631998502,306,,4811
1631998503,0,,4812
1631998505,0,,4814
1631998507,306,,4816
1631998508,306,,4817
1631998510,306,,4819
1631998512,0,,4821
1631998513,0,,4822
1631998515,306,,4824
1631998517,306,,4826
1631998518,306,,4827
1631998520,0,,4829
1631998522,0,,4831
1631998523,306,,4832
1631998525,306,,4834
1631998527,306,,4836
1631998528,0,,4837
1631998530,0,,4839
1631998532,306,,4841
1631998533,306,,4842
1631998535,306,,4844
1631998537,0,,4846
1631998538,0,,4847
1631998540,306,,4849
1631998542,306,,4851
1631998543,306,,4852
1631998545,0,,4854
1631998546,0,,4855
1631998548,306,,4857
1631998550,306,,4859
1631998551,0,,4860
1631998553,0,,4862
1631998555,0,,4864
1631998556,306,,4865
1631998558,306,,4867
1631998560,0,,4869
1631998561,0,,4870
1631998563,0,,4872
1631998565,306,,4874
1631998566,306,,4875
1631998568,0,,4877
1631998570,0,,4879
1631998571,306,,4880
1631998573,306,,4882
1631998575,306,,4884
1631998576,0,,4885
1631998578,0,,4887
1631998580,305,,4889
1631998581,305,,4890
1631998583,306,,4892
1631998585,0,,4894
1631998586,0,,4895
1631998588,306,,4897
1631998590,306,,4899
1631998591,304,,4900
1631998593,0,,4902
1631998595,0,,4904
1631998596,304,,4905
1631998598,306,,4907
1631998600,306,,4909
1631998601,0,,4910
1631998603,0,,4912
1631998605,306,,4914
1631998606,306,,4915
1631998608,305,,4917
1631998610,0,,4919
1631998611,0,,4920
1631998613,306,,4922
1631998615,306,,4924
1631998616,306,,4925
1631998618,0,,4927
1631998620,0,,4929
1631998621,306,,4930
1631998623,306,,4932
1631998625,306,,4934
1631998626,0,,4935
1631998628,0,,4937
1631998629,306,,4938
1631998631,306,,4940
1631998633,0,,4942
1631998634,0,,4943
1631998636,0,,4945
1631998638,305,,4947
1631998639,305,,4948
1631998641,0,,4950
1631998643,0,,4952
1631998644,0,,4953
1631998646,306,,4955
1631998648,306,,4957
1631998649,0,,4958
1631998651,0,,4960
1631998653,0,,4962
1631998654,306,,4963
1631998656,306,,4965
1631998658,0,,4967
1631998659,0,,4968
1631998661,0,,4970
1631998663,306,,4972
1631998664,306,,4973
1631998666,0,,4975
1631998667,0,,4976
1631998669,306,,4978
1631998671,306,,4980
1631998672,306,,4981
1631998674,0,,4983
1631998676,0,,4985
1631998677,305,,4986
1631998679,305,,4988
1631998681,305,,4990
1631998682,0,,4991
1631998684,0,,4993
1631998686,306,,4995
1631998687,304,,4996
1631998689,304,,4998
1631998691,0,,5000
1631998692,0,,5001
1631998694,306,,5003
1631998696,306,,5005
1631998697,306,,5006
1631998699,0,,5008
1631998701,0,,5010
1631998702,306,,5011
1631998704,306,,5013
1631998706,306,,5015
1631998707,0,,5016
1631998709,0,,5018
1631998711,306,,5020
1631998712,306,,5021
1631998714,0,,5023
1631998716,0,,5025
1631998717,0,,5026
1631998719,306,,5028
1631998721,306,,5030
1631998722,0,,5031
1631998724,0,,5033
1631998726,0,,5035
1631998727,306,,5036
1631998729,306,,5038
1631998731,0,,5040
1631998732,0,,5041
1631998734,0,,5043
1631998736,306,,5045
1631998737,306,,5046
1631998739,0,,5048
1631998741,0,,5050
1631998742,0,,5051
1631998744,305,,5053
1631998746,305,,5055
1631998747,0,,5056
1631998749,0,,5058
1631998751,0,,5060
1631998752,306,,5061
1631998754,306,,5063
1631998756,0,,5065
1631998757,0,,5066
1631998759,0,,5068
1631998761,306,,5070
1631998762,306,,5071
1631998764,0,,5073
1631998766,0,,5075
1631998767,0,,5076
1631998769,306,,5078
1631998771,306,,5080
1631998772,306,,5081
1631998774,0,,5083
1631998776,0,,5085
1631998777,306,,5086
1631998779,306,,5088
1631998781,306,,5090
1631998782,0,,5091
1631998784,0,,5093
1631998786,306,,5095
1631998787,306,,5096
1631998789,306,,5098
1631998791,0,,5100
1631998792,0,,5101
1631998794,306,,5103
1631998796,306,,5105
1631998797,306,,5106
1631998799,0,,5108
1631998801,0,,5110
1631998802,306,,5111
1631998804,306,,5113
1631998806,306,,5115
1631998807,0,,5116
1631998809,0,,5118
1631998811,306,,5120
1631998812,306,,5121
1631998814,306,,5123
1631998816,0,,5125
1631998817,0,,5126
1631998819,305,,5128
1631998821,305,,5130
1631998822,306,,5131
1631998824,0,,5133
1631998826,0,,5135
1631998827,306,,5136
1631998829,306,,5138
1631998831,306,,5140
1631998832,0,,5141
1631998834,0,,5143
1631998836,306,,5145
1631998837,304,,5146
1631998839,304,,5148
1631998841,0,,5150
1631998842,0,,5151
1631998844,306,,5153
1631998846,306,,5155
1631998847,306,,5156
1631998849,0,,5158
1631998851,0,,5160
1631998852,306,,5161
1631998854,306,,5163
1631998856,306,,5165
1631998857,0,,5166
1631998859,0,,5168
1631998861,306,,5170
1631998862,306,,5171
1631998864,306,,5173
1631998866,0,,5175
1631998867,0,,5176
1631998869,306,,5178
1631998871,306,,5180
1631998872,306,,5181
1631998874,0,,5183
1631998876,0,,5185
1631998877,306,,5186
1631998879,306,,5188
1631998880,306,,5189
1631998882,0,,5191
1631998884,0,,5193
1631998885,305,,5194
1631998887,306,,5196
1631998889,306,,5198
1631998890,0,,5199
1631998892,0,,5201
1631998894,306,,5203
1631998895,306,,5204
1631998897,306,,5206
1631998899,0,,5208
1631998900,0,,5209
1631998902,306,,5211
1631998904,306,,5213
1631998905,0,,5214
1631998907,0,,5216
1631998909,0,,5218
1631998910,306,,5219
1631998912,306,,5221
1631998914,0,,5223
1631998915,0,,5224
1631998917,0,,5226
1631998919,306,,5228
1631998920,306,,5229
1631998922,0,,5231
1631998924,0,,5233
1631998925,0,,5234
1631998927,306,,5236
1631998929,306,,5238
1631998930,0,,5239
1631998932,0,,5241
1631998934,0,,5243
1631998935,306,,5244
1631998937,306,,5246
1631998938,0,,5247
1631998940,0,,5249
1631998942,0,,5251
1631998943,306,,5252
1631998945,306,,5254
1631998947,0,,5256
1631998948,0,,5257
1631998950,0,,5259
1631998952,306,,5261
1631998953,306,,5262
1631998955,0,,5264
1631998957,0,,5266
1631998958,0,,5267
1631998960,306,,5269
1631998962,306,,5271
1631998963,0,,5272
1631998965,0,,5274
1631998967,0,,5276
1631998968,306,,5277
1631998970,306,,5279
1631998972,0,,5281
1631998973,0,,5282
1631998975,0,,5284
1631998977,306,,5286
1631998978,306,,5287
1631998980,0,,5289
1631998982,0,,5291
1631998983,0,,5292
1631998985,305,,5294
1631998987,305,,5296
1631998988,0,,5297
1631998990,0,,5299
1631998991,0,,5300
1631998993,306,,5302
1631998995,306,,5304
1631998996,0,,5305
1631998998,0,,5307
1631999000,0,,5309
1631999001,306,,5310
1631999003,306,,5312
1631999005,0,,5314
1631999006,0,,5315
1631999008,306,,5317
1631999010,306,,5319
1631999011,306,,5320
1631999013,0,,5322
1631999015,0,,5324
1631999016,306,,5325
1631999018,306,,5327
1631999020,0,,5329
1631999021,0,,5330
1631999023,0,,5332
1631999025,305,,5334
1631999026,305,,5335
1631999028,0,,5337
1631999030,0,,5339
1631999031,0,,5340
1631999033,306,,5342
1631999035,306,,5344
1631999036,306,,5345
1631999038,0,,5347
1631999040,0,,5349
1631999041,305,,5350
1631999043,305,,5352
1631999045,305,,5354
1631999046,0,,5355
1631999048,0,,5357
1631999049,306,,5358
1631999051,306,,5360
1631999053,0,,5362
1631999054,0,,5363
1631999056,0,,5365
1631999058,306,,5367
1631999059,306,,5368
1631999061,306,,5370
1631999063,0,,5372
1631999064,0,,5373
1631999066,305,,5375
1631999068,305,,5377
1631999069,305,,5378
1631999071,0,,5380
1631999073,0,,5382
1631999074,306,,5383
1631999076,306,,5385
1631999078,306,,5387
1631999079,0,,5388
1631999081,0,,5390
1631999083,306,,5392
1631999084,306,,5393
1631999086,306,,5395
1631999088,0,,5397
1631999089,0,,5398
1631999091,306,,5400
1631999093,306,,5402
1631999094,306,,5403
1631999096,0,,5405
1631999098,0,,5407
1631999099,306,,5408
1631999101,306,,5410
1631999103,306,,5412
1631999104,0,,5413
1631999106,0,,5415
1631999108,306,,5417
1631999109,306,,5418
1631999111,306,,5420
1631999113,0,,5422
1631999114,0,,5423
1631999116,306,,5425
1631999118,306,,5427
1631999119,306,,5428
1631999121,0,,5430
1631999123,0,,5432
1631999124,306,,5433
1631999126,306,,5435
1631999128,306,,5437
1631999129,0,,5438
1631999131,0,,5440
1631999133,0,,5442
1631999134,306,,5443
1631999136,306,,5445
1631999138,0,,5447
1631999139,0,,5448
1631999141,0,,5450
1631999143,306,,5452
1631999144,306,,5453
1631999146,0,,5455
1631999148,0,,5457
1631999150,0,,5459
1631999151,305,,5460
1631999153,306,,5462
1631999155,0,,5464
1631999156,0,,5465
1631999158,0,,5467
1631999160,305,,5469
1631999161,305,,5470
1631999163,0,,5472
1631999165,0,,5474
1631999166,0,,5475
1631999168,306,,5477
1631999170,306,,5479
1631999171,306,,5480
1631999173,0,,5482
1631999175,0,,5484
1631999176,306,,5485
1631999178,306,,5487
1631999180,306,,5489
1631999181,0,,5490
1631999183,0,,5492
1631999185,305,,5494
1631999186,305,,5495
1631999188,304,,5497
1631999190,0,,5499
1631999192,0,,5501
1631999193,0,,5502
1631999195,306,,5504
1631999197,306,,5506
1631999198,0,,5507
1631999200,0,,5509
1631999202,0,,5511
1631999203,306,,5512
1631999205,306,,5514
1631999207,306,,5516
1631999208,0,,5517
1631999210,0,,5519
1631999212,0,,5521
1631999214,306,,5523
1631999215,306,,5524
1631999217,0,,5526
1631999219,0,,5528
1631999220,0,,5529
1631999222,306,,5531
1631999224,306,,5533
1631999225,306,,5534
1631999227,0,,5536
1631999229,0,,5538
1631999230,0,,5539
1631999232,306,,5541
1631999234,306,,5543
1631999235,0,,5544
1631999237,0,,5546
1631999239,0,,5548
1631999241,306,,5550
1631999242,306,,5551
1631999244,306,,5553
1631999246,0,,5555
1631999247,0,,5556
1631999249,306,,5558
1631999251,306,,5560
1631999252,306,,5561
1631999254,0,,5563
1631999256,0,,5565
1631999257,306,,5566
1631999259,305,,5568
1631999261,305,,5570
1631999262,0,,5571
1631999264,0,,5573
1631999266,0,,5575
1631999267,306,,5576
1631999269,306,,5578
1631999271,0,,5580
1631999273,0,,5582
1631999274,0,,5583
1631999276,306,,5585
1631999278,306,,5587
1631999279,306,,5588
1631999281,0,,5590
1631999283,0,,5592
1631999284,306,,5593
1631999286,306,,5595
1631999288,306,,5597
1631999289,0,,5598
1631999291,0,,5600
1631999293,0,,5602
1631999294,306,,5603
1631999296,306,,5605
1631999298,0,,5607
1631999299,0,,5608
1631999301,0,,5610
1631999303,305,,5612
1631999305,305,,5614
1631999306,305,,5615
1631999308,0,,5617
1631999310,0,,5619
1631999311,306,,5620
1631999313,306,,5622
1631999315,306,,5624
1631999316,0,,5625
1631999318,0,,5627
1631999320,306,,5629
1631999321,306,,5630
1631999323,306,,5632
1631999325,0,,5634
1631999326,0,,5635
1631999328,305,,5637
1631999330,305,,5639
1631999331,305,,5640
1631999333,0,,5642
1631999335,0,,5644
1631999336,0,,5645
1631999338,306,,5647
1631999340,306,,5649
1631999341,0,,5650
1631999343,0,,5652
1631999345,0,,5654
1631999346,306,,5655
1631999348,306,,5657
1631999350,0,,5659
1631999352,0,,5661
1631999353,0,,5662
1631999355,306,,5664
1631999357,306,,5666
1631999358,0,,5667
1631999360,0,,5669
1631999362,0,,5671
1631999363,305,,5672
1631999365,305,,5674
1631999367,305,,5676
1631999368,0,,5677
1631999370,0,,5679
1631999372,306,,5681
1631999373,306,,5682
1631999375,306,,5684
1631999377,0,,5686
1631999378,0,,5687
1631999380,0,,5689
1631999382,306,,5691
1631999383,305,,5692
1631999385,0,,5694
1631999387,0,,5696
1631999388,0,,5697
1631999390,306,,5699
1631999392,306,,5701
1631999394,0,,5703
1631999395,0,,5704
1631999397,0,,5706
1631999399,306,,5708
1631999400,306,,5709
1631999402,306,,5711
1631999404,0,,5713
1631999405,0,,5714
1631999407,0,,5716
1631999409,306,,5718
1631999410,306,,5719
1631999412,0,,5721
1631999414,0,,5723
1631999415,0,,5724
1631999417,306,,5726
1631999419,306,,5728
1631999421,0,,5730
1631999422,0,,5731
1631999424,0,,5733
1631999426,306,,5735
1631999427,306,,5736
1631999429,0,,5738
1631999431,0,,5740
1631999432,0,,5741
1631999434,306,,5743
1631999436,306,,5745
1631999437,306,,5746
1631999439,0,,5748
1631999441,0,,5750
1631999442,306,,5751
1631999444,306,,5753
1631999446,306,,5755
1631999447,0,,5756
1631999449,0,,5758
1631999451,306,,5760
1631999452,306,,5761
1631999454,306,,5763
1631999456,0,,5765
1631999457,0,,5766
1631999459,0,,5768
1631999461,306,,5770
1631999462,306,,5771
1631999464,0,,5773
1631999466,0,,5775
1631999468,0,,5777
1631999469,306,,5778
1631999471,306,,5780
1631999473,0,,5782
1631999474,0,,5783
1631999476,0,,5785
1631999478,306,,5787
1631999479,306,,5788
1631999481,0,,5790
1631999483,0,,5792
1631999484,0,,5793
1631999486,306,,5795
1631999488,306,,5797
1631999489,306,,5798
1631999491,0,,5800
1631999493,0,,5802
1631999494,0,,5803
1631999496,306,,5805
1631999498,306,,5807
1631999499,0,,5808
1631999501,0,,5810
1631999503,0,,5812
1631999505,306,,5814
1631999506,306,,5815
1631999508,0,,5817
1631999510,0,,5819
1631999511,0,,5820
1631999513,306,,5822
1631999515,306,,5824
1631999516,0,,5825
1631999518,0,,5827
1631999520,0,,5829
1631999521,306,,5830
1631999523,306,,5832
1631999525,306,,5834
1631999526,0,,5835
1631999528,0,,5837
1631999530,306,,5839
1631999531,306,,5840
1631999533,306,,5842
1631999535,0,,5844
1631999536,0,,5845
1631999538,306,,5847
1631999540,306,,5849
1631999541,306,,5850
1631999543,0,,5852
1631999545,0,,5854
1631999546,306,,5855
1631999548,306,,5857
1631999550,306,,5859
1631999551,0,,5860
1631999553,0,,5862
1631999555,0,,5864
1631999556,306,,5865
1631999558,306,,5867
1631999560,0,,5869
1631999561,0,,5870
1631999563,0,,5872
1631999565,306,,5874
1631999566,306,,5875
1631999568,0,,5877
1631999570,0,,5879
1631999571,0,,5880
1631999573,305,,5882
1631999575,305,,5884
1631999576,0,,5885
1631999578,0,,5887
1631999580,0,,5889
1631999581,306,,5890
1631999583,306,,5892
1631999585,306,,5894
1631999586,0,,5895
1631999588,0,,5897
1631999590,306,,5899
1631999591,306,,5900
1631999593,306,,5902
1631999595,0,,5904
1631999596,0,,5905
1631999598,305,,5907
1631999600,305,,5909
1631999601,305,,5910
1631999603,0,,5912
1631999605,0,,5914
1631999606,306,,5915
1631999608,306,,5917
1631999610,0,,5919
1631999611,0,,5920
1631999613,0,,5922
1631999615,305,,5924
1631999616,305,,5925
1631999618,306,,5927
1631999620,0,,5929
1631999621,0,,5930
1631999623,306,,5932
1631999625,306,,5934
1631999626,306,,5935
1631999628,0,,5937
1631999630,0,,5939
1631999631,306,,5940
1631999633,305,,5942
1631999635,305,,5944
1631999636,0,,5945
1631999638,0,,5947
1631999640,306,,5949
1631999641,306,,5950
1631999643,306,,5952
1631999645,0,,5954
1631999646,0,,5955
1631999648,0,,5957
1631999650,306,,5959
1631999651,306,,5960
1631999653,0,,5962
1631999655,0,,5964
1631999656,306,,5965
1631999658,306,,5967
1631999660,306,,5969
1631999662,0,,5971
1631999663,0,,5972
1631999665,0,,5974
1631999667,306,,5976
1631999668,306,,5977
1631999670,0,,5979
1631999672,0,,5981
1631999673,0,,5982
1631999675,306,,5984
1631999677,306,,5986
1631999678,0,,5987
1631999680,0,,5989
1631999682,0,,5991
1631999683,306,,5992
1631999685,306,,5994
1631999687,0,,5996
1631999688,0,,5997
1631999690,0,,5999
1631999692,306,,6001
1631999693,306,,6002
1631999695,0,,6004
1631999697,0,,6006
1631999698,0,,6007
1631999700,306,,6009
1631999702,306,,6011
1631999703,0,,6012
1631999705,0,,6014
1631999707,0,,6016
1631999708,306,,6017
1631999710,306,,6019
1631999712,0,,6021
1631999713,0,,6022
1631999715,0,,6024
1631999717,306,,6026
1631999718,305,,6027
1631999720,0,,6029
1631999722,0,,6031
1631999723,0,,6032
1631999725,306,,6034
1631999727,306,,6036
1631999728,306,,6037
1631999730,0,,6039
1631999732,0,,6041
1631999733,306,,6042
1631999735,306,,6044
1631999737,306,,6046
1631999738,0,,6047
1631999740,0,,6049
1631999742,306,,6051
1631999743,306,,6052
1631999745,306,,6054
1631999747,0,,6056
1631999748,0,,6057
1631999750,306,,6059
1631999752,306,,6061
1631999753,306,,6062
1631999755,0,,6064
1631999757,0,,6066
1631999758,306,,6067
1631999760,306,,6069
1631999762,306,,6071
1631999763,0,,6072
1631999765,0,,6074
1631999767,306,,6076
1631999768,306,,6077
1631999770,306,,6079
1631999772,0,,6081
1631999773,0,,6082
1631999775,306,,6084
1631999777,306,,6086
1631999778,0,,6087
1631999780,0,,6089
1631999782,0,,6091
1631999783,306,,6092
1631999785,306,,6094
1631999787,0,,6096
1631999788,0,,6097
1631999790,0,,6099
1631999792,305,,6101
1631999793,306,,6102
1631999795,0,,6104
1631999797,0,,6106
1631999798,0,,6107
1631999800,306,,6109
1631999802,306,,6111
1631999803,0,,6112
1631999805,0,,6114
1631999807,0,,6116
1631999808,306,,6117
1631999810,306,,6119
1631999812,0,,6121
1631999813,0,,6122
1631999815,0,,6124
1631999817,306,,6126
1631999818,306,,6127
1631999820,0,,6129
1631999822,0,,6131
1631999823,0,,6132
1631999825,306,,6134
1631999827,306,,6136
1631999828,0,,6137
1631999830,0,,6139
1631999832,0,,6141
1631999833,306,,6142
1631999835,306,,6144
1631999837,0,,6146
1631999838,0,,6147
1631999840,0,,6149
1631999842,306,,6151
1631999843,305,,6152
1631999845,0,,6154
1631999847,0,,6156
1631999848,0,,6157
1631999850,306,,6159
1631999852,306,,6161
1631999853,0,,6162
1631999855,0,,6164
1631999857,0,,6166
1631999858,305,,6167
1631999860,305,,6169
1631999862,0,,6171
1631999863,0,,6172
1631999865,0,,6174
1631999867,306,,6176
1631999868,305,,6177
1631999870,0,,6179
1631999872,0,,6181
1631999873,0,,6182
1631999875,306,,6184
1631999877,306,,6186
1631999878,0,,6187
1631999880,0,,6189
1631999882,0,,6191
1631999883,306,,6192
1631999885,306,,6194
1631999887,0,,6196
1631999888,0,,6197
1631999890,0,,6199
1631999892,306,,6201
1631999893,305,,6202
1631999895,0,,6204
1631999897,0,,6206
1631999898,0,,6207
1631999900,306,,6209
1631999902,306,,6211
1631999903,0,,6212
1631999905,0,,6214
1631999907,0,,6216
1631999908,306,,6217
1631999910,306,,6219
1631999912,0,,6221
1631999913,0,,6222
1631999915,0,,6224
1631999917,306,,6226
1631999918,306,,6227
1631999920,0,,6229
1631999922,0,,6231
1631999923,0,,6232
1631999925,306,,6234
1631999927,306,,6236
1631999928,0,,6237
1631999930,0,,6239
1631999932,306,,6241
1631999933,306,,6242
1631999935,306,,6244
1631999936,0,,6245
1631999938,0,,6247
1631999940,305,,6249
1631999941,305,,6250
1631999943,0,,6252
1631999945,0,,6254
1631999946,0,,6255
1631999948,305,,6257
1631999950,306,,6259
1631999951,0,,6260
1631999953,0,,6262
1631999955,0,,6264
1631999956,305,,6265
1631999958,306,,6267
1631999960,0,,6269
1631999961,0,,6270
1631999963,0,,6272
1631999965,306,,6274
1631999966,306,,6275
1631999968,0,,6277
1631999970,0,,6279
1631999971,0,,6280
1631999973,306,,6282
1631999975,306,,6284
1631999976,0,,6285
1631999978,0,,6287
1631999980,0,,6289
1631999981,306,,6290
1631999983,306,,6292
1631999985,0,,6294
1631999986,0,,6295
1631999988,306,,6297
1631999989,306,,6298
1631999991,306,,6300
1631999993,0,,6302
1631999994,0,,6303
1631999996,305,,6305
1631999998,305,,6307
1631999999,306,,6308
1632000001,0,,6310
1632000003,0,,6312
1632000004,306,,6313
1632000006,306,,6315
1632000008,306,,6317
1632000009,0,,6318
1632000011,0,,6320
1632000013,306,,6322
1632000014,306,,6323
1632000016,306,,6325
1632000018,0,,6327
1632000019,0,,6328
1632000021,306,,6330
1632000023,306,,6332
1632000024,306,,6333
1632000026,0,,6335
1632000028,0,,6337
1632000029,306,,6338
1632000031,306,,6340
1632000033,306,,6342
1632000034,0,,6343
1632000036,0,,6345
1632000038,306,,6347
1632000039,306,,6348
1632000041,0,,6350
1632000043,0,,6352
1632000044,0,,6353
1632000046,306,,6355
1632000048,306,,6357
1632000049,0,,6358
1632000051,0,,6360
1632000053,0,,6362
1632000054,306,,6363
1632000056,306,,6365
1632000058,0,,6367
1632000059,0,,6368
1632000061,0,,6370
1632000062,306,,6371
1632000064,306,,6373
1632000066,0,,6375
1632000067,0,,6376
1632000069,306,,6378
1632000071,306,,6380
1632000072,306,,6381
1632000074,0,,6383
1632000076,0,,6385
1632000077,305,,6386
1632000079,306,,6388
1632000081,306,,6390
1632000082,0,,6391
1632000084,0,,6393
1632000086,306,,6395
1632000087,306,,6396
1632000089,306,,6398
1632000091,0,,6400
1632000092,0,,6401
1632000094,306,,6403
1632000096,306,,6405
1632000097,306,,6406
1632000099,0,,6408
1632000101,0,,6410
1632000102,0,,6411
1632000104,305,,6413
1632000105,305,,6414
