Time,Disk_Usage,,Reference_Time
1631986842,0,,4391
1631986844,304,,4393
1631986846,304,,4395
1631986847,304,,4396
1631986849,304,,4398
1631986851,0,,4400
1631986852,304,,4401
1631986854,304,,4403
1631986856,304,,4405
1631986857,304,,4406
1631986859,304,,4408
1631986861,304,,4410
1631986863,304,,4412
1631986864,304,,4413
1631986866,304,,4415
1631986868,304,,4417
1631986869,304,,4418
1631986871,304,,4420
1631986873,304,,4422
1631986874,304,,4423
1631986876,304,,4425
1631986878,304,,4427
1631986879,0,,4428
1631986881,303,,4430
1631986883,303,,4432
1631986884,303,,4433
1631986886,304,,4435
1631986888,0,,4437
1631986890,304,,4439
1631986891,304,,4440
1631986893,304,,4442
1631986895,304,,4444
1631986896,0,,4445
1631986898,304,,4447
1631986900,304,,4449
1631986901,304,,4450
1631986903,304,,4452
1631986905,0,,4454
1631986907,303,,4456
1631986908,303,,4457
1631986910,304,,4459
1631986912,304,,4461
1631986913,304,,4462
1631986915,304,,4464
1631986917,304,,4466
1631986918,304,,4467
1631986920,303,,4469
1631986922,303,,4471
1631986923,303,,4472
1631986925,304,,4474
1631986927,304,,4476
1631986928,304,,4477
1631986930,0,,4479
1631986932,304,,4481
1631986934,304,,4483
1631986935,304,,4484
1631986937,304,,4486
1631986939,0,,4488
1631986940,304,,4489
1631986942,304,,4491
1631986944,304,,4493
1631986945,304,,4494
1631986947,0,,4496
1631986949,304,,4498
1631986950,304,,4499
1631986952,304,,4501
1631986954,304,,4503
1631986955,0,,4504
1631986957,304,,4506
1631986959,303,,4508
1631986961,303,,4510
1631986962,303,,4511
1631986964,0,,4513
1631986966,303,,4515
1631986967,303,,4516
1631986969,303,,4518
1631986971,304,,4520
1631986972,0,,4521
1631986974,304,,4523
1631986976,304,,4525
1631986977,304,,4526
1631986979,304,,4528
1631986981,0,,4530
1631986982,304,,4531
1631986984,304,,4533
1631986986,304,,4535
1631986988,304,,4537
1631986989,304,,4538
1631986991,303,,4540
1631986993,0,,4542
1631986994,303,,4543
1631986996,304,,4545
1631986998,304,,4547
1631986999,302,,4548
1631987001,0,,4550
1631987003,302,,4552
1631987004,304,,4553
1631987006,304,,4555
1631987008,304,,4557
1631987009,0,,4558
1631987011,303,,4560
1631987013,303,,4562
1631987014,303,,4563
1631987016,304,,4565
1631987018,304,,4567
1631987020,304,,4569
1631987021,304,,4570
1631987023,304,,4572
1631987025,304,,4574
1631987026,304,,4575
1631987028,304,,4577
1631987030,304,,4579
1631987031,304,,4580
1631987033,304,,4582
1631987035,304,,4584
1631987036,304,,4585
1631987038,304,,4587
1631987040,304,,4589
1631987041,304,,4590
1631987043,304,,4592
1631987045,304,,4594
1631987046,0,,4595
1631987048,304,,4597
1631987050,304,,4599
1631987052,304,,4601
1631987053,304,,4602
1631987055,304,,4604
1631987057,304,,4606
1631987058,304,,4607
1631987060,303,,4609
1631987062,303,,4611
1631987063,303,,4612
1631987065,303,,4614
1631987067,0,,4616
1631987068,303,,4617
1631987070,303,,4619
1631987072,303,,4621
1631987073,303,,4622
1631987075,0,,4624
1631987077,304,,4626
1631987079,304,,4628
1631987080,304,,4629
1631987082,304,,4631
1631987084,0,,4633
1631987085,303,,4634
1631987087,303,,4636
1631987089,303,,4638
1631987090,304,,4639
1631987092,0,,4641
1631987094,304,,4643
1631987096,303,,4645
1631987097,303,,4646
1631987099,303,,4648
1631987101,0,,4650
1631987102,304,,4651
1631987104,304,,4653
1631987106,303,,4655
1631987107,303,,4656
1631987109,0,,4658
1631987111,304,,4660
1631987112,304,,4661
1631987114,304,,4663
1631987116,304,,4665
1631987118,0,,4667
1631987119,304,,4668
1631987121,303,,4670
1631987123,303,,4672
1631987124,303,,4673
1631987126,0,,4675
1631987128,304,,4677
1631987129,304,,4678
1631987131,304,,4680
1631987133,304,,4682
1631987134,0,,4683
1631987136,304,,4685
1631987138,304,,4687
1631987139,304,,4688
1631987141,304,,4690
1631987143,304,,4692
1631987144,304,,4693
1631987146,304,,4695
1631987148,304,,4697
1631987149,304,,4698
1631987151,304,,4700
1631987153,304,,4702
1631987155,0,,4704
1631987156,302,,4705
1631987158,302,,4707
1631987160,302,,4709
1631987161,304,,4710
1631987163,0,,4712
1631987165,304,,4714
1631987166,304,,4715
1631987168,304,,4717
1631987170,304,,4719
1631987171,0,,4720
1631987173,304,,4722
1631987175,304,,4724
1631987176,304,,4725
1631987178,304,,4727
1631987180,0,,4729
1631987181,304,,4730
1631987183,304,,4732
1631987185,304,,4734
1631987186,304,,4735
1631987188,304,,4737
1631987190,303,,4739
1631987192,0,,4741
1631987193,303,,4742
1631987195,303,,4744
1631987197,303,,4746
1631987198,303,,4747
1631987200,0,,4749
1631987202,304,,4751
1631987203,304,,4752
1631987205,304,,4754
1631987207,304,,4756
1631987208,0,,4757
1631987210,304,,4759
1631987212,304,,4761
1631987214,304,,4763
1631987215,303,,4764
1631987217,0,,4766
1631987219,303,,4768
1631987220,303,,4769
1631987222,303,,4771
1631987224,303,,4773
1631987225,0,,4774
1631987227,304,,4776
1631987229,304,,4778
1631987230,303,,4779
1631987232,303,,4781
1631987234,0,,4783
1631987235,304,,4784
1631987237,304,,4786
1631987239,304,,4788
1631987241,303,,4790
1631987242,0,,4791
1631987244,303,,4793
1631987246,304,,4795
1631987247,304,,4796
1631987249,304,,4798
1631987251,303,,4800
1631987252,303,,4801
1631987254,303,,4803
1631987256,303,,4805
1631987257,303,,4806
1631987259,0,,4808
1631987261,304,,4810
1631987263,304,,4812
1631987264,304,,4813
1631987266,304,,4815
1631987268,0,,4817
1631987269,304,,4818
1631987271,303,,4820
1631987273,303,,4822
1631987274,303,,4823
1631987276,304,,4825
1631987278,304,,4827
1631987279,304,,4828
1631987281,304,,4830
1631987283,304,,4832
1631987284,304,,4833
1631987286,304,,4835
1631987288,304,,4837
1631987290,304,,4839
1631987291,304,,4840
1631987293,304,,4842
1631987295,304,,4844
1631987296,304,,4845
1631987298,304,,4847
1631987300,304,,4849
1631987301,304,,4850
1631987303,304,,4852
1631987305,0,,4854
1631987306,304,,4855
1631987308,304,,4857
1631987310,304,,4859
1631987312,304,,4861
1631987313,304,,4862
1631987315,304,,4864
1631987317,304,,4866
1631987318,304,,4867
1631987320,304,,4869
1631987322,0,,4871
1631987323,304,,4872
1631987325,303,,4874
1631987327,303,,4876
1631987328,303,,4877
1631987330,0,,4879
1631987332,304,,4881
1631987333,304,,4882
1631987335,303,,4884
1631987337,303,,4886
1631987339,0,,4888
1631987340,304,,4889
1631987342,304,,4891
1631987344,304,,4893
1631987345,304,,4894
1631987347,0,,4896
1631987349,304,,4898
1631987350,304,,4899
1631987352,304,,4901
1631987354,304,,4903
1631987356,0,,4905
1631987357,304,,4906
1631987359,304,,4908
1631987361,302,,4910
1631987362,302,,4911
1631987364,0,,4913
1631987366,304,,4915
1631987367,304,,4916
1631987369,304,,4918
1631987371,304,,4920
1631987372,0,,4921
1631987374,304,,4923
1631987376,304,,4925
1631987377,304,,4926
1631987379,304,,4928
1631987381,0,,4930
1631987382,304,,4931
1631987384,304,,4933
1631987386,303,,4935
1631987388,303,,4937
1631987389,303,,4938
1631987391,303,,4940
1631987393,303,,4942
1631987394,303,,4943
1631987396,304,,4945
1631987398,304,,4947
1631987399,304,,4948
1631987401,304,,4950
1631987403,304,,4952
1631987404,304,,4953
1631987406,304,,4955
1631987408,304,,4957
1631987409,0,,4958
1631987411,304,,4960
1631987413,304,,4962
1631987415,304,,4964
1631987416,304,,4965
1631987418,0,,4967
1631987420,304,,4969
1631987421,304,,4970
1631987423,304,,4972
1631987425,304,,4974
1631987426,0,,4975
1631987428,304,,4977
1631987430,304,,4979
1631987431,304,,4980
1631987433,304,,4982
1631987435,304,,4984
1631987436,304,,4985
1631987438,304,,4987
1631987440,304,,4989
1631987442,304,,4991
1631987443,0,,4992
1631987445,305,,4994
1631987447,305,,4996
1631987448,305,,4997
1631987450,306,,4999
1631987452,306,,5001
1631987453,306,,5002
1631987455,306,,5004
1631987457,306,,5006
1631987458,306,,5007
1631987460,306,,5009
1631987462,306,,5011
1631987463,0,,5012
1631987465,305,,5014
1631987467,305,,5016
1631987469,305,,5018
1631987470,306,,5019
1631987472,0,,5021
1631987474,306,,5023
1631987475,305,,5024
1631987477,305,,5026
1631987479,305,,5028
1631987480,0,,5029
1631987482,306,,5031
1631987484,306,,5033
1631987485,306,,5034
1631987487,306,,5036
1631987489,0,,5038
1631987490,305,,5039
1631987492,305,,5041
1631987494,305,,5043
1631987495,306,,5044
1631987497,0,,5046
1631987499,306,,5048
1631987501,306,,5050
1631987502,306,,5051
1631987504,306,,5053
1631987506,306,,5055
1631987507,306,,5056
1631987509,306,,5058
1631987511,306,,5060
1631987512,306,,5061
1631987514,306,,5063
1631987516,305,,5065
1631987517,305,,5066
1631987519,305,,5068
1631987521,306,,5070
1631987523,0,,5072
1631987524,306,,5073
1631987526,306,,5075
1631987528,306,,5077
1631987529,306,,5078
1631987531,306,,5080
1631987533,306,,5082
1631987534,306,,5083
1631987536,306,,5085
1631987538,306,,5087
1631987539,306,,5088
1631987541,306,,5090
1631987543,0,,5092
1631987544,306,,5093
1631987546,306,,5095
1631987548,306,,5097
1631987549,306,,5098
1631987551,0,,5100
1631987553,306,,5102
1631987554,305,,5103
1631987556,305,,5105
1631987558,305,,5107
1631987560,305,,5109
1631987561,306,,5110
1631987563,306,,5112
1631987565,306,,5114
1631987566,306,,5115
1631987568,306,,5117
1631987570,306,,5119
1631987571,305,,5120
1631987573,305,,5122
1631987575,305,,5124
1631987577,0,,5126
1631987578,305,,5127
1631987580,306,,5129
1631987582,306,,5131
1631987583,306,,5132
1631987585,306,,5134
1631987587,306,,5136
1631987589,306,,5138
1631987590,306,,5139
1631987592,305,,5141
1631987594,305,,5143
1631987595,306,,5144
1631987597,306,,5146
1631987599,0,,5148
1631987600,306,,5149
1631987602,306,,5151
1631987604,306,,5153
1631987606,306,,5155
1631987607,0,,5156
1631987609,306,,5158
1631987611,306,,5160
1631987612,306,,5161
1631987614,306,,5163
1631987616,0,,5165
1631987617,306,,5166
1631987619,306,,5168
1631987621,305,,5170
1631987623,305,,5172
1631987624,305,,5173
1631987626,303,,5175
1631987628,303,,5177
1631987629,303,,5178
1631987631,306,,5180
1631987633,306,,5182
1631987634,306,,5183
1631987636,303,,5185
1631987638,303,,5187
1631987640,303,,5189
1631987641,306,,5190
1631987643,306,,5192
1631987645,306,,5194
1631987646,0,,5195
1631987648,303,,5197
1631987650,306,,5199
1631987651,306,,5200
1631987653,306,,5202
1631987655,0,,5204
1631987656,303,,5205
1631987658,303,,5207
1631987660,303,,5209
1631987662,305,,5211
1631987663,0,,5212
1631987665,306,,5214
1631987667,306,,5216
1631987668,306,,5217
1631987670,305,,5219
1631987672,0,,5221
1631987673,305,,5222
1631987675,306,,5224
1631987677,306,,5226
1631987679,306,,5228
1631987680,0,,5229
1631987682,306,,5231
1631987684,306,,5233
1631987685,305,,5234
1631987687,305,,5236
1631987689,0,,5238
1631987690,304,,5239
1631987692,304,,5241
1631987694,304,,5243
1631987696,305,,5245
1631987697,0,,5246
1631987699,305,,5248
1631987701,306,,5250
1631987702,306,,5251
1631987704,306,,5253
1631987706,305,,5255
1631987707,305,,5256
1631987709,305,,5258
1631987711,0,,5260
1631987713,306,,5262
1631987714,306,,5263
1631987716,306,,5265
1631987718,306,,5267
1631987719,0,,5268
1631987721,306,,5270
1631987723,306,,5272
1631987724,306,,5273
1631987726,306,,5275
1631987728,0,,5277
1631987730,306,,5279
1631987731,306,,5280
1631987733,306,,5282
1631987735,306,,5284
1631987736,306,,5285
1631987738,306,,5287
1631987740,306,,5289
1631987742,0,,5291
1631987743,306,,5292
1631987745,306,,5294
1631987747,306,,5296
1631987748,306,,5297
1631987750,0,,5299
1631987752,305,,5301
1631987753,305,,5302
1631987755,305,,5304
1631987757,305,,5306
1631987758,0,,5307
1631987760,306,,5309
1631987762,306,,5311
1631987764,306,,5313
1631987765,306,,5314
1631987767,0,,5316
1631987769,306,,5318
1631987770,305,,5319
1631987772,305,,5321
1631987774,305,,5323
1631987775,305,,5324
1631987777,306,,5326
1631987779,306,,5328
1631987780,306,,5329
1631987782,306,,5331
1631987784,306,,5333
1631987785,305,,5334
1631987787,0,,5336
1631987789,305,,5338
1631987791,306,,5340
1631987792,306,,5341
1631987794,306,,5343
1631987796,0,,5345
1631987797,305,,5346
1631987799,305,,5348
1631987801,305,,5350
1631987802,305,,5351
1631987804,0,,5353
1631987806,304,,5355
1631987807,304,,5356
1631987809,304,,5358
1631987811,305,,5360
1631987813,0,,5362
1631987814,305,,5363
1631987816,305,,5365
1631987818,305,,5367
1631987819,305,,5368
1631987821,0,,5370
1631987823,306,,5372
1631987824,306,,5373
1631987826,305,,5375
1631987828,305,,5377
1631987830,305,,5379
1631987831,305,,5380
1631987833,305,,5382
1631987835,0,,5384
1631987836,305,,5385
1631987838,305,,5387
1631987840,305,,5389
1631987841,304,,5390
1631987843,304,,5392
1631987845,304,,5394
1631987847,306,,5396
1631987848,306,,5397
1631987850,306,,5399
1631987852,306,,5401
1631987853,306,,5402
1631987855,306,,5404
1631987857,0,,5406
1631987859,306,,5408
1631987860,306,,5409
1631987862,306,,5411
1631987864,306,,5413
1631987865,306,,5414
1631987867,306,,5416
1631987869,306,,5418
1631987870,305,,5419
1631987872,305,,5421
1631987874,0,,5423
1631987875,306,,5424
1631987877,306,,5426
1631987879,306,,5428
1631987881,306,,5430
1631987882,0,,5431
1631987884,306,,5433
1631987886,306,,5435
1631987887,306,,5436
1631987889,306,,5438
1631987891,306,,5440
1631987892,306,,5441
1631987894,306,,5443
1631987896,306,,5445
1631987897,306,,5446
1631987899,306,,5448
1631987901,306,,5450
1631987902,0,,5451
1631987904,306,,5453
1631987906,306,,5455
1631987907,306,,5456
1631987909,306,,5458
1631987911,0,,5460
1631987913,306,,5462
1631987914,306,,5463
1631987916,306,,5465
1631987918,306,,5467
1631987919,0,,5468
1631987921,306,,5470
1631987923,306,,5472
1631987924,306,,5473
1631987926,306,,5475
1631987928,306,,5477
1631987930,306,,5479
1631987931,306,,5480
1631987933,0,,5482
1631987935,306,,5484
1631987936,306,,5485
1631987938,306,,5487
1631987940,306,,5489
1631987941,0,,5490
1631987943,305,,5492
1631987945,305,,5494
1631987947,306,,5496
1631987948,306,,5497
1631987950,0,,5499
1631987952,306,,5501
1631987953,306,,5502
1631987955,306,,5504
1631987957,306,,5506
1631987958,306,,5507
1631987960,306,,5509
1631987962,306,,5511
1631987964,306,,5513
1631987965,306,,5514
1631987967,306,,5516
1631987969,306,,5518
1631987970,305,,5519
1631987972,305,,5521
1631987974,305,,5523
1631987975,0,,5524
1631987977,306,,5526
1631987979,306,,5528
1631987980,306,,5529
1631987982,305,,5531
1631987984,0,,5533
1631987985,305,,5534
1631987987,306,,5536
1631987989,306,,5538
1631987991,306,,5540
1631987992,0,,5541
1631987994,306,,5543
1631987996,306,,5545
1631987997,306,,5546
1631987999,306,,5548
1631988001,0,,5550
1631988002,306,,5551
1631988004,306,,5553
1631988006,306,,5555
1631988007,306,,5556
1631988009,0,,5558
1631988011,306,,5560
1631988013,306,,5562
1631988014,306,,5563
1631988016,306,,5565
1631988018,0,,5567
1631988019,306,,5568
1631988021,306,,5570
1631988023,306,,5572
1631988024,306,,5573
1631988026,305,,5575
1631988028,305,,5577
1631988029,0,,5578
1631988031,306,,5580
1631988033,306,,5582
1631988034,306,,5583
1631988036,306,,5585
1631988038,0,,5587
1631988039,306,,5588
1631988041,305,,5590
1631988043,305,,5592
1631988044,305,,5593
1631988046,0,,5595
1631988048,306,,5597
1631988049,306,,5598
1631988051,306,,5600
1631988053,306,,5602
1631988054,306,,5603
1631988056,306,,5605
1631988058,0,,5607
1631988060,306,,5609
1631988061,306,,5610
1631988063,306,,5612
1631988065,306,,5614
1631988066,0,,5615
1631988068,306,,5617
1631988070,306,,5619
1631988071,306,,5620
1631988073,306,,5622
1631988075,0,,5624
1631988076,306,,5625
1631988078,306,,5627
1631988080,306,,5629
1631988081,306,,5630
1631988083,0,,5632
1631988085,306,,5634
1631988087,306,,5636
1631988088,306,,5637
1631988090,306,,5639
1631988092,306,,5641
1631988093,306,,5642
1631988095,0,,5644
1631988097,305,,5646
1631988098,305,,5647
1631988100,305,,5649
1631988102,306,,5651
1631988103,306,,5652
1631988105,306,,5654
1631988107,0,,5656
1631988108,306,,5657
1631988110,306,,5659
1631988112,306,,5661
1631988113,306,,5662
1631988115,0,,5664
1631988117,306,,5666
1631988118,306,,5667
1631988120,306,,5669
1631988122,306,,5671
1631988123,0,,5672
1631988125,306,,5674
1631988127,306,,5676
1631988128,306,,5677
1631988130,306,,5679
1631988132,306,,5681
1631988134,306,,5683
1631988135,0,,5684
1631988137,306,,5686
1631988139,306,,5688
1631988140,306,,5689
1631988142,306,,5691
1631988144,0,,5693
1631988145,306,,5694
1631988147,305,,5696
1631988149,305,,5698
1631988150,305,,5699
1631988152,0,,5701
1631988154,305,,5703
1631988155,306,,5704
1631988157,306,,5706
1631988159,306,,5708
1631988161,0,,5710
1631988162,306,,5711
1631988164,306,,5713
1631988166,306,,5715
1631988167,305,,5716
1631988169,305,,5718
1631988171,305,,5720
1631988172,0,,5721
1631988174,305,,5723
1631988176,305,,5725
1631988177,305,,5726
1631988179,305,,5728
1631988181,0,,5730
1631988182,306,,5731
1631988184,306,,5733
1631988186,305,,5735
1631988188,305,,5737
1631988189,0,,5738
1631988191,306,,5740
1631988193,306,,5742
1631988194,306,,5743
1631988196,306,,5745
1631988198,306,,5747
1631988199,306,,5748
1631988201,306,,5750
1631988203,306,,5752
1631988204,306,,5753
1631988206,306,,5755
1631988208,305,,5757
1631988209,0,,5758
1631988211,305,,5760
1631988213,305,,5762
1631988214,305,,5763
1631988216,306,,5765
1631988218,0,,5767
1631988220,306,,5769
1631988221,306,,5770
1631988223,306,,5772
1631988225,306,,5774
1631988226,306,,5775
1631988228,306,,5777
1631988230,306,,5779
1631988231,306,,5780
1631988233,306,,5782
1631988235,306,,5784
1631988236,306,,5785
1631988238,306,,5787
1631988240,306,,5789
1631988241,306,,5790
1631988243,306,,5792
1631988245,306,,5794
1631988246,0,,5795
1631988248,306,,5797
1631988250,306,,5799
1631988252,306,,5801
1631988253,306,,5802
1631988255,0,,5804
1631988257,306,,5806
1631988258,306,,5807
1631988260,306,,5809
1631988262,306,,5811
1631988263,0,,5812
1631988265,306,,5814
1631988267,306,,5816
1631988268,306,,5817
1631988270,306,,5819
1631988272,0,,5821
1631988273,306,,5822
1631988275,306,,5824
1631988277,306,,5826
1631988279,306,,5828
1631988280,306,,5829
1631988282,306,,5831
1631988284,306,,5833
1631988285,306,,5834
1631988287,306,,5836
1631988289,306,,5838
1631988290,306,,5839
1631988292,305,,5841
1631988294,305,,5843
1631988295,305,,5844
1631988297,305,,5846
1631988299,305,,5848
1631988300,0,,5849
1631988302,306,,5851
1631988304,306,,5853
1631988306,306,,5855
1631988307,306,,5856
1631988309,0,,5858
1631988311,306,,5860
1631988312,306,,5861
1631988314,306,,5863
1631988316,306,,5865
1631988317,306,,5866
1631988319,306,,5868
1631988321,306,,5870
1631988322,306,,5871
1631988324,306,,5873
1631988326,306,,5875
1631988327,306,,5876
1631988329,0,,5878
1631988331,306,,5880
1631988332,306,,5881
1631988334,306,,5883
1631988336,305,,5885
1631988337,0,,5886
1631988339,305,,5888
1631988341,306,,5890
1631988343,306,,5892
1631988344,306,,5893
1631988346,0,,5895
1631988348,306,,5897
1631988349,306,,5898
1631988351,306,,5900
1631988353,306,,5902
1631988354,0,,5903
1631988356,306,,5905
1631988358,306,,5907
1631988359,306,,5908
1631988361,306,,5910
1631988363,306,,5912
1631988365,306,,5914
1631988366,304,,5915
1631988368,304,,5917
1631988370,304,,5919
1631988371,306,,5920
1631988373,306,,5922
1631988375,306,,5924
1631988376,305,,5925
1631988378,305,,5927
1631988380,0,,5929
1631988382,305,,5931
1631988383,305,,5932
1631988385,305,,5934
1631988387,306,,5936
1631988388,0,,5937
1631988390,306,,5939
1631988392,306,,5941
1631988393,306,,5942
1631988395,306,,5944
1631988397,0,,5946
1631988398,306,,5947
1631988400,306,,5949
1631988402,306,,5951
1631988403,306,,5952
1631988405,306,,5954
1631988407,306,,5956
1631988409,306,,5958
1631988410,306,,5959
1631988412,306,,5961
1631988414,306,,5963
1631988415,306,,5964
1631988417,306,,5966
1631988419,306,,5968
1631988420,306,,5969
1631988422,306,,5971
1631988424,306,,5973
1631988425,0,,5974
1631988427,306,,5976
1631988429,306,,5978
1631988430,306,,5979
1631988432,305,,5981
1631988434,0,,5983
1631988435,305,,5984
1631988437,306,,5986
1631988439,306,,5988
1631988441,306,,5990
1631988442,0,,5991
1631988444,306,,5993
1631988446,305,,5995
1631988447,305,,5996
1631988449,305,,5998
1631988451,305,,6000
1631988452,306,,6001
1631988454,0,,6003
1631988456,306,,6005
1631988457,306,,6006
1631988459,306,,6008
1631988461,306,,6010
1631988462,0,,6011
1631988464,306,,6013
1631988466,306,,6015
1631988467,306,,6016
1631988469,306,,6018
1631988471,0,,6020
1631988473,305,,6022
1631988474,305,,6023
1631988476,305,,6025
1631988478,306,,6027
1631988479,306,,6028
1631988481,306,,6030
1631988483,0,,6032
1631988484,306,,6033
1631988486,305,,6035
1631988488,305,,6037
1631988489,305,,6038
1631988491,0,,6040
1631988493,305,,6042
1631988494,305,,6043
1631988496,305,,6045
1631988498,305,,6047
1631988499,0,,6048
1631988501,306,,6050
1631988503,306,,6052
1631988504,306,,6053
1631988506,306,,6055
1631988508,0,,6057
1631988510,306,,6059
1631988511,306,,6060
1631988513,306,,6062
1631988515,306,,6064
1631988516,0,,6065
1631988518,305,,6067
1631988520,305,,6069
1631988521,306,,6070
1631988523,306,,6072
1631988525,0,,6074
1631988526,305,,6075
1631988528,305,,6077
1631988530,305,,6079
1631988531,306,,6080
1631988533,306,,6082
1631988535,306,,6084
1631988537,0,,6086
1631988538,306,,6087
1631988540,306,,6089
1631988542,306,,6091
1631988543,306,,6092
1631988545,0,,6094
1631988547,306,,6096
1631988548,306,,6097
1631988550,306,,6099
1631988552,306,,6101
1631988553,306,,6102
1631988555,306,,6104
1631988557,0,,6106
1631988558,306,,6107
1631988560,306,,6109
1631988562,306,,6111
1631988563,306,,6112
1631988565,0,,6114
1631988567,306,,6116
1631988568,306,,6117
1631988570,306,,6119
1631988572,305,,6121
1631988573,305,,6122
1631988575,305,,6124
1631988577,306,,6126
1631988578,306,,6127
1631988580,306,,6129
1631988582,305,,6131
1631988583,305,,6132
1631988585,0,,6134
1631988587,306,,6136
1631988589,306,,6138
1631988590,306,,6139
1631988592,306,,6141
1631988594,0,,6143
1631988595,306,,6144
1631988597,306,,6146
1631988599,306,,6148
1631988600,306,,6149
1631988602,0,,6151
1631988604,305,,6153
1631988605,305,,6154
1631988607,305,,6156
1631988609,305,,6158
1631988610,305,,6159
1631988612,305,,6161
1631988614,0,,6163
1631988615,305,,6164
1631988617,306,,6166
1631988619,306,,6168
1631988620,306,,6169
1631988622,0,,6171
1631988624,305,,6173
1631988626,305,,6175
1631988627,305,,6176
1631988629,305,,6178
1631988631,305,,6180
1631988632,306,,6181
1631988634,0,,6183
1631988636,306,,6185
1631988637,306,,6186
1631988639,306,,6188
1631988641,306,,6190
1631988642,0,,6191
1631988644,306,,6193
1631988646,306,,6195
1631988647,306,,6196
1631988649,306,,6198
1631988651,306,,6200
1631988652,306,,6201
1631988654,306,,6203
1631988656,306,,6205
1631988657,306,,6206
1631988659,306,,6208
1631988661,306,,6210
1631988663,0,,6212
1631988664,306,,6213
1631988666,305,,6215
1631988668,305,,6217
1631988669,305,,6218
1631988671,0,,6220
1631988673,306,,6222
1631988674,306,,6223
1631988676,306,,6225
1631988678,306,,6227
1631988679,0,,6228
1631988681,306,,6230
1631988683,306,,6232
1631988684,306,,6233
1631988686,306,,6235
1631988688,306,,6237
1631988689,306,,6238
1631988691,0,,6240
1631988693,306,,6242
1631988694,306,,6243
1631988696,306,,6245
1631988698,306,,6247
1631988699,0,,6248
1631988701,306,,6250
1631988703,306,,6252
1631988705,306,,6254
1631988706,306,,6255
1631988708,0,,6257
1631988710,306,,6259
1631988711,306,,6260
1631988713,306,,6262
1631988715,306,,6264
1631988716,306,,6265
1631988718,305,,6267
1631988720,0,,6269
1631988721,306,,6270
1631988723,306,,6272
1631988725,306,,6274
1631988726,305,,6275
1631988728,0,,6277
1631988730,305,,6279
1631988731,306,,6280
1631988733,306,,6282
1631988735,306,,6284
1631988736,0,,6285
1631988738,306,,6287
1631988740,306,,6289
1631988742,306,,6291
1631988743,306,,6292
1631988745,306,,6294
1631988747,304,,6296
1631988748,0,,6297
1631988750,304,,6299
1631988752,306,,6301
1631988753,306,,6302
1631988755,306,,6304
1631988757,0,,6306
1631988758,306,,6307
1631988760,306,,6309
1631988762,306,,6311
1631988763,306,,6312
1631988765,306,,6314
1631988767,306,,6316
1631988768,306,,6317
1631988770,306,,6319
1631988772,306,,6321
1631988773,306,,6322
1631988775,306,,6324
1631988777,0,,6326
1631988778,306,,6327
1631988780,306,,6329
1631988782,305,,6331
1631988784,305,,6333
1631988785,0,,6334
1631988787,305,,6336
1631988789,305,,6338
1631988790,305,,6339
1631988792,305,,6341
1631988794,305,,6343
1631988795,305,,6344
1631988797,306,,6346
1631988799,306,,6348
1631988800,306,,6349
1631988802,306,,6351
1631988804,306,,6353
1631988805,0,,6354
1631988807,305,,6356
1631988809,305,,6358
1631988810,305,,6359
1631988812,306,,6361
1631988814,0,,6363
1631988815,306,,6364
1631988817,306,,6366
1631988819,306,,6368
1631988820,306,,6369
1631988822,305,,6371
1631988824,305,,6373
1631988825,0,,6374
1631988827,306,,6376
1631988829,306,,6378
1631988831,306,,6380
1631988832,306,,6381
1631988834,0,,6383
1631988836,306,,6385
1631988837,306,,6386
1631988839,306,,6388
1631988841,306,,6390
1631988842,0,,6391
1631988844,305,,6393
1631988846,305,,6395
1631988847,306,,6396
1631988849,306,,6398
1631988851,306,,6400
1631988852,305,,6401
1631988854,0,,6403
1631988856,305,,6405
1631988857,305,,6406
1631988859,305,,6408
1631988861,305,,6410
1631988862,0,,6411
1631988864,306,,6413
1631988866,306,,6415
1631988867,306,,6416
1631988869,306,,6418
1631988871,306,,6420
1631988872,305,,6421
1631988874,0,,6423
1631988876,305,,6425
1631988877,306,,6426
1631988879,306,,6428
1631988881,306,,6430
1631988883,0,,6432
1631988884,306,,6433
1631988886,306,,6435
1631988888,306,,6437
1631988889,306,,6438
1631988891,306,,6440
1631988893,306,,6442
1631988894,306,,6443
1631988896,306,,6445
1631988898,306,,6447
1631988899,306,,6448
1631988901,306,,6450
1631988903,0,,6452
1631988904,306,,6453
1631988906,306,,6455
1631988908,306,,6457
1631988909,306,,6458
1631988911,0,,6460
1631988913,306,,6462
1631988914,306,,6463
1631988916,306,,6465
1631988918,305,,6467
1631988919,305,,6468
1631988921,305,,6470
1631988923,0,,6472
1631988924,303,,6473
1631988926,306,,6475
1631988928,306,,6477
1631988929,306,,6478
1631988931,0,,6480
1631988933,306,,6482
1631988934,306,,6483
1631988936,306,,6485
1631988938,306,,6487
1631988939,306,,6488
1631988941,306,,6490
1631988943,0,,6492
1631988944,305,,6493
1631988946,304,,6495
1631988948,304,,6497
1631988950,304,,6499
1631988951,304,,6500
1631988953,306,,6502
1631988954,0,,6503
1631988956,306,,6505
1631988958,306,,6507
1631988959,306,,6508
1631988961,306,,6510
1631988963,0,,6512
1631988965,306,,6514
1631988966,305,,6515
1631988968,305,,6517
1631988970,305,,6519
1631988971,305,,6520
1631988973,305,,6522
1631988975,0,,6524
1631988976,305,,6525
1631988978,306,,6527
1631988980,306,,6529
1631988981,306,,6530
1631988983,306,,6532
1631988985,306,,6534
