Date_time,CPU,Memory_Bytes,Disk_Usage,,Ref_time
1629344197,6.03093E+12,2554273792,76612,,16963
1629344199,6.03165E+12,2482692096,76616,,16965
1629344200,6.03273E+12,2552750080,76620,,16966
1629344201,6.03358E+12,2482417664,76620,,16967
1629344203,6.03363E+12,2482540544,76624,,16969
1629344204,6.03369E+12,2482397184,76624,,16970
1629344205,6.03374E+12,2482466816,76628,,16971
1629344207,6.03419E+12,2509541376,76632,,16973
1629344208,6.03564E+12,2482728960,76632,,16974
1629344210,6.0357E+12,2482700288,76636,,16976
1629344211,6.03576E+12,2482544640,76636,,16977
1629344212,6.03582E+12,2482663424,76640,,16978
1629344214,6.03588E+12,2482782208,76644,,16980
1629344215,6.03594E+12,2482802688,76644,,16981
1629344217,6.03601E+12,2482831360,76648,,16983
1629344218,6.03788E+12,2482552832,76652,,16984
1629344219,6.03795E+12,2482831360,76652,,16985
1629344221,6.03802E+12,2482724864,76656,,16987
1629344223,6.03808E+12,2482851840,76660,,16989
1629344224,6.03813E+12,2482487296,76660,,16990
1629344225,6.03819E+12,2482610176,76664,,16991
1629344226,6.03824E+12,2482622464,76664,,16992
1629344228,6.04005E+12,2482610176,76668,,16994
