Date_time,CPU,Memory_Bytes,Disk_Usage,,Redis_Date_Time,,Disk_Usage_MB
1630013587,9.82E+11,411746304,102348,,27246,,102.348
1630013588,9.82E+11,411987968,102360,,27247,,102.36
1630013589,9.82E+11,411668480,102368,,27248,,102.368
1630013590,9.82E+11,411791360,102380,,27249,,102.38
1630013592,9.83E+11,411627520,102392,,27251,,102.392
1630013593,9.83E+11,411693056,102400,,27252,,102.4
1630013594,9.83E+11,411701248,102412,,27253,,102.412
1630013595,9.83E+11,411643904,102420,,27254,,102.42
1630013596,9.83E+11,411684864,102432,,27255,,102.432
1630013597,9.83E+11,411652096,102444,,27256,,102.444
1630013599,9.83E+11,411627520,102452,,27258,,102.452
1630013600,9.83E+11,411762688,102464,,27259,,102.464
1630013601,9.83E+11,411697152,102476,,27260,,102.476
1630013602,9.83E+11,411856896,102484,,27261,,102.484
1630013603,9.83E+11,411942912,102496,,27262,,102.496
1630013604,9.83E+11,411779072,102508,,27263,,102.508
1630013606,9.83E+11,411774976,102516,,27265,,102.516
1630013607,9.83E+11,411795456,102528,,27266,,102.528
1630013608,9.83E+11,411836416,102536,,27267,,102.536
1630013609,9.83E+11,411897856,102548,,27268,,102.548
1630013610,9.83E+11,411967488,102560,,27269,,102.56
1630013611,9.83E+11,411521024,102568,,27270,,102.568
1630013613,9.83E+11,411967488,102580,,27272,,102.58
1630013614,9.83E+11,411738112,102588,,27273,,102.588
1630013615,9.83E+11,411955200,102600,,27274,,102.6
1630013616,9.83E+11,412200960,102612,,27275,,102.612
1630013617,9.83E+11,412053504,102620,,27276,,102.62
1630013619,9.83E+11,412233728,102632,,27278,,102.632
1630013620,9.83E+11,412139520,102644,,27279,,102.644
1630013621,9.84E+11,412348416,102652,,27280,,102.652
1630013622,9.84E+11,411955200,102664,,27281,,102.664
1630013623,9.84E+11,412250112,102676,,27282,,102.676
1630013624,9.84E+11,412233728,102688,,27283,,102.688
1630013626,9.84E+11,412348416,102696,,27285,,102.696
1630013627,9.84E+11,412160000,102708,,27286,,102.708
1630013628,9.84E+11,412401664,102720,,27287,,102.72
1630013629,9.84E+11,412344320,102728,,27288,,102.728
1630013630,9.84E+11,412147712,102740,,27289,,102.74
1630013631,9.84E+11,412229632,102752,,27290,,102.752
1630013633,9.84E+11,412323840,102760,,27292,,102.76
1630013634,9.84E+11,412291072,102772,,27293,,102.772
1630013635,9.84E+11,412364800,102784,,27294,,102.784
1630013636,9.84E+11,412295168,102792,,27295,,102.792
1630013637,9.84E+11,412340224,102804,,27296,,102.804
1630013638,9.84E+11,412049408,102816,,27297,,102.816
1630013640,9.84E+11,412340224,102824,,27299,,102.824
1630013641,9.84E+11,412520448,102836,,27300,,102.836
1630013642,9.84E+11,412504064,102844,,27301,,102.844
1630013643,9.84E+11,412336128,102856,,27302,,102.856
1630013644,9.84E+11,412569600,102864,,27303,,102.864
1630013645,9.84E+11,412524544,102876,,27304,,102.876
1630013647,9.84E+11,412590080,102888,,27306,,102.888
1630013648,9.84E+11,412827648,102896,,27307,,102.896
1630013649,9.84E+11,412631040,102908,,27308,,102.908
1630013650,9.84E+11,412729344,102920,,27309,,102.92
1630013651,9.85E+11,412631040,102928,,27310,,102.928
1630013652,9.85E+11,412676096,102940,,27311,,102.94
1630013654,9.85E+11,412598272,102952,,27313,,102.952
1630013655,9.85E+11,412393472,102960,,27314,,102.96
1630013656,9.85E+11,412532736,102972,,27315,,102.972
1630013657,9.85E+11,412626944,102984,,27316,,102.984
1630013658,9.85E+11,412553216,102992,,27317,,102.992
1630013660,9.85E+11,412520448,103004,,27319,,103.004
1630013661,9.85E+11,412377088,103012,,27320,,103.012
1630013662,9.85E+11,412225536,103024,,27321,,103.024
1630013663,9.85E+11,412389376,103036,,27322,,103.036
1630013664,9.85E+11,412536832,103044,,27323,,103.044
1630013665,9.85E+11,412397568,103056,,27324,,103.056
1630013667,9.85E+11,412606464,103068,,27326,,103.068
1630013668,9.85E+11,412418048,103076,,27327,,103.076
1630013669,9.85E+11,412631040,103088,,27328,,103.088
1630013670,9.85E+11,412516352,103096,,27329,,103.096
1630013671,9.85E+11,412409856,103108,,27330,,103.108
1630013672,9.85E+11,412381184,103120,,27331,,103.12
1630013674,9.85E+11,412192768,103132,,27333,,103.132
1630013675,9.85E+11,412393472,103140,,27334,,103.14
1630013676,9.85E+11,412262400,103152,,27335,,103.152
1630013677,9.85E+11,412393472,103160,,27336,,103.16
1630013678,9.85E+11,412418048,103172,,27337,,103.172
1630013679,9.85E+11,412651520,103184,,27338,,103.184
1630013681,9.86E+11,412782592,103196,,27340,,103.196
1630013682,9.86E+11,412565504,103204,,27341,,103.204
1630013683,9.86E+11,412618752,103216,,27342,,103.216
1630013684,9.86E+11,412504064,103228,,27343,,103.228
1630013685,9.86E+11,412655616,103236,,27344,,103.236
1630013686,9.86E+11,412590080,103248,,27345,,103.248
1630013688,9.86E+11,412762112,103260,,27347,,103.26
1630013689,9.86E+11,412758016,103268,,27348,,103.268
1630013690,9.86E+11,412897280,103280,,27349,,103.28
1630013691,9.86E+11,412798976,103292,,27350,,103.292
1630013692,9.86E+11,412770304,103300,,27351,,103.3
1630013693,9.86E+11,412868608,103312,,27352,,103.312
1630013695,9.86E+11,412975104,103324,,27354,,103.324
1630013696,9.86E+11,413032448,103332,,27355,,103.332
1630013697,9.86E+11,412827648,103344,,27356,,103.344
1630013698,9.86E+11,412688384,103356,,27357,,103.356
1630013699,9.86E+11,412942336,103364,,27358,,103.364
1630013700,9.86E+11,412758016,103376,,27359,,103.376
1630013702,9.86E+11,412901376,103388,,27361,,103.388
1630013703,9.86E+11,412651520,103400,,27362,,103.4
1630013704,9.86E+11,412835840,103408,,27363,,103.408
1630013705,9.86E+11,412815360,103420,,27364,,103.42
1630013706,9.86E+11,412868608,103432,,27365,,103.432
1630013708,9.86E+11,412774400,103440,,27367,,103.44
1630013709,9.86E+11,413024256,103452,,27368,,103.452
1630013710,9.86E+11,412934144,103464,,27369,,103.464
1630013711,9.87E+11,412966912,103472,,27370,,103.472
1630013712,9.87E+11,412909568,103484,,27371,,103.484
1630013713,9.87E+11,413138944,103496,,27372,,103.496
1630013715,9.87E+11,412987392,103504,,27374,,103.504
1630013716,9.87E+11,412921856,103516,,27375,,103.516
1630013717,9.87E+11,413122560,103524,,27376,,103.524
1630013718,9.87E+11,413224960,103536,,27377,,103.536
1630013719,9.87E+11,413061120,103548,,27378,,103.548
1630013720,9.87E+11,413032448,103556,,27379,,103.556
1630013722,9.87E+11,412946432,103568,,27381,,103.568
1630013723,9.87E+11,412848128,103580,,27382,,103.58
1630013724,9.87E+11,413024256,103588,,27383,,103.588
1630013725,9.87E+11,412696576,103600,,27384,,103.6
1630013726,9.87E+11,412659712,103612,,27385,,103.612
1630013727,9.87E+11,412684288,103620,,27386,,103.62
1630013729,9.87E+11,412848128,103632,,27388,,103.632
1630013730,9.87E+11,412975104,103644,,27389,,103.644
1630013731,9.87E+11,412991488,103652,,27390,,103.652
1630013732,9.87E+11,412958720,103664,,27391,,103.664
1630013733,9.87E+11,413097984,103676,,27392,,103.676
1630013734,9.87E+11,413118464,103684,,27393,,103.684
1630013736,9.87E+11,412979200,103696,,27395,,103.696
1630013737,9.87E+11,413089792,103708,,27396,,103.708
1630013738,9.87E+11,413261824,103720,,27397,,103.72
1630013739,9.87E+11,413106176,103728,,27398,,103.728
1630013740,9.88E+11,413335552,103740,,27399,,103.74
1630013741,9.88E+11,413204480,103752,,27400,,103.752
1630013743,9.88E+11,413143040,103760,,27402,,103.76
1630013744,9.88E+11,413237248,103772,,27403,,103.772
1630013745,9.88E+11,413261824,103784,,27404,,103.784
1630013746,9.88E+11,413233152,103792,,27405,,103.792
1630013747,9.88E+11,413368320,103804,,27406,,103.804
1630013748,9.88E+11,413356032,103816,,27407,,103.816
1630013750,9.88E+11,413499392,103824,,27409,,103.824
1630013751,9.88E+11,413216768,103836,,27410,,103.836
1630013752,9.88E+11,413212672,103848,,27411,,103.848
1630013753,9.88E+11,413323264,103856,,27412,,103.856
1630013754,9.88E+11,413208576,103868,,27413,,103.868
1630013755,9.88E+11,413249536,103880,,27414,,103.88
1630013757,9.88E+11,413167616,103888,,27416,,103.888
1630013758,9.88E+11,413331456,103900,,27417,,103.9
1630013759,9.88E+11,413474816,103912,,27418,,103.912
1630013760,9.88E+11,413343744,103920,,27419,,103.92
1630013761,9.88E+11,413327360,103932,,27420,,103.932
1630013762,9.88E+11,413413376,103944,,27421,,103.944
1630013764,9.88E+11,413429760,103956,,27423,,103.956
1630013765,9.88E+11,413601792,103964,,27424,,103.964
1630013766,9.88E+11,413462528,103976,,27425,,103.976
1630013767,9.88E+11,413020160,103984,,27426,,103.984
1630013768,9.88E+11,413306880,103996,,27427,,103.996
1630013769,9.89E+11,413233152,104008,,27428,,104.008
1630013771,9.89E+11,413097984,104016,,27430,,104.016
1630013772,9.89E+11,413290496,104028,,27431,,104.028
1630013773,9.89E+11,413396992,104040,,27432,,104.04
1630013774,9.89E+11,413192192,104052,,27433,,104.052
1630013775,9.89E+11,413343744,104060,,27434,,104.06
1630013776,9.89E+11,413052928,104072,,27435,,104.072
1630013778,9.89E+11,413573120,104084,,27437,,104.084
1630013779,9.89E+11,413433856,104092,,27438,,104.092
1630013780,9.89E+11,413691904,104104,,27439,,104.104
1630013781,9.89E+11,413528064,104116,,27440,,104.116
1630013782,9.89E+11,413413376,104124,,27441,,104.124
1630013783,9.89E+11,413802496,104136,,27442,,104.136
1630013785,9.89E+11,413868032,104148,,27444,,104.148
1630013786,9.89E+11,413888512,104156,,27445,,104.156
1630013787,9.89E+11,413880320,104168,,27446,,104.168
1630013788,9.89E+11,413917184,104180,,27447,,104.18
1630013789,9.89E+11,413773824,104192,,27448,,104.192
1630013790,9.89E+11,413859840,104200,,27449,,104.2
1630013792,9.89E+11,413732864,104212,,27451,,104.212
1630013793,9.89E+11,413802496,104220,,27452,,104.22
1630013794,9.89E+11,413769728,104232,,27453,,104.232
1630013795,9.89E+11,413798400,104244,,27454,,104.244
1630013796,9.89E+11,413876224,104252,,27455,,104.252
1630013797,9.89E+11,414048256,104264,,27456,,104.264
1630013799,9.90E+11,413851648,104276,,27458,,104.276
1630013800,9.90E+11,413990912,104284,,27459,,104.284
1630013801,9.90E+11,413843456,104296,,27460,,104.296
1630013802,9.90E+11,413999104,104308,,27461,,104.308
1630013803,9.90E+11,414113792,104316,,27462,,104.316
1630013805,9.90E+11,414044160,104328,,27464,,104.328
1630013806,9.90E+11,413999104,104340,,27465,,104.34
1630013807,9.90E+11,414052352,104348,,27466,,104.348
1630013808,9.90E+11,413929472,104360,,27467,,104.36
1630013809,9.90E+11,414015488,104372,,27468,,104.372
1630013810,9.90E+11,413958144,104384,,27469,,104.384
1630013812,9.90E+11,414175232,104392,,27471,,104.392
1630013813,9.90E+11,414011392,104404,,27472,,104.404
1630013814,9.90E+11,414031872,104416,,27473,,104.416
1630013815,9.90E+11,414191616,104424,,27474,,104.424
1630013816,9.90E+11,414089216,104436,,27475,,104.436
1630013817,9.90E+11,414171136,104448,,27476,,104.448
1630013819,9.90E+11,414121984,104456,,27478,,104.456
1630013820,9.90E+11,414220288,104468,,27479,,104.468
1630013821,9.90E+11,414359552,104480,,27480,,104.48
1630013822,9.90E+11,414220288,104488,,27481,,104.488
1630013823,9.90E+11,414195712,104500,,27482,,104.5
1630013824,9.90E+11,414384128,104512,,27483,,104.512
1630013826,9.90E+11,414257152,104520,,27485,,104.52
1630013827,9.90E+11,414048256,104532,,27486,,104.532
1630013828,9.91E+11,414191616,104544,,27487,,104.544
1630013829,9.91E+11,414232576,104556,,27488,,104.556
1630013830,9.91E+11,414134272,104564,,27489,,104.564
1630013832,9.91E+11,413978624,104576,,27491,,104.576
1630013833,9.91E+11,413724672,104588,,27492,,104.588
1630013834,9.91E+11,413892608,104596,,27493,,104.596
1630013835,9.91E+11,413982720,104608,,27494,,104.608
1630013836,9.91E+11,414126080,104620,,27495,,104.62
1630013837,9.91E+11,414048256,104628,,27496,,104.628
1630013839,9.91E+11,413949952,104640,,27498,,104.64
1630013840,9.91E+11,414015488,104648,,27499,,104.648
1630013841,9.91E+11,413679616,104660,,27500,,104.66
1630013842,9.91E+11,413794304,104672,,27501,,104.672
1630013843,9.91E+11,413724672,104680,,27502,,104.68
1630013844,9.91E+11,413515776,104692,,27503,,104.692
1630013846,9.91E+11,413528064,104704,,27505,,104.704
1630013847,9.91E+11,413515776,104716,,27506,,104.716
1630013848,9.91E+11,413880320,104724,,27507,,104.724
1630013849,9.91E+11,413790208,104736,,27508,,104.736
1630013850,9.91E+11,413704192,104748,,27509,,104.748
1630013851,9.91E+11,413839360,104756,,27510,,104.756
1630013853,9.91E+11,413802496,104768,,27512,,104.768
1630013854,9.91E+11,413986816,104780,,27513,,104.78
1630013855,9.91E+11,413876224,104788,,27514,,104.788
1630013856,9.92E+11,414035968,104800,,27515,,104.8
1630013857,9.92E+11,414015488,104812,,27516,,104.812
1630013858,9.92E+11,414044160,104820,,27517,,104.82
1630013860,9.92E+11,414019584,104832,,27519,,104.832
1630013861,9.92E+11,414023680,104844,,27520,,104.844
1630013862,9.92E+11,414105600,104852,,27521,,104.852
1630013863,9.92E+11,414244864,104864,,27522,,104.864
1630013864,9.92E+11,413847552,104876,,27523,,104.876
1630013865,9.92E+11,414138368,104888,,27524,,104.888
1630013867,9.92E+11,414011392,104896,,27526,,104.896
1630013868,9.92E+11,413872128,104908,,27527,,104.908
1630013869,9.92E+11,414093312,104920,,27528,,104.92
1630013870,9.92E+11,414248960,104932,,27529,,104.932
1630013871,9.92E+11,414261248,104940,,27530,,104.94
1630013872,9.92E+11,414199808,104952,,27531,,104.952
1630013874,9.92E+11,414289920,104964,,27533,,104.964
1630013875,9.92E+11,414126080,104976,,27534,,104.976
1630013876,9.92E+11,414154752,104984,,27535,,104.984
1630013877,9.92E+11,414334976,104996,,27536,,104.996
1630013878,9.92E+11,414212096,105008,,27537,,105.008
1630013879,9.92E+11,414523392,105016,,27538,,105.016
1630013881,9.92E+11,414408704,105028,,27540,,105.028
1630013882,9.92E+11,414490624,105040,,27541,,105.04
1630013883,9.92E+11,414527488,105048,,27542,,105.048
1630013884,9.92E+11,414228480,105060,,27543,,105.06
1630013885,9.93E+11,414658560,105072,,27544,,105.072
1630013887,9.93E+11,414687232,105084,,27546,,105.084
1630013888,9.93E+11,414445568,105092,,27547,,105.092
1630013889,9.93E+11,414408704,105104,,27548,,105.104
1630013890,9.93E+11,414441472,105116,,27549,,105.116
1630013891,9.93E+11,414461952,105128,,27550,,105.128
1630013892,9.93E+11,414654464,105136,,27551,,105.136
1630013894,9.93E+11,414773248,105148,,27553,,105.148
1630013895,9.93E+11,414543872,105160,,27554,,105.16
1630013896,9.93E+11,414478336,105168,,27555,,105.168
1630013897,9.93E+11,414720000,105180,,27556,,105.18
1630013898,9.93E+11,414703616,105192,,27557,,105.192
1630013899,9.93E+11,414797824,105204,,27558,,105.204
1630013901,9.93E+11,414543872,105212,,27560,,105.212
1630013902,9.93E+11,414531584,105224,,27561,,105.224
1630013903,9.93E+11,414765056,105236,,27562,,105.236
1630013904,9.93E+11,414752768,105244,,27563,,105.244
1630013905,9.93E+11,414982144,105256,,27564,,105.256
1630013906,9.93E+11,414662656,105268,,27565,,105.268
1630013908,9.93E+11,414806016,105276,,27567,,105.276
1630013909,9.93E+11,414953472,105288,,27568,,105.288
1630013910,9.93E+11,414777344,105300,,27569,,105.3
1630013911,9.93E+11,414814208,105312,,27570,,105.312
1630013912,9.93E+11,414736384,105320,,27571,,105.32
1630013913,9.93E+11,414818304,105332,,27572,,105.332
1630013915,9.94E+11,415109120,105344,,27574,,105.344
1630013916,9.94E+11,414715904,105352,,27575,,105.352
1630013917,9.94E+11,414695424,105364,,27576,,105.364
1630013918,9.94E+11,414912512,105376,,27577,,105.376
1630013919,9.94E+11,414879744,105388,,27578,,105.388
1630013920,9.94E+11,414928896,105396,,27579,,105.396
1630013922,9.94E+11,414916608,105408,,27581,,105.408
1630013923,9.94E+11,414765056,105420,,27582,,105.42
1630013924,9.94E+11,414826496,105428,,27583,,105.428
1630013925,9.94E+11,415064064,105440,,27584,,105.44
1630013926,9.94E+11,414998528,105452,,27585,,105.452
1630013927,9.94E+11,414982144,105464,,27586,,105.464
1630013929,9.94E+11,415125504,105472,,27588,,105.472
1630013930,9.94E+11,415244288,105484,,27589,,105.484
1630013931,9.94E+11,415244288,105496,,27590,,105.496
1630013932,9.94E+11,415191040,105504,,27591,,105.504
1630013933,9.94E+11,414703616,105516,,27592,,105.516
1630013934,9.94E+11,415031296,105528,,27593,,105.528
1630013936,9.94E+11,414806016,105536,,27595,,105.536
1630013937,9.94E+11,415166464,105548,,27596,,105.548
1630013938,9.94E+11,415145984,105560,,27597,,105.56
1630013939,9.94E+11,415260672,105572,,27598,,105.572
1630013940,9.94E+11,414965760,105580,,27599,,105.58
1630013941,9.94E+11,415289344,105592,,27600,,105.592
1630013943,9.94E+11,415191040,105604,,27602,,105.604
1630013944,9.94E+11,415248384,105612,,27603,,105.612
1630013945,9.95E+11,415055872,105624,,27604,,105.624
1630013946,9.95E+11,415211520,105636,,27605,,105.636
1630013947,9.95E+11,415109120,105644,,27606,,105.644
1630013948,9.95E+11,415236096,105656,,27607,,105.656
1630013950,9.95E+11,415207424,105668,,27609,,105.668
1630013951,9.95E+11,415137792,105680,,27610,,105.68
1630013952,9.95E+11,415322112,105688,,27611,,105.688
1630013953,9.95E+11,415375360,105700,,27612,,105.7
1630013954,9.95E+11,415232000,105712,,27613,,105.712
1630013955,9.95E+11,415092736,105724,,27614,,105.724
1630013957,9.95E+11,415191040,105732,,27616,,105.732
1630013958,9.95E+11,415305728,105744,,27617,,105.744
1630013959,9.95E+11,415076352,105756,,27618,,105.756
1630013960,9.95E+11,415297536,105768,,27619,,105.768
1630013961,9.95E+11,415305728,105776,,27620,,105.776
1630013962,9.95E+11,415223808,105788,,27621,,105.788
1630013964,9.95E+11,415178752,105800,,27623,,105.8
1630013965,9.95E+11,415297536,105812,,27624,,105.812
1630013966,9.95E+11,415440896,105820,,27625,,105.82
1630013967,9.95E+11,415248384,105832,,27626,,105.832
1630013968,9.95E+11,415244288,105844,,27627,,105.844
1630013969,9.95E+11,415473664,105856,,27628,,105.856
1630013971,9.95E+11,415436800,105864,,27630,,105.864
1630013972,9.95E+11,415383552,105876,,27631,,105.876
1630013973,9.95E+11,415383552,105888,,27632,,105.888
1630013974,9.95E+11,415518720,105900,,27633,,105.9
1630013975,9.96E+11,415641600,105908,,27634,,105.908
1630013976,9.96E+11,415703040,105920,,27635,,105.92
1630013978,9.96E+11,415756288,105932,,27637,,105.932
1630013979,9.96E+11,415760384,105944,,27638,,105.944
1630013980,9.96E+11,415559680,105952,,27639,,105.952
1630013981,9.96E+11,415690752,105964,,27640,,105.964
1630013982,9.96E+11,415399936,105976,,27641,,105.976
1630013983,9.96E+11,415674368,105984,,27642,,105.984
1630013985,9.96E+11,415830016,105996,,27644,,105.996
1630013986,9.96E+11,415670272,106008,,27645,,106.008
1630013987,9.96E+11,415748096,106020,,27646,,106.02
1630013988,9.96E+11,415830016,106032,,27647,,106.032
1630013989,9.96E+11,415764480,106040,,27648,,106.04
1630013990,9.96E+11,415596544,106052,,27649,,106.052
1630013992,9.96E+11,415637504,106064,,27651,,106.064
1630013993,9.96E+11,415670272,106076,,27652,,106.076
1630013994,9.96E+11,415711232,106084,,27653,,106.084
1630013995,9.96E+11,415662080,106096,,27654,,106.096
1630013996,9.96E+11,415518720,106108,,27655,,106.108
1630013997,9.96E+11,415444992,106120,,27656,,106.12
1630013999,9.96E+11,415604736,106128,,27658,,106.128
1630014000,9.96E+11,415358976,106140,,27659,,106.14
1630014001,9.96E+11,415592448,106152,,27660,,106.152
1630014002,9.96E+11,415465472,106164,,27661,,106.164
1630014003,9.96E+11,415399936,106176,,27662,,106.176
1630014005,9.97E+11,415535104,106184,,27664,,106.184
1630014006,9.97E+11,415539200,106196,,27665,,106.196
1630014007,9.97E+11,415367168,106208,,27666,,106.208
1630014008,9.97E+11,415444992,106220,,27667,,106.22
1630014009,9.97E+11,415535104,106228,,27668,,106.228
1630014010,9.97E+11,415694848,106240,,27669,,106.24
1630014011,9.97E+11,415281152,106252,,27670,,106.252
1630014013,9.97E+11,415453184,106264,,27672,,106.264
1630014014,9.97E+11,415694848,106276,,27673,,106.276
1630014015,9.97E+11,415662080,106284,,27674,,106.284
1630014016,9.97E+11,415494144,106296,,27675,,106.296
1630014017,9.97E+11,415592448,106308,,27676,,106.308
1630014019,9.97E+11,415694848,106320,,27678,,106.32
1630014020,9.97E+11,415600640,106328,,27679,,106.328
1630014021,9.97E+11,415567872,106340,,27680,,106.34
1630014022,9.97E+11,415424512,106352,,27681,,106.352
1630014023,9.97E+11,415625216,106364,,27682,,106.364
1630014024,9.97E+11,415690752,106376,,27683,,106.376
1630014026,9.97E+11,415920128,106384,,27685,,106.384
1630014027,9.97E+11,415924224,106396,,27686,,106.396
1630014028,9.97E+11,415903744,106408,,27687,,106.408
1630014029,9.97E+11,415932416,106420,,27688,,106.42
1630014030,9.97E+11,415916032,106432,,27689,,106.432
1630014031,9.97E+11,415731712,106440,,27690,,106.44
1630014033,9.97E+11,415567872,106452,,27692,,106.452
1630014034,9.98E+11,415686656,106464,,27693,,106.464
1630014035,9.98E+11,415944704,106476,,27694,,106.476
1630014036,9.98E+11,415842304,106484,,27695,,106.484
1630014037,9.98E+11,415891456,106496,,27696,,106.496
1630014038,9.98E+11,415801344,106508,,27697,,106.508
1630014040,9.98E+11,415981568,106520,,27699,,106.52
1630014041,9.98E+11,416034816,106528,,27700,,106.528
1630014042,9.98E+11,416055296,106540,,27701,,106.54
1630014043,9.98E+11,415678464,106552,,27702,,106.552
1630014044,9.98E+11,415780864,106564,,27703,,106.564
1630014045,9.98E+11,415600640,106572,,27704,,106.572
1630014047,9.98E+11,415600640,106584,,27706,,106.584
1630014048,9.98E+11,415371264,106596,,27707,,106.596
1630014049,9.98E+11,415629312,106608,,27708,,106.608
1630014050,9.98E+11,415924224,106620,,27709,,106.62
1630014051,9.98E+11,415551488,106628,,27710,,106.628
1630014052,9.98E+11,415776768,106640,,27711,,106.64
1630014054,9.98E+11,415932416,106652,,27713,,106.652
1630014055,9.98E+11,415981568,106664,,27714,,106.664
1630014056,9.98E+11,416010240,106672,,27715,,106.672
1630014057,9.98E+11,416071680,106684,,27716,,106.684
1630014058,9.98E+11,416124928,106696,,27717,,106.696
1630014059,9.98E+11,416034816,106708,,27718,,106.708
1630014061,9.98E+11,415916032,106716,,27720,,106.716
1630014062,9.98E+11,416116736,106728,,27721,,106.728
1630014063,9.98E+11,416096256,106740,,27722,,106.74
1630014064,9.98E+11,416055296,106752,,27723,,106.752
1630014065,9.99E+11,416075776,106760,,27724,,106.76
1630014066,9.99E+11,416030720,106772,,27725,,106.772
1630014068,9.99E+11,416104448,106784,,27727,,106.784
1630014069,9.99E+11,416034816,106796,,27728,,106.796
1630014070,9.99E+11,416051200,106804,,27729,,106.804
1630014071,9.99E+11,416038912,106816,,27730,,106.816
1630014072,9.99E+11,416280576,106828,,27731,,106.828
1630014073,9.99E+11,416198656,106840,,27732,,106.84
1630014075,9.99E+11,416083968,106852,,27734,,106.852
1630014076,9.99E+11,416202752,106860,,27735,,106.86
1630014077,9.99E+11,416309248,106872,,27736,,106.872
1630014078,9.99E+11,416329728,106884,,27737,,106.884
1630014079,9.99E+11,416423936,106892,,27738,,106.892
1630014080,9.99E+11,416403456,106904,,27739,,106.904
1630014082,9.99E+11,416059392,106916,,27741,,106.916
1630014083,9.99E+11,415916032,106924,,27742,,106.924
1630014084,9.99E+11,416141312,106936,,27743,,106.936
1630014085,9.99E+11,416174080,106948,,27744,,106.948
1630014086,9.99E+11,416288768,106960,,27745,,106.96
1630014087,9.99E+11,416108544,106968,,27746,,106.968
1630014089,9.99E+11,416342016,106980,,27748,,106.98
1630014090,9.99E+11,416051200,106992,,27749,,106.992
1630014091,9.99E+11,416223232,107004,,27750,,107.004
1630014092,9.99E+11,416288768,107012,,27751,,107.012
1630014093,1.00E+12,416301056,107024,,27752,,107.024
1630014094,1.00E+12,416272384,107036,,27753,,107.036
1630014096,1.00E+12,416337920,107048,,27755,,107.048
1630014097,1.00E+12,416206848,107060,,27756,,107.06
1630014098,1.00E+12,416370688,107068,,27757,,107.068
1630014099,1.00E+12,416325632,107080,,27758,,107.08
1630014100,1.00E+12,416415744,107092,,27759,,107.092
1630014101,1.00E+12,416337920,107104,,27760,,107.104
1630014103,1.00E+12,416370688,107116,,27762,,107.116
1630014104,1.00E+12,416247808,107124,,27763,,107.124
1630014105,1.00E+12,416309248,107136,,27764,,107.136
1630014106,1.00E+12,416440320,107148,,27765,,107.148
1630014107,1.00E+12,416600064,107160,,27766,,107.16
1630014108,1.00E+12,416481280,107168,,27767,,107.168
1630014110,1.00E+12,416595968,107180,,27769,,107.18
1630014111,1.00E+12,416698368,107192,,27770,,107.192
1630014112,1.00E+12,416337920,107204,,27771,,107.204
1630014113,1.00E+12,416432128,107216,,27772,,107.216
1630014114,1.00E+12,416444416,107228,,27773,,107.228
1630014115,1.00E+12,416501760,107236,,27774,,107.236
1630014117,1.00E+12,416444416,107248,,27776,,107.248
1630014118,1.00E+12,416600064,107260,,27777,,107.26
1630014119,1.00E+12,416772096,107272,,27778,,107.272
1630014120,1.00E+12,416665600,107280,,27779,,107.28
1630014121,1.00E+12,416739328,107292,,27780,,107.292
1630014122,1.00E+12,416686080,107304,,27781,,107.304
1630014124,1.00E+12,416419840,107312,,27783,,107.312
1630014125,1.00E+12,416866304,107324,,27784,,107.324
1630014126,1.00E+12,416546816,107336,,27785,,107.336
1630014127,1.00E+12,416657408,107348,,27786,,107.348
1630014128,1.00E+12,416755712,107356,,27787,,107.356
1630014129,1.00E+12,416571392,107368,,27788,,107.368
1630014131,1.00E+12,416669696,107380,,27790,,107.38
1630014132,1.00E+12,416538624,107388,,27791,,107.388
1630014133,1.00E+12,416243712,107400,,27792,,107.4
1630014134,1.00E+12,416493568,107412,,27793,,107.412
1630014135,1.00E+12,416595968,107424,,27794,,107.424
1630014136,1.00E+12,416563200,107432,,27795,,107.432
1630014138,1.00E+12,416628736,107444,,27797,,107.444
1630014139,1.00E+12,416604160,107456,,27798,,107.456
1630014140,1.00E+12,416751616,107468,,27799,,107.468
1630014141,1.00E+12,416706560,107480,,27800,,107.48
1630014142,1.00E+12,416223232,107488,,27801,,107.488
1630014143,1.00E+12,416616448,107500,,27802,,107.5
1630014145,1.00E+12,416821248,107512,,27804,,107.512
1630014146,1.00E+12,416755712,107524,,27805,,107.524
1630014147,1.00E+12,416456704,107532,,27806,,107.532
1630014148,1.00E+12,416600064,107544,,27807,,107.544
1630014149,1.00E+12,416567296,107556,,27808,,107.556
1630014150,1.00E+12,416714752,107568,,27809,,107.568
1630014152,1.00E+12,416727040,107576,,27811,,107.576
1630014153,1.00E+12,416784384,107588,,27812,,107.588
1630014154,1.00E+12,416776192,107600,,27813,,107.6
1630014155,1.00E+12,416780288,107612,,27814,,107.612
1630014156,1.00E+12,416813056,107620,,27815,,107.62
1630014157,1.00E+12,416763904,107632,,27816,,107.632
1630014159,1.00E+12,416854016,107644,,27818,,107.644
1630014160,1.00E+12,417153024,107656,,27819,,107.656
1630014161,1.00E+12,417046528,107668,,27820,,107.668
1630014162,1.00E+12,417120256,107676,,27821,,107.676
1630014163,1.00E+12,417099776,107688,,27822,,107.688
1630014164,1.00E+12,417275904,107700,,27823,,107.7
1630014166,1.00E+12,417046528,107712,,27825,,107.712
1630014167,1.00E+12,417234944,107724,,27826,,107.724
1630014168,1.00E+12,416780288,107732,,27827,,107.732
