current_allocated_disk_space,unused_allocated_disk_space,total_downtime,predicted_disk_space
71184,4456,14,66728
71184,4452,14,66732
71184,4448,14,66736
71184,4444,14,66740
71184,4440,14,66744
71184,4436,14,66748
71184,4428,14,66756
71184,4424,14,66760
71184,4420,14,66764
71184,4416,14,66768
71184,4412,14,66772
71184,4408,14,66776
71184,4404,14,66780
71184,4400,14,66784
71184,4392,14,66792
71184,4388,14,66796
71184,4384,14,66800
71184,4380,14,66804
71184,4376,14,66808
71184,4372,14,66812
71184,4368,14,66816
71184,4364,14,66820
71184,4360,14,66824
71184,4356,14,66828
71184,4352,14,66832
71184,4348,14,66836
71184,4344,14,66840
71184,4336,14,66848
71184,4332,14,66852
71184,4328,14,66856
71184,4324,14,66860
71184,4320,14,66864
71184,4316,14,66868
71184,4312,14,66872
71184,4308,14,66876
71184,4304,14,66880
71184,4300,14,66884
71184,4292,14,66892
71184,4288,14,66896
71184,4284,14,66900
71184,4280,14,66904
71184,4276,14,66908
71184,4272,14,66912
71184,4268,14,66916
71184,4264,14,66920
71184,4260,14,66924
71184,4256,14,66928
71184,4252,14,66932
71184,4248,14,66936
71184,4244,14,66940
71184,4240,14,66944
71184,4232,14,66952
71184,4228,14,66956
71184,4224,14,66960
71184,4220,14,66964
71184,4216,14,66968
71184,4212,14,66972
71184,4208,14,66976
71184,4204,14,66980
71184,4200,14,66984
71184,4196,14,66988
71184,4192,14,66992
71184,4188,14,66996
71184,4180,14,67004
71184,4176,14,67008
71184,4172,14,67012
71184,4168,14,67016
71184,4164,14,67020
71184,4160,14,67024
71184,4156,14,67028
71184,4152,14,67032
71184,4148,14,67036
71184,4144,14,67040
71184,4140,14,67044
71184,4132,14,67052
71184,4128,14,67056
71184,4124,14,67060
71184,4120,14,67064
71184,3924,14,67260
71184,3916,14,67268
71184,3912,14,67272
71184,3908,14,67276
71184,3904,14,67280
71184,3900,14,67284
71184,3896,14,67288
71184,3892,14,67292
71184,3888,14,67296
71184,3884,14,67300
71184,3880,14,67304
71184,3876,14,67308
71184,3872,14,67312
71184,3864,14,67320
71184,3860,14,67324
71184,3856,14,67328
71184,3852,14,67332
71184,3848,14,67336
71184,3844,14,67340
71184,3840,14,67344
71184,3836,14,67348
71184,3832,14,67352
71184,3828,14,67356
71184,3824,14,67360
71184,3820,14,67364
71184,3816,14,67368
71184,3812,14,67372
71184,3808,14,67376
71184,3804,14,67380
71184,3800,14,67384
71184,3796,14,67388
71184,3792,14,67392
71184,3784,14,67400
71184,3780,14,67404
71184,3776,14,67408
71184,3772,14,67412
71184,3768,14,67416
71184,3764,14,67420
71184,3760,14,67424
71184,3756,14,67428
71184,3752,14,67432
71184,3748,14,67436
71184,3744,14,67440
71184,3740,14,67444
71184,3736,14,67448
71184,3728,14,67456
71184,3724,14,67460
71184,3720,14,67464
71184,3716,14,67468
71184,3712,14,67472
71184,3708,14,67476
71184,3704,14,67480
71184,3700,14,67484
71184,3696,14,67488
71184,3692,14,67492
71184,3688,14,67496
71184,3680,14,67504
71184,3676,14,67508
71184,3672,14,67512
71184,3668,14,67516
71184,3664,14,67520
71184,3660,14,67524
71184,3656,14,67528
71184,3652,14,67532
71184,3648,14,67536
71184,3644,14,67540
71184,3636,14,67548
71184,3632,14,67552
71184,3628,14,67556
71184,3624,14,67560
71184,3620,14,67564
71184,3616,14,67568
71184,3612,14,67572
71184,3608,14,67576
71184,3604,14,67580
71184,3600,14,67584
71184,3596,14,67588
71184,3592,14,67592
71184,3588,14,67596
71184,3584,14,67600
71184,3576,14,67608
71184,3572,14,67612
71184,3568,14,67616
71184,3564,14,67620
71184,3560,14,67624
71184,3556,14,67628
71184,3552,14,67632
71184,3548,14,67636
71184,3544,14,67640
71184,3540,14,67644
71184,3536,14,67648
71184,3532,14,67652
71184,3528,14,67656
71184,3524,14,67660
71184,3520,14,67664
71184,3516,14,67668
71184,3512,14,67672
71184,3508,14,67676
71184,3504,14,67680
71184,3496,14,67688
71184,3492,14,67692
71184,3488,14,67696
71184,3484,14,67700
71184,3480,14,67704
71184,3476,14,67708
71184,3472,14,67712
71184,3468,14,67716
71184,3464,14,67720
71184,3460,14,67724
71184,3456,14,67728
71184,3448,14,67736
71184,3444,14,67740
71184,3440,14,67744
71184,3436,14,67748
71184,3432,14,67752
71184,3428,14,67756
71184,3424,14,67760
71184,3420,14,67764
71184,3416,14,67768
71184,3412,14,67772
71184,3408,14,67776
71184,3400,14,67784
71184,3396,14,67788
71184,3392,14,67792
71184,3388,14,67796
71184,3384,14,67800
71184,3380,14,67804
71184,3376,14,67808
71184,3372,14,67812
71184,3368,14,67816
71184,3364,14,67820
71184,3360,14,67824
71184,3352,14,67832
71184,3348,14,67836
71184,3344,14,67840
71184,3340,14,67844
71184,3336,14,67848
71184,3332,14,67852
71184,3328,14,67856
71184,3324,14,67860
71184,3320,14,67864
71184,3316,14,67868
71184,3312,14,67872
71184,3308,14,67876
71184,3304,14,67880
71184,3296,14,67888
71184,3292,14,67892
71184,3288,14,67896
71184,3284,14,67900
71184,3280,14,67904
71184,3276,14,67908
71184,3272,14,67912
71184,3268,14,67916
71184,3264,14,67920
71184,3260,14,67924
71184,3252,14,67932
71184,3248,14,67936
71184,3244,14,67940
71184,3240,14,67944
71184,3236,14,67948
71184,3232,14,67952
71184,3228,14,67956
71184,3224,14,67960
71184,3220,14,67964
71184,3216,14,67968
71184,3212,14,67972
71184,3204,14,67980
71184,3200,14,67984
71184,3196,14,67988
71184,3192,14,67992
71184,3188,14,67996
71184,3184,14,68000
71184,3180,14,68004
71184,3176,14,68008
71184,3172,14,68012
71184,3168,14,68016
71184,3164,14,68020
71184,3160,14,68024
71184,3156,14,68028
71184,3148,14,68036
71184,3144,14,68040
71184,3140,14,68044
71184,3136,14,68048
71184,3132,14,68052
71184,3128,14,68056
71184,3124,14,68060
71184,3120,14,68064
71184,3112,14,68072
71184,3108,14,68076
71184,3104,14,68080
71184,3100,14,68084
71184,3096,14,68088
71184,3092,14,68092
71184,3088,14,68096
71184,3084,14,68100
71184,3076,14,68108
71184,3072,14,68112
71184,3068,14,68116
71184,3064,14,68120
71184,3060,14,68124
71184,3056,14,68128
71184,3052,14,68132
71184,3048,14,68136
71184,3044,14,68140
71184,3040,14,68144
71184,3032,14,68152
71184,3028,14,68156
71184,3024,14,68160
71184,3020,14,68164
71184,3016,14,68168
71184,3012,14,68172
71184,3008,14,68176
71184,3004,14,68180
71184,3000,14,68184
71184,2996,14,68188
71184,2988,14,68196
71184,2984,14,68200
71184,2980,14,68204
71184,2976,14,68208
71184,2972,14,68212
71184,2968,14,68216
71184,2964,14,68220
71184,2960,14,68224
71184,2956,14,68228
71184,2948,14,68236
71184,2944,14,68240
71184,2940,14,68244
71184,2936,14,68248
71184,2932,14,68252
71184,2928,14,68256
71184,2924,14,68260
71184,2920,14,68264
71184,2912,14,68272
71184,2908,14,68276
71184,2904,14,68280
71184,2900,14,68284
71184,2896,14,68288
71184,2892,14,68292
71184,2888,14,68296
71184,2884,14,68300
71184,2876,14,68308
71184,2872,14,68312
71184,2868,14,68316
71184,2864,14,68320
71184,2860,14,68324
71184,2856,14,68328
71184,2852,14,68332
71184,2848,14,68336
71184,2840,14,68344
71184,2836,14,68348
71184,2832,14,68352
71184,2828,14,68356
71184,2824,14,68360
71184,2820,14,68364
71184,2620,14,68564
71184,2616,14,68568
71184,2612,14,68572
71184,2608,14,68576
71184,2604,14,68580
71184,2600,14,68584
71184,2592,14,68592
71184,2588,14,68596
71184,2584,14,68600
71184,2580,14,68604
71184,2576,14,68608
71184,2572,14,68612
71184,2568,14,68616
71184,2564,14,68620
71184,2556,14,68628
71184,2552,14,68632
71184,2548,14,68636
71184,2544,14,68640
71184,2540,14,68644
71184,2536,14,68648
71184,2532,14,68652
71184,2528,14,68656
71184,2520,14,68664
71184,2516,14,68668
71184,2512,14,68672
71184,2508,14,68676
71184,2504,14,68680
71184,2500,14,68684
71184,2496,14,68688
71184,2492,14,68692
71184,2484,14,68700
71184,2480,14,68704
71184,2476,14,68708
71184,2472,14,68712
71184,2468,14,68716
71184,2464,14,68720
71184,2460,14,68724
71184,2456,14,68728
71184,2452,14,68732
71184,2444,14,68740
71184,2440,14,68744
71184,2436,14,68748
71184,2432,14,68752
71184,2428,14,68756
71184,2424,14,68760
71184,2420,14,68764
71184,2416,14,68768
71184,2408,14,68776
71184,2404,14,68780
71184,2400,14,68784
71184,2396,14,68788
71184,2392,14,68792
71184,2388,14,68796
71184,2384,14,68800
71184,2380,14,68804
71184,2372,14,68812
71184,2368,14,68816
71184,2364,14,68820
71184,2360,14,68824
71184,2356,14,68828
71184,2352,14,68832
71184,2348,14,68836
71184,2344,14,68840
71184,2340,14,68844
71184,2332,14,68852
71184,2328,14,68856
71184,2324,14,68860
71184,2320,14,68864
71184,2316,14,68868
71184,2312,14,68872
71184,2308,14,68876
71184,2304,14,68880
71184,2296,14,68888
71184,2292,14,68892
71184,2288,14,68896
71184,2284,14,68900
71184,2280,14,68904
71184,2276,14,68908
71184,2272,14,68912
71184,2268,14,68916
71184,2260,14,68924
71184,2256,14,68928
71184,2252,14,68932
71184,2248,14,68936
71184,2244,14,68940
71184,2240,14,68944
71184,2236,14,68948
71184,2228,14,68956
71184,2224,14,68960
71184,2220,14,68964
71184,2216,14,68968
71184,2212,14,68972
71184,2208,14,68976
71184,2204,14,68980
71184,2200,14,68984
71184,2192,14,68992
71184,2188,14,68996
71184,2184,14,69000
71184,2180,14,69004
71184,2176,14,69008
71184,2172,14,69012
71184,2168,14,69016
71184,2164,14,69020
71184,2160,14,69024
71184,2152,14,69032
71184,2148,14,69036
71184,2144,14,69040
71184,2140,14,69044
71184,2136,14,69048
71184,2132,14,69052
71184,2128,14,69056
71184,2124,14,69060
71184,2120,14,69064
71184,2112,14,69072
71184,2108,14,69076
71184,2104,14,69080
71184,2100,14,69084
71184,2096,14,69088
71184,2092,14,69092
71184,2088,14,69096
71184,2084,14,69100
71184,2080,14,69104
71184,2076,14,69108
71184,2068,14,69116
71184,2064,14,69120
71184,2060,14,69124
71184,2056,14,69128
71184,2052,14,69132
71184,2048,14,69136
71184,2044,14,69140
71184,2040,14,69144
71184,2036,14,69148
71184,2032,14,69152
71184,2028,14,69156
71184,2024,14,69160
71184,2016,14,69168
71184,2012,14,69172
71184,2008,14,69176
71184,2004,14,69180
71184,2000,14,69184
71184,1996,14,69188
71184,1992,14,69192
71184,1988,14,69196
71184,1980,14,69204
71184,1976,14,69208
71184,1972,14,69212
71184,1968,14,69216
71184,1964,14,69220
71184,1960,14,69224
71184,1956,14,69228
71184,1952,14,69232
71184,1944,14,69240
71184,1940,14,69244
71184,1936,14,69248
71184,1932,14,69252
71184,1928,14,69256
71184,1924,14,69260
71184,1920,14,69264
71184,1916,14,69268
71184,1908,14,69276
71184,1904,14,69280
71184,1900,14,69284
71184,1896,14,69288
71184,1892,14,69292
71184,1888,14,69296
71184,1884,14,69300
71184,1880,14,69304
71184,1876,14,69308
71184,1872,14,69312
71184,1864,14,69320
71184,1860,14,69324
71184,1856,14,69328
71184,1852,14,69332
71184,1848,14,69336
71184,1844,14,69340
71184,1840,14,69344
71184,1836,14,69348
71184,1832,14,69352
71184,1828,14,69356
71184,1824,14,69360
71184,1820,14,69364
71184,1812,14,69372
71184,1808,14,69376
71184,1804,14,69380
71184,1800,14,69384
71184,1796,14,69388
71184,1792,14,69392
71184,1788,14,69396
71184,1784,14,69400
71184,1776,14,69408
71184,1772,14,69412
71184,1768,14,69416
71184,1764,14,69420
71184,1760,14,69424
71184,1756,14,69428
71184,1752,14,69432
71184,1748,14,69436
71184,1740,14,69444
71184,1736,14,69448
71184,1732,14,69452
71184,1728,14,69456
71184,1724,14,69460
71184,1720,14,69464
71184,1716,14,69468
71184,1712,14,69472
71184,1708,14,69476
71184,1700,14,69484
71184,1696,14,69488
71184,1692,14,69492
71184,1688,14,69496
71184,1684,14,69500
71184,1680,14,69504
71184,1676,14,69508
71184,1672,14,69512
71184,1664,14,69520
71184,1660,14,69524
71184,1656,14,69528
71184,1652,14,69532
71184,1648,14,69536
71184,1644,14,69540
71184,1640,14,69544
71184,1636,14,69548
71184,1632,14,69552
71184,1624,14,69560
71184,1620,14,69564
71184,1616,14,69568
71184,1612,14,69572
71184,1608,14,69576
71184,1604,14,69580
71184,1600,14,69584
71184,1596,14,69588
71184,1592,14,69592
71184,1584,14,69600
71184,1580,14,69604
71184,1576,14,69608
71184,1572,14,69612
71184,1568,14,69616
71184,1564,14,69620
71184,1560,14,69624
71184,1556,14,69628
71184,1552,14,69632
71184,1548,14,69636
71184,1540,14,69644
71184,1536,14,69648
71184,1532,14,69652
71184,1528,14,69656
71184,1524,14,69660
71184,1520,14,69664
71184,1516,14,69668
71184,1512,14,69672
71184,1504,14,69680
71184,1500,14,69684
71184,1496,14,69688
71184,1472,14,69712
71184,1292,14,69892
71184,1288,14,69896
71184,1284,14,69900
71184,1280,14,69904
71184,1276,14,69908
71184,1272,14,69912
71184,1268,14,69916
71184,1260,14,69924
71184,1256,14,69928
71184,1252,14,69932
71184,1248,14,69936
71184,1244,14,69940
71184,1240,14,69944
71184,1236,14,69948
71184,1232,14,69952
71184,1224,14,69960
71184,1220,14,69964
71184,1216,14,69968
71184,1212,14,69972
71184,1208,14,69976
71184,1204,14,69980
71184,1200,14,69984
71184,1196,14,69988
71184,1192,14,69992
71184,1184,14,70000
71184,1180,14,70004
71184,1176,14,70008
71184,1172,14,70012
71184,1168,14,70016
71184,1164,14,70020
71184,1156,14,70028
71184,1152,14,70032
71184,1148,14,70036
71184,1144,14,70040
71184,1140,14,70044
71184,1136,14,70048
71184,1132,14,70052
71184,1128,14,70056
71184,1124,14,70060
71184,1120,14,70064
71184,1112,14,70072
71184,1108,14,70076
71184,1104,14,70080
71184,1100,14,70084
71184,1096,14,70088
71184,1092,14,70092
71184,1088,14,70096
71184,1084,14,70100
71184,1076,14,70108
71184,1072,14,70112
71184,1068,14,70116
71184,1064,14,70120
71184,1060,14,70124
71184,1056,14,70128
71184,1052,14,70132
71184,1048,14,70136
71184,1044,14,70140
71184,1036,14,70148
71184,1032,14,70152
71184,1028,14,70156
71184,1024,14,70160
71184,1020,14,70164
71184,1016,14,70168
71184,1012,14,70172
71184,1008,14,70176
71184,1000,14,70184
71184,996,14,70188
71184,992,14,70192
71184,988,14,70196
71184,984,14,70200
71184,980,14,70204
71184,976,14,70208
71184,972,14,70212
71184,968,14,70216
71184,964,14,70220
71184,956,14,70228
71184,952,14,70232
71184,948,14,70236
71184,944,14,70240
71184,940,14,70244
71184,936,14,70248
71184,932,14,70252
71184,928,14,70256
71184,924,14,70260
71184,920,14,70264
71184,912,14,70272
71184,908,14,70276
71184,904,14,70280
71184,900,14,70284
71184,896,14,70288
71184,892,14,70292
71184,888,14,70296
71184,884,14,70300
71184,880,14,70304
71184,872,14,70312
71184,868,14,70316
71184,864,14,70320
71184,860,14,70324
71184,856,14,70328
71184,852,14,70332
71184,848,14,70336
71184,844,14,70340
71184,840,14,70344
71184,836,14,70348
71184,828,14,70356
71184,824,14,70360
71184,820,14,70364
71184,816,14,70368
71184,812,14,70372
71184,808,14,70376
71184,804,14,70380
71184,800,14,70384
71184,792,14,70392
71184,788,14,70396
71184,784,14,70400
71184,780,14,70404
71184,776,14,70408
71184,772,14,70412
71184,768,14,70416
71184,764,14,70420
71184,756,14,70428
71184,752,14,70432
71184,748,14,70436
71184,744,14,70440
71184,740,14,70444
71184,736,14,70448
71184,732,14,70452
71184,728,14,70456
71184,724,14,70460
71184,716,14,70468
71184,712,14,70472
71184,708,14,70476
71184,704,14,70480
71184,700,14,70484
71184,696,14,70488
71184,692,14,70492
71184,688,14,70496
71184,680,14,70504
71184,676,14,70508
71184,672,14,70512
71184,668,14,70516
71184,664,14,70520
71184,660,14,70524
71184,656,14,70528
71184,652,14,70532
71184,644,14,70540
71184,640,14,70544
71184,636,14,70548
71184,632,14,70552
71184,628,14,70556
71184,624,14,70560
71184,620,14,70564
71184,616,14,70568
71184,612,14,70572
71184,604,14,70580
71184,600,14,70584
71184,596,14,70588
71184,592,14,70592
71184,588,14,70596
71184,584,14,70600
71184,580,14,70604
71184,576,14,70608
71184,572,14,70612
71184,564,14,70620
71184,560,14,70624
71184,556,14,70628
71184,552,14,70632
71184,548,14,70636
71184,544,14,70640
71184,540,14,70644
71184,536,14,70648
71184,532,14,70652
71184,524,14,70660
71184,520,14,70664
71184,516,14,70668
71184,512,14,70672
71184,508,14,70676
71184,504,14,70680
71184,500,14,70684
71184,496,14,70688
71184,488,14,70696
71184,484,14,70700
71184,480,14,70704
71184,476,14,70708
71184,472,14,70712
71184,468,14,70716
71184,464,14,70720
71184,456,14,70728
71184,452,14,70732
71184,448,14,70736
71184,444,14,70740
71184,440,14,70744
71184,436,14,70748
71184,432,14,70752
71184,428,14,70756
71184,424,14,70760
71184,416,14,70768
71184,412,14,70772
71184,408,14,70776
71184,404,14,70780
71184,400,14,70784
71184,396,14,70788
71184,392,14,70792
71184,388,14,70796
71184,384,14,70800
71184,380,14,70804
71184,372,14,70812
71184,368,14,70816
71184,364,14,70820
71184,360,14,70824
71184,356,14,70828
71184,352,14,70832
71184,348,14,70836
71184,344,14,70840
71184,340,14,70844
71184,336,14,70848
71184,328,14,70856
71184,324,14,70860
71184,320,14,70864
71184,316,14,70868
71184,312,14,70872
71184,308,14,70876
71184,304,14,70880
71184,300,14,70884
71184,296,14,70888
71184,292,14,70892
71184,284,14,70900
71184,280,14,70904
71184,276,14,70908
71184,272,14,70912
71184,268,14,70916
71184,264,14,70920
71184,260,14,70924
71184,256,14,70928
71184,252,14,70932
71184,248,14,70936
71184,240,14,70944
71184,236,14,70948
71184,232,14,70952
71184,228,14,70956
71184,224,14,70960
71184,220,14,70964
71184,216,14,70968
71184,212,14,70972
71184,208,14,70976
71184,204,14,70980
71184,196,14,70988
71184,192,14,70992
71184,188,14,70996
71184,184,14,71000
71184,180,14,71004
71184,176,14,71008
71184,172,14,71012
71184,168,14,71016
76184,32,15,71216
76184,4964,15,71220
76184,4960,15,71224
76184,4956,15,71228
76184,4952,15,71232
76184,4948,15,71236
76184,4944,15,71240
76184,4940,15,71244
76184,4932,15,71252
76184,4928,15,71256
76184,4924,15,71260
76184,4920,15,71264
76184,4916,15,71268
76184,4912,15,71272
76184,4908,15,71276
76184,4904,15,71280
76184,4896,15,71288
76184,4892,15,71292
76184,4888,15,71296
76184,4884,15,71300
76184,4880,15,71304
76184,4876,15,71308
76184,4872,15,71312
76184,4868,15,71316
76184,4864,15,71320
76184,4860,15,71324
76184,4856,15,71328
76184,4848,15,71336
76184,4844,15,71340
76184,4840,15,71344
76184,4836,15,71348
76184,4832,15,71352
76184,4828,15,71356
76184,4824,15,71360
76184,4820,15,71364
76184,4812,15,71372
76184,4808,15,71376
76184,4804,15,71380
76184,4800,15,71384
76184,4796,15,71388
76184,4792,15,71392
76184,4788,15,71396
76184,4784,15,71400
76184,4780,15,71404
76184,4772,15,71412
76184,4768,15,71416
76184,4764,15,71420
76184,4760,15,71424
76184,4756,15,71428
76184,4752,15,71432
76184,4748,15,71436
76184,4744,15,71440
76184,4740,15,71444
76184,4732,15,71452
76184,4728,15,71456
76184,4724,15,71460
76184,4720,15,71464
76184,4716,15,71468
76184,4712,15,71472
76184,4708,15,71476
76184,4704,15,71480
76184,4700,15,71484
76184,4696,15,71488
76184,4692,15,71492
76184,4684,15,71500
76184,4680,15,71504
76184,4676,15,71508
76184,4672,15,71512
76184,4668,15,71516
76184,4664,15,71520
76184,4660,15,71524
76184,4652,15,71532
76184,4648,15,71536
76184,4644,15,71540
76184,4640,15,71544
76184,4636,15,71548
76184,4632,15,71552
76184,4628,15,71556
76184,4624,15,71560
76184,4616,15,71568
76184,4612,15,71572
76184,4608,15,71576
76184,4604,15,71580
76184,4600,15,71584
76184,4596,15,71588
76184,4592,15,71592
76184,4588,15,71596
76184,4584,15,71600
76184,4580,15,71604
76184,4572,15,71612
76184,4568,15,71616
76184,4564,15,71620
76184,4560,15,71624
76184,4556,15,71628
76184,4552,15,71632
76184,4548,15,71636
76184,4544,15,71640
76184,4540,15,71644
76184,4532,15,71652
76184,4528,15,71656
76184,4524,15,71660
76184,4520,15,71664
76184,4516,15,71668
76184,4512,15,71672
76184,4508,15,71676
76184,4504,15,71680
76184,4500,15,71684
76184,4496,15,71688
76184,4492,15,71692
76184,4488,15,71696
76184,4480,15,71704
76184,4476,15,71708
76184,4472,15,71712
76184,4468,15,71716
76184,4464,15,71720
76184,4460,15,71724
76184,4456,15,71728
76184,4448,15,71736
76184,4444,15,71740
76184,4440,15,71744
76184,4436,15,71748
76184,4432,15,71752
76184,4428,15,71756
76184,4424,15,71760
76184,4420,15,71764
76184,4412,15,71772
76184,4408,15,71776
76184,4404,15,71780
76184,4400,15,71784
76184,4396,15,71788
76184,4392,15,71792
76184,4388,15,71796
76184,4384,15,71800
76184,4376,15,71808
76184,4372,15,71812
76184,4368,15,71816
76184,4364,15,71820
76184,4360,15,71824
76184,4356,15,71828
76184,4352,15,71832
76184,4348,15,71836
76184,4344,15,71840
76184,4336,15,71848
76184,4332,15,71852
76184,4328,15,71856
76184,4324,15,71860
76184,4320,15,71864
76184,4316,15,71868
76184,4312,15,71872
76184,4308,15,71876
76184,4304,15,71880
76184,4296,15,71888
76184,4292,15,71892
76184,4288,15,71896
76184,4284,15,71900
76184,4280,15,71904
76184,4276,15,71908
76184,4272,15,71912
76184,4268,15,71916
76184,4260,15,71924
76184,4256,15,71928
76184,4252,15,71932
76184,4248,15,71936
76184,4244,15,71940
76184,4240,15,71944
76184,4236,15,71948
76184,4232,15,71952
76184,4228,15,71956
76184,4224,15,71960
76184,4216,15,71968
76184,4212,15,71972
76184,4208,15,71976
76184,4204,15,71980
76184,4200,15,71984
76184,4196,15,71988
76184,4192,15,71992
76184,4188,15,71996
76184,4184,15,72000
76184,4176,15,72008
76184,4172,15,72012
76184,4168,15,72016
76184,4164,15,72020
76184,4160,15,72024
76184,4156,15,72028
76184,4152,15,72032
76184,4148,15,72036
76184,4144,15,72040
76184,4136,15,72048
76184,4132,15,72052
76184,4128,15,72056
76184,4124,15,72060
76184,4120,15,72064
76184,4116,15,72068
76184,4112,15,72072
76184,4108,15,72076
76184,4100,15,72084
76184,4096,15,72088
76184,4092,15,72092
76184,4088,15,72096
76184,4084,15,72100
76184,4080,15,72104
76184,4076,15,72108
76184,4072,15,72112
76184,4068,15,72116
76184,4060,15,72124
76184,4056,15,72128
76184,4052,15,72132
76184,4048,15,72136
76184,4044,15,72140
76184,4040,15,72144
76184,4036,15,72148
76184,4032,15,72152
76184,4024,15,72160
76184,4020,15,72164
76184,4016,15,72168
76184,4012,15,72172
76184,4008,15,72176
76184,4004,15,72180
76184,4000,15,72184
76184,3996,15,72188
76184,3992,15,72192
76184,3984,15,72200
76184,3980,15,72204
76184,3976,15,72208
76184,3972,15,72212
76184,3968,15,72216
76184,3964,15,72220
76184,3960,15,72224
76184,3956,15,72228
76184,3948,15,72236
76184,3944,15,72240
76184,3940,15,72244
76184,3936,15,72248
76184,3932,15,72252
76184,3928,15,72256
76184,3924,15,72260
76184,3920,15,72264
76184,3916,15,72268
76184,3912,15,72272
76184,3904,15,72280
76184,3900,15,72284
76184,3896,15,72288
76184,3892,15,72292
76184,3888,15,72296
76184,3884,15,72300
76184,3880,15,72304
76184,3876,15,72308
76184,3868,15,72316
76184,3864,15,72320
76184,3860,15,72324
76184,3856,15,72328
76184,3852,15,72332
76184,3848,15,72336
76184,3844,15,72340
76184,3644,15,72540
76184,3640,15,72544
76184,3636,15,72548
76184,3632,15,72552
76184,3628,15,72556
76184,3620,15,72564
76184,3616,15,72568
76184,3612,15,72572
76184,3608,15,72576
76184,3604,15,72580
76184,3600,15,72584
76184,3596,15,72588
76184,3592,15,72592
76184,3588,15,72596
76184,3584,15,72600
76184,3580,15,72604
76184,3576,15,72608
76184,3568,15,72616
76184,3564,15,72620
76184,3560,15,72624
76184,3556,15,72628
76184,3552,15,72632
76184,3548,15,72636
76184,3544,15,72640
76184,3540,15,72644
76184,3532,15,72652
76184,3528,15,72656
76184,3524,15,72660
76184,3520,15,72664
76184,3516,15,72668
76184,3512,15,72672
76184,3508,15,72676
76184,3504,15,72680
76184,3500,15,72684
76184,3492,15,72692
76184,3488,15,72696
76184,3484,15,72700
76184,3480,15,72704
76184,3476,15,72708
76184,3472,15,72712
76184,3468,15,72716
76184,3464,15,72720
76184,3456,15,72728
76184,3452,15,72732
76184,3448,15,72736
76184,3444,15,72740
76184,3440,15,72744
76184,3436,15,72748
76184,3432,15,72752
76184,3428,15,72756
76184,3420,15,72764
76184,3416,15,72768
76184,3412,15,72772
76184,3408,15,72776
76184,3404,15,72780
76184,3400,15,72784
76184,3396,15,72788
76184,3392,15,72792
76184,3388,15,72796
76184,3380,15,72804
76184,3376,15,72808
76184,3372,15,72812
76184,3368,15,72816
76184,3364,15,72820
76184,3360,15,72824
76184,3356,15,72828
76184,3352,15,72832
76184,3344,15,72840
76184,3340,15,72844
76184,3336,15,72848
76184,3332,15,72852
76184,3328,15,72856
76184,3324,15,72860
76184,3320,15,72864
76184,3316,15,72868
76184,3312,15,72872
76184,3304,15,72880
76184,3300,15,72884
76184,3296,15,72888
76184,3292,15,72892
76184,3288,15,72896
76184,3284,15,72900
76184,3280,15,72904
76184,3276,15,72908
76184,3272,15,72912
76184,3264,15,72920
76184,3260,15,72924
76184,3256,15,72928
76184,3252,15,72932
76184,3248,15,72936
76184,3244,15,72940
76184,3240,15,72944
76184,3232,15,72952
76184,3228,15,72956
76184,3224,15,72960
76184,3220,15,72964
76184,3216,15,72968
76184,3212,15,72972
76184,3208,15,72976
76184,3204,15,72980
76184,3200,15,72984
76184,3196,15,72988
76184,3192,15,72992
76184,3184,15,73000
76184,3180,15,73004
76184,3176,15,73008
76184,3172,15,73012
76184,3168,15,73016
76184,3164,15,73020
76184,3160,15,73024
76184,3156,15,73028
76184,3152,15,73032
76184,3144,15,73040
76184,3140,15,73044
76184,3136,15,73048
76184,3132,15,73052
76184,3128,15,73056
76184,3124,15,73060
76184,3120,15,73064
76184,3116,15,73068
76184,3108,15,73076
76184,3104,15,73080
76184,3100,15,73084
76184,3096,15,73088
76184,3092,15,73092
76184,3088,15,73096
76184,3084,15,73100
76184,3080,15,73104
76184,3076,15,73108
76184,3068,15,73116
76184,3064,15,73120
76184,3060,15,73124
76184,3056,15,73128
76184,3052,15,73132
76184,3048,15,73136
76184,3044,15,73140
76184,3040,15,73144
76184,3032,15,73152
76184,3028,15,73156
76184,3024,15,73160
76184,3020,15,73164
76184,3016,15,73168
76184,3012,15,73172
76184,3008,15,73176
76184,3004,15,73180
76184,2996,15,73188
76184,2992,15,73192
76184,2988,15,73196
76184,2984,15,73200
76184,2980,15,73204
76184,2976,15,73208
76184,2972,15,73212
76184,2968,15,73216
76184,2964,15,73220
76184,2960,15,73224
76184,2952,15,73232
76184,2948,15,73236
76184,2944,15,73240
76184,2940,15,73244
76184,2936,15,73248
76184,2932,15,73252
76184,2928,15,73256
76184,2924,15,73260
76184,2920,15,73264
76184,2916,15,73268
76184,2908,15,73276
76184,2904,15,73280
76184,2900,15,73284
76184,2896,15,73288
76184,2892,15,73292
76184,2888,15,73296
76184,2884,15,73300
76184,2876,15,73308
76184,2872,15,73312
76184,2868,15,73316
76184,2864,15,73320
76184,2860,15,73324
76184,2856,15,73328
76184,2852,15,73332
76184,2848,15,73336
76184,2844,15,73340
76184,2836,15,73348
76184,2832,15,73352
76184,2828,15,73356
76184,2824,15,73360
76184,2820,15,73364
76184,2816,15,73368
76184,2812,15,73372
76184,2808,15,73376
76184,2804,15,73380
76184,2796,15,73388
76184,2792,15,73392
