Time,Disk_Usage,,Ref_Time
1632081036,375767,,4038
1632081037,375771,,4039
1632081039,375979,,4041
1632081041,376193,,4043
1632081042,376401,,4044
1632081044,376612,,4046
1632081046,376614,,4048
1632081047,376823,,4049
1632081049,376823,,4051
1632081050,377240,,4052
1632081052,377238,,4054
1632081054,377445,,4056
1632081055,377444,,4057
1632081057,377650,,4059
1632081059,378067,,4061
1632081060,378067,,4062
1632081062,378272,,4064
1632081064,378273,,4066
1632081065,378481,,4067
1632081067,378482,,4069
1632081068,378897,,4070
1632081070,378894,,4072
1632081072,379104,,4074
1632081073,379103,,4075
1632081075,379313,,4077
1632081077,379730,,4079
1632081078,379730,,4080
1632081080,379940,,4082
1632081081,379941,,4083
1632081083,380151,,4085
1632081085,380359,,4087
1632081086,380565,,4088
1632081088,380568,,4090
1632081090,380775,,4092
1632081091,380776,,4093
1632081093,380988,,4095
1632081094,381197,,4096
1632081096,381406,,4098
1632081098,381409,,4100
1632081099,381618,,4101
1632081101,381619,,4103
1632081102,382037,,4104
1632081104,382238,,4106
1632081106,382239,,4108
1632081107,382447,,4109
1632081109,382444,,4111
1632081111,382859,,4113
1632081112,382858,,4114
1632081114,383067,,4116
1632081116,383064,,4118
1632081117,383273,,4119
1632081119,383274,,4121
1632081120,383690,,4122
1632081122,383690,,4124
1632081124,383896,,4126
1632081125,384101,,4127
1632081127,384098,,4129
1632081129,384513,,4131
1632081130,384511,,4132
1632081132,384715,,4134
1632081133,384714,,4135
1632081135,384924,,4137
1632081137,385132,,4139
1632081138,385342,,4140
1632081140,385342,,4142
1632081142,385549,,4144
1632081143,385550,,4145
1632081145,385756,,4147
1632081146,386173,,4148
1632081148,386171,,4150
1632081150,386381,,4152
1632081151,386384,,4153
1632081153,386593,,4155
1632081155,386802,,4157
1632081156,387009,,4158
1632081158,387011,,4160
1632081159,387223,,4161
1632081161,387223,,4163
1632081163,387643,,4165
1632081164,387641,,4166
1632081166,387843,,4168
1632081168,388051,,4170
1632081169,388050,,4171
1632081171,388256,,4173
1632081172,388463,,4174
1632081174,388668,,4176
1632081176,388666,,4178
1632081177,388872,,4179
1632081179,388869,,4181
1632081181,389287,,4183
1632081182,389285,,4184
1632081184,389490,,4186
1632081186,389697,,4188
1632081187,389700,,4189
1632081189,389911,,4191
1632081190,390120,,4192
1632081192,390331,,4194
1632081194,390333,,4196
1632081195,390544,,4197
1632081197,390547,,4199
1632081199,390964,,4201
1632081200,390966,,4202
1632081202,391172,,4204
1632081204,391373,,4206
1632081205,391369,,4207
1632081207,391775,,4209
1632081208,391774,,4210
1632081210,391977,,4212
1632081212,391974,,4214
1632081213,392181,,4215
1632081215,392179,,4217
1632081216,392594,,4218
1632081218,392593,,4220
1632081220,392801,,4222
1632081221,392799,,4223
1632081223,393007,,4225
1632081225,393423,,4227
1632081226,393424,,4228
1632081228,393632,,4230
1632081230,393635,,4232
1632081231,393841,,4233
1632081233,394048,,4235
1632081234,394259,,4236
1632081236,394258,,4238
1632081238,394468,,4240
1632081239,394470,,4241
1632081241,394681,,4243
1632081243,394891,,4245
1632081244,395100,,4246
1632081246,395307,,4248
1632081247,395308,,4249
1632081249,395513,,4251
1632081251,395719,,4253
1632081252,395922,,4254
1632081254,395918,,4256
1632081256,396124,,4258
1632081257,396123,,4259
1632081259,396539,,4261
1632081260,396539,,4262
1632081262,396749,,4264
1632081264,396957,,4266
1632081265,396956,,4267
1632081267,397164,,4269
1632081269,397372,,4271
1632081270,397580,,4272
1632081272,397583,,4274
1632081274,397794,,4276
1632081275,397796,,4277
1632081277,398216,,4279
1632081278,398220,,4280
1632081280,398430,,4282
1632081282,398638,,4284
1632081283,398638,,4285
1632081285,398844,,4287
1632081287,399052,,4289
1632081288,399264,,4290
1632081290,399265,,4292
1632081291,399470,,4293
1632081293,399469,,4295
1632081295,399887,,4297
1632081296,399886,,4298
1632081298,400098,,4300
1632081300,400100,,4302
1632081301,400312,,4303
1632081303,400727,,4305
1632081305,400726,,4307
1632081306,400932,,4308
1632081308,400932,,4310
1632081309,401138,,4311
1632081311,401136,,4313
1632081313,401551,,4315
1632081314,401549,,4316
1632081316,401758,,4318
1632081318,401757,,4320
1632081319,401965,,4321
1632081321,402384,,4323
1632081322,402383,,4324
1632081324,402590,,4326
1632081326,402590,,4328
1632081327,402798,,4329
1632081329,402799,,4331
1632081331,403213,,4333
1632081332,403214,,4334
1632081334,403422,,4336
1632081336,403424,,4338
1632081337,403634,,4339
1632081339,403843,,4341
1632081340,404051,,4342
1632081342,404263,,4344
1632081344,404265,,4346
1632081345,404474,,4347
1632081347,404684,,4349
1632081349,404893,,4351
1632081350,404892,,4352
1632081352,405101,,4354
1632081353,405100,,4355
1632081355,405305,,4357
1632081357,405512,,4359
1632081358,405720,,4360
1632081360,405932,,4362
1632081362,405932,,4364
1632081363,406142,,4365
1632081365,406349,,4367
1632081367,406558,,4369
1632081368,406559,,4370
1632081370,406762,,4372
1632081371,406760,,4373
1632081373,407172,,4375
1632081375,407175,,4377
1632081376,407385,,4378
1632081378,407386,,4380
1632081379,407597,,4381
1632081381,407809,,4383
1632081383,408016,,4385
1632081384,408227,,4386
1632081386,408229,,4388
1632081388,408437,,4390
1632081389,408436,,4391
1632081391,408854,,4393
1632081393,408857,,4395
1632081394,409069,,4396
1632081396,409071,,4398
1632081397,409283,,4399
1632081399,409492,,4401
1632081401,409704,,4403
1632081402,409707,,4404
1632081404,409916,,4406
1632081406,410123,,4408
1632081407,410122,,4409
1632081409,410538,,4411
1632081410,410539,,4412
1632081412,410748,,4414
1632081414,410751,,4416
1632081415,410959,,4417
1632081417,411167,,4419
1632081419,411381,,4421
1632081420,411593,,4422
1632081422,411594,,4424
1632081424,411802,,4426
1632081425,411801,,4427
1632081427,412219,,4429
1632081428,412220,,4430
1632081430,412429,,4432
1632081432,412431,,4434
1632081433,412639,,4435
1632081435,412848,,4437
1632081436,413053,,4438
1632081438,413053,,4440
1632081440,413261,,4442
1632081441,413470,,4443
1632081443,413680,,4445
1632081445,413888,,4447
1632081446,413886,,4448
1632081448,414094,,4450
1632081449,414092,,4451
1632081451,414504,,4453
1632081453,414503,,4455
1632081454,414712,,4456
1632081456,414714,,4458
1632081458,414924,,4460
1632081459,414926,,4461
1632081461,415347,,4463
1632081462,415350,,4464
1632081464,415561,,4466
1632081466,415770,,4468
1632081467,415770,,4469
1632081469,416188,,4471
1632081471,416186,,4473
1632081472,416395,,4474
1632081474,416394,,4476
1632081476,416605,,4478
1632081477,416814,,4479
1632081479,417026,,4481
1632081480,417025,,4482
1632081482,417234,,4484
1632081484,417234,,4486
1632081485,417447,,4487
1632081487,417869,,4489
1632081489,417870,,4491
1632081490,418083,,4492
1632081492,418085,,4494
1632081493,418296,,4495
1632081495,418504,,4497
1632081497,418716,,4499
1632081498,418717,,4500
1632081500,418927,,4502
1632081502,418928,,4504
1632081503,419346,,4505
1632081505,419344,,4507
1632081506,419553,,4508
1632081508,419764,,4510
1632081510,419765,,4512
1632081511,419976,,4513
1632081513,420184,,4515
1632081515,420393,,4517
1632081516,420395,,4518
1632081518,420603,,4520
1632081519,420602,,4521
1632081521,421020,,4523
1632081523,421019,,4525
1632081524,421228,,4526
1632081526,421227,,4528
1632081528,421433,,4530
1632081529,421642,,4531
1632081531,421849,,4533
1632081532,422057,,4534
1632081534,422057,,4536
1632081536,422267,,4538
1632081537,422269,,4539
1632081539,422689,,4541
1632081541,422688,,4543
1632081542,422896,,4544
1632081544,422896,,4546
1632081545,423105,,4547
1632081547,423522,,4549
1632081549,423519,,4551
1632081550,423727,,4552
1632081552,423726,,4554
1632081554,423932,,4556
1632081555,423935,,4557
1632081557,424353,,4559
1632081559,424354,,4561
1632081560,424565,,4562
1632081562,424564,,4564
1632081563,424772,,4565
1632081565,424979,,4567
1632081567,425186,,4569
1632081568,425391,,4570
1632081570,425391,,4572
1632081572,425599,,4574
1632081573,425808,,4575
1632081575,426018,,4577
1632081576,426021,,4578
1632081578,426230,,4580
1632081580,426230,,4582
1632081581,426437,,4583
1632081583,426645,,4585
1632081585,426852,,4587
1632081586,426854,,4588
1632081588,427064,,4590
1632081589,427065,,4591
1632081591,427482,,4593
1632081593,427689,,4595
1632081594,427691,,4596
1632081596,427901,,4598
1632081598,427904,,4600
1632081599,428319,,4601
1632081601,428319,,4603
1632081602,428531,,4604
1632081604,428528,,4606
1632081606,428733,,4608
1632081607,428736,,4609
1632081609,429150,,4611
1632081611,429151,,4613
1632081612,429359,,4614
1632081614,429569,,4616
1632081615,429571,,4617
1632081617,429993,,4619
1632081619,429994,,4621
1632081620,430204,,4622
1632081622,430205,,4624
1632081624,430411,,4626
1632081625,430409,,4627
1632081627,430826,,4629
1632081629,430828,,4631
1632081630,431032,,4632
1632081632,431242,,4634
1632081634,431244,,4636
1632081635,431665,,4637
1632081637,431666,,4639
1632081638,431874,,4640
1632081640,431875,,4642
1632081642,432092,,4644
1632081643,432301,,4645
1632081645,432514,,4647
1632081647,432519,,4649
1632081648,432734,,4650
1632081650,432945,,4652
1632081652,432943,,4654
1632081653,433360,,4655
1632081655,433362,,4657
1632081657,433568,,4659
1632081658,433569,,4660
1632081660,433786,,4662
1632081662,433999,,4664
1632081663,434207,,4665
1632081665,434415,,4667
1632081667,434419,,4669
1632081668,434634,,4670
1632081670,434843,,4672
1632081672,434845,,4674
1632081673,435264,,4675
1632081675,435266,,4677
1632081677,435478,,4679
1632081678,435479,,4680
1632081680,435692,,4682
1632081682,435698,,4684
1632081683,436115,,4685
1632081685,436329,,4687
1632081687,436332,,4689
1632081688,436548,,4690
1632081690,436550,,4692
1632081692,436758,,4694
1632081693,436967,,4695
1632081695,437174,,4697
1632081697,437385,,4699
1632081698,437391,,4700
1632081700,437606,,4702
1632081701,437611,,4703
1632081703,438031,,4705
1632081705,438034,,4707
1632081706,438241,,4708
1632081708,438448,,4710
1632081710,438450,,4712
1632081711,438866,,4713
1632081713,438864,,4715
1632081715,439072,,4717
1632081716,439072,,4718
1632081718,439281,,4720
1632081720,439280,,4722
1632081721,439698,,4723
1632081723,439906,,4725
1632081725,439903,,4727
1632081726,440107,,4728
1632081728,440105,,4730
1632081730,440311,,4732
1632081731,440519,,4733
1632081733,440728,,4735
1632081734,440729,,4736
1632081736,440940,,4738
1632081738,441147,,4740
1632081739,441354,,4741
1632081741,441565,,4743
1632081743,441563,,4745
1632081744,441772,,4746
1632081746,441770,,4748
1632081748,441978,,4750
1632081749,442186,,4751
1632081751,442394,,4753
1632081752,442395,,4754
1632081754,442606,,4756
1632081756,442814,,4758
1632081757,443021,,4759
1632081759,443231,,4761
1632081761,443234,,4763
1632081762,443442,,4764
1632081764,443442,,4766
1632081765,443649,,4767
1632081767,443857,,4769
1632081769,444065,,4771
1632081770,444061,,4772
1632081772,444266,,4774
1632081774,444471,,4776
1632081775,444680,,4777
1632081777,444890,,4779
1632081779,444889,,4781
1632081780,445100,,4782
1632081782,445101,,4784
1632081784,445313,,4786
1632081785,445522,,4787
1632081787,445729,,4789
1632081788,445731,,4790
1632081790,445938,,4792
1632081792,445936,,4794
1632081793,446349,,4795
1632081795,446561,,4797
1632081797,446562,,4799
1632081798,446774,,4800
1632081800,446774,,4802
1632081801,447190,,4803
1632081803,447190,,4805
1632081805,447397,,4807
1632081806,447395,,4808
1632081808,447600,,4810
1632081810,447598,,4812
1632081811,448014,,4813
1632081813,448221,,4815
1632081815,448217,,4817
1632081816,448426,,4818
1632081818,448428,,4820
1632081819,448843,,4821
1632081821,448844,,4823
1632081823,449055,,4825
1632081824,449054,,4826
1632081826,449263,,4828
1632081828,449263,,4830
1632081829,449678,,4831
1632081831,449680,,4833
1632081833,449884,,4835
1632081834,450089,,4836
1632081836,450087,,4838
1632081837,450501,,4839
1632081839,450500,,4841
1632081841,450709,,4843
1632081842,450712,,4844
1632081844,450923,,4846
1632081846,450924,,4848
1632081847,451341,,4849
1632081849,451340,,4851
1632081851,451548,,4853
1632081852,451756,,4854
1632081854,451753,,4856
1632081855,452165,,4857
1632081857,452162,,4859
1632081859,452368,,4861
1632081860,452369,,4862
1632081862,452579,,4864
1632081864,452788,,4866
1632081865,452996,,4867
1632081867,452997,,4869
1632081868,453205,,4870
1632081870,453414,,4872
1632081872,453412,,4874
1632081873,453824,,4875
1632081875,453825,,4877
1632081877,454034,,4879
1632081878,454033,,4880
1632081880,454240,,4882
1632081881,454448,,4883
1632081883,454654,,4885
1632081885,454652,,4887
1632081886,454856,,4888
1632081888,455064,,4890
1632081890,455063,,4892
1632081891,455480,,4893
1632081893,455479,,4895
1632081895,455690,,4897
1632081896,455689,,4898
1632081898,455903,,4900
1632081899,456112,,4901
1632081901,456324,,4903
1632081903,456325,,4905
1632081904,456534,,4906
1632081906,456530,,4908
1632081908,456943,,4910
1632081909,457152,,4911
1632081911,457153,,4913
1632081912,457362,,4914
1632081914,457361,,4916
1632081916,457566,,4918
1632081917,457773,,4919
1632081919,457980,,4921
1632081921,457980,,4923
1632081922,458186,,4924
1632081924,458182,,4926
1632081926,458597,,4928
1632081927,458801,,4929
1632081929,458798,,4931
1632081930,459001,,4932
1632081932,458997,,4934
1632081934,459412,,4936
1632081935,459410,,4937
1632081937,459617,,4939
1632081938,459618,,4940
1632081940,459832,,4942
1632081942,460040,,4944
1632081943,460246,,4945
1632081945,460244,,4947
1632081947,460451,,4949
1632081948,460451,,4950
1632081950,460658,,4952
1632081951,460867,,4953
1632081953,461078,,4955
1632081955,461284,,4957
1632081956,461283,,4958
1632081958,461492,,4960
1632081960,461699,,4962
1632081961,461913,,4963
1632081963,461916,,4965
1632081964,462122,,4966
1632081966,462118,,4968
1632081968,462531,,4970
1632081969,462530,,4971
1632081971,462740,,4973
1632081973,462742,,4975
1632081974,462953,,4976
1632081976,463167,,4978
1632081977,463376,,4979
1632081979,463585,,4981
1632081981,463585,,4983
1632081982,463796,,4984
1632081984,463796,,4986
1632081986,464214,,4988
1632081987,464215,,4989
1632081989,464427,,4991
1632081990,464427,,4992
1632081992,464637,,4994
1632081994,465054,,4996
1632081995,465053,,4997
1632081997,465262,,4999
1632081999,465262,,5001
1632082000,465473,,5002
1632082002,465473,,5004
1632082003,465892,,5005
1632082005,465890,,5007
1632082007,466096,,5009
1632082008,466095,,5010
1632082010,466305,,5012
1632082012,466514,,5014
1632082013,466722,,5015
1632082015,466722,,5017
1632082016,466934,,5018
1632082018,467141,,5020
1632082020,467351,,5022
1632082021,467563,,5023
1632082023,467562,,5025
1632082025,467767,,5027
1632082026,467765,,5028
1632082028,467975,,5030
1632082030,468184,,5032
1632082031,468395,,5033
1632082033,468397,,5035
1632082034,468609,,5036
1632082036,468815,,5038
1632082038,469022,,5040
1632082039,469233,,5041
1632082041,469233,,5043
1632082043,469442,,5045
1632082044,469441,,5046
1632082046,469650,,5048
1632082048,469858,,5050
1632082049,470068,,5051
1632082051,470069,,5053
1632082052,470281,,5054
1632082054,470284,,5056
1632082056,470702,,5058
1632082057,470911,,5059
1632082059,470912,,5061
1632082060,471120,,5062
1632082062,471123,,5064
1632082064,471540,,5066
1632082065,471537,,5067
1632082067,471746,,5069
1632082069,471743,,5071
1632082070,471952,,5072
1632082072,472161,,5074
1632082073,472371,,5075
1632082075,472373,,5077
1632082077,472582,,5079
1632082078,472790,,5080
1632082080,472789,,5082
1632082082,473208,,5084
1632082083,473209,,5085
1632082085,473415,,5087
1632082087,473417,,5089
1632082088,473626,,5090
1632082090,473837,,5092
1632082091,474048,,5093
1632082093,474048,,5095
1632082095,474255,,5097
1632082096,474257,,5098
1632082098,474467,,5100
1632082100,474882,,5102
1632082101,474885,,5103
1632082103,475094,,5105
1632082104,475092,,5106
1632082106,475297,,5108
1632082108,475503,,5110
1632082109,475710,,5111
1632082111,475710,,5113
1632082113,475917,,5115
1632082114,475918,,5116
1632082116,476336,,5118
1632082117,476335,,5119
1632082119,476544,,5121
1632082121,476756,,5123
1632082122,476754,,5124
1632082124,476963,,5126
1632082126,477171,,5128
1632082127,477380,,5129
1632082129,477381,,5131
1632082130,477590,,5132
1632082132,477592,,5134
1632082134,478008,,5136
1632082135,478009,,5137
1632082137,478220,,5139
1632082139,478224,,5141
1632082140,478437,,5142
1632082142,478857,,5144
1632082143,478863,,5145
1632082145,479071,,5147
1632082147,479072,,5149
1632082148,479279,,5150
1632082150,479276,,5152
1632082152,479690,,5154
1632082153,479689,,5155
1632082155,479901,,5157
1632082157,479904,,5159
1632082158,480117,,5160
1632082160,480534,,5162
1632082162,480534,,5164
1632082163,480746,,5165
1632082165,480741,,5167
1632082166,480943,,5168
1632082168,480944,,5170
1632082170,481361,,5172
1632082171,481363,,5173
1632082173,481574,,5175
1632082175,481577,,5177
1632082176,481789,,5178
1632082178,482209,,5180
1632082179,482212,,5181
1632082181,482421,,5183
1632082183,482422,,5185
1632082184,482629,,5186
1632082186,482838,,5188
1632082188,483047,,5190
1632082189,483047,,5191
1632082191,483256,,5193
1632082192,483256,,5194
1632082194,483466,,5196
1632082196,483885,,5198
1632082197,483885,,5199
1632082199,484098,,5201
1632082201,484099,,5203
1632082202,484311,,5204
1632082204,484520,,5206
1632082206,484728,,5208
1632082207,484727,,5209
1632082209,484932,,5211
1632082210,484932,,5212
1632082212,485347,,5214
1632082214,485350,,5216
1632082215,485560,,5217
1632082217,485562,,5219
1632082219,485774,,5221
1632082220,485986,,5222
1632082222,486196,,5224
1632082223,486409,,5225
1632082225,486410,,5227
1632082227,486620,,5229
1632082228,486617,,5230
1632082230,487032,,5232
1632082232,487032,,5234
1632082233,487238,,5235
1632082235,487236,,5237
1632082236,487448,,5238
1632082238,487657,,5240
1632082240,487871,,5242
1632082241,488082,,5243
1632082243,488083,,5245
1632082245,488294,,5247
1632082246,488296,,5248
1632082248,488715,,5250
1632082249,488717,,5251
1632082251,488926,,5253
1632082253,488926,,5255
1632082254,489134,,5256
1632082256,489341,,5258
1632082258,489548,,5260
1632082259,489547,,5261
1632082261,489759,,5263
1632082262,489972,,5264
1632082264,490181,,5266
1632082266,490382,,5268
1632082267,490380,,5269
1632082269,490584,,5271
1632082271,490584,,5273
1632082272,490791,,5274
1632082274,490998,,5276
1632082275,491204,,5277
1632082277,491205,,5279
1632082279,491415,,5281
1632082280,491417,,5282
1632082282,491836,,5284
1632082284,492045,,5286
1632082285,492047,,5287
1632082287,492255,,5289
1632082288,492255,,5290
1632082290,492673,,5292
1632082292,492674,,5294
1632082293,492882,,5295
1632082295,492883,,5297
1632082297,493093,,5299
1632082298,493095,,5300
1632082300,493511,,5302
1632082302,493720,,5304
1632082303,493721,,5305
1632082305,493925,,5307
1632082306,493924,,5308
1632082308,494339,,5310
1632082310,494342,,5312
1632082311,494550,,5313
1632082313,494549,,5315
1632082315,494763,,5317
1632082316,494973,,5318
1632082318,495184,,5320
1632082319,495186,,5321
1632082321,495395,,5323
1632082323,495398,,5325
1632082324,495608,,5326
1632082326,496025,,5328
1632082328,496028,,5330
1632082329,496235,,5331
1632082331,496236,,5333
1632082332,496442,,5334
1632082334,496649,,5336
1632082336,496856,,5338
1632082337,496857,,5339
1632082339,497065,,5341
1632082341,497067,,5343
1632082342,497483,,5344
1632082344,497482,,5346
1632082345,497694,,5347
1632082347,497904,,5349
1632082349,497904,,5351
1632082350,498111,,5352
1632082352,498320,,5354
1632082354,498532,,5356
1632082355,498533,,5357
1632082357,498741,,5359
1632082358,498739,,5360
1632082360,499155,,5362
1632082362,499155,,5364
1632082363,499368,,5365
1632082365,499368,,5367
1632082367,499571,,5369
1632082368,499784,,5370
1632082370,499994,,5372
1632082372,500202,,5374
1632082373,500199,,5375
1632082375,500411,,5377
1632082376,500414,,5378
1632082378,500831,,5380
1632082380,500832,,5382
1632082381,501042,,5383
1632082383,501041,,5385
1632082385,501248,,5387
1632082386,501455,,5388
1632082388,501662,,5390
1632082390,501870,,5392
1632082391,501870,,5393
1632082393,502077,,5395
1632082394,502076,,5396
1632082396,502496,,5398
1632082398,502499,,5400
1632082399,502709,,5401
1632082401,502709,,5403
1632082403,502919,,5405
1632082404,503133,,5406
1632082406,503340,,5408
1632082408,503548,,5410
1632082409,503550,,5411
1632082411,503762,,5413
1632082412,503763,,5414
1632082414,504181,,5416
1632082416,504184,,5418
1632082417,504395,,5419
1632082419,504396,,5421
1632082421,504607,,5423
1632082422,505024,,5424
1632082424,505026,,5426
1632082426,505231,,5428
1632082427,505231,,5429
1632082429,505436,,5431
1632082430,505436,,5432
1632082432,505850,,5434
1632082434,505848,,5436
1632082435,506059,,5437
1632082437,506061,,5439
1632082439,506272,,5441
1632082440,506481,,5442
1632082442,506695,,5444
1632082443,506908,,5445
1632082445,506914,,5447
1632082447,507126,,5449
1632082448,507124,,5450
1632082450,507539,,5452
1632082452,507539,,5454
1632082453,507747,,5455
1632082455,507748,,5457
1632082456,507957,,5458
1632082458,508166,,5460
1632082460,508375,,5462
1632082461,508377,,5463
1632082463,508582,,5465
1632082465,508790,,5467
1632082466,508997,,5468
1632082468,509205,,5470
1632082469,509205,,5471
1632082471,509412,,5473
1632082473,509412,,5475
1632082474,509831,,5476
1632082476,509834,,5478
1632082478,510044,,5480
1632082479,510044,,5481
1632082481,510252,,5483
1632082482,510251,,5484
1632082484,510666,,5486
1632082486,510870,,5488
1632082487,510870,,5489
1632082489,511078,,5491
1632082491,511078,,5493
1632082492,511496,,5494
1632082494,511495,,5496
1632082496,511706,,5498
1632082497,511706,,5499
1632082499,511915,,5501
1632082500,511915,,5502
1632082502,512334,,5504
1632082504,512339,,5506
1632082505,512549,,5507
1632082507,512755,,5509
1632082509,512758,,5511
1632082510,513177,,5512
1632082512,513179,,5514
1632082513,513392,,5515
1632082515,513390,,5517
1632082517,513600,,5519
1632082518,513808,,5520
1632082520,514016,,5522
1632082522,514017,,5524
1632082523,514227,,5525
1632082525,514438,,5527
1632082527,514441,,5529
1632082528,514855,,5530
1632082530,514853,,5532
1632082531,515060,,5533
1632082533,515058,,5535
1632082535,515267,,5537
1632082536,515476,,5538
1632082538,515689,,5540
1632082540,515690,,5542
1632082541,515900,,5543
1632082543,516110,,5545
1632082545,516109,,5547
1632082546,516528,,5548
1632082548,516526,,5550
1632082549,516733,,5551
1632082551,516736,,5553
1632082553,516949,,5555
1632082554,517158,,5556
1632082556,517363,,5558
1632082558,517361,,5560
1632082559,517570,,5561
1632082561,517779,,5563
1632082563,517780,,5565
1632082564,518196,,5566
1632082566,518194,,5568
1632082567,518401,,5569
1632082569,518399,,5571
1632082571,518608,,5573
1632082572,518817,,5574
1632082574,519026,,5576
1632082576,519029,,5578
1632082577,519240,,5579
1632082579,519239,,5581
1632082580,519657,,5582
1632082582,519866,,5584
1632082584,519866,,5586
1632082585,520076,,5587
1632082587,520075,,5589
1632082589,520286,,5591
1632082590,520493,,5592
1632082592,520706,,5594
1632082594,520709,,5596
1632082595,520923,,5597
1632082597,520926,,5599
1632082598,521346,,5600
1632082600,521558,,5602
1632082602,521561,,5604
1632082603,521768,,5605
1632082605,521766,,5607
1632082607,521972,,5609
1632082608,522180,,5610
1632082610,522389,,5612
1632082611,522388,,5613
1632082613,522596,,5615
1632082615,522599,,5617
1632082616,523017,,5618
1632082618,523228,,5620
1632082620,523229,,5622
1632082621,523439,,5623
1632082623,523441,,5625
1632082624,523856,,5626
1632082626,523856,,5628
1632082628,524066,,5630
1632082629,524070,,5631
1632082631,524277,,5633
1632082633,524276,,5635
1632082634,524689,,5636
1632082636,524692,,5638
1632082638,524902,,5640
1632082639,525320,,5641
1632082641,525528,,5643
1632082642,525737,,5644
1632082644,525738,,5646
1632082646,525949,,5648
1632082647,526157,,5649
1632082649,526363,,5651
1632082651,526363,,5653
1632082652,526571,,5654
1632082654,526573,,5656
1632082655,526989,,5657
1632082657,526989,,5659
1632082659,527199,,5661
1632082660,527202,,5662
1632082662,527412,,5664
1632082664,527831,,5666
1632082665,527825,,5667
1632082667,528029,,5669
1632082668,528029,,5670
1632082670,528235,,5672
1632082672,528442,,5674
1632082673,528648,,5675
1632082675,528645,,5677
1632082677,528856,,5679
1632082678,528857,,5680
1632082680,529067,,5682
1632082681,529276,,5683
1632082683,529484,,5685
1632082685,529693,,5687
1632082686,529692,,5688
1632082688,529900,,5690
1632082690,530109,,5692
1632082691,530315,,5693
1632082693,530313,,5695
1632082694,530520,,5696
1632082696,530519,,5698
1632082698,530726,,5700
1632082699,530933,,5701
1632082701,531143,,5703
1632082703,531356,,5705
1632082704,531357,,5706
1632082706,531561,,5708
1632082708,531768,,5710
1632082709,531970,,5711
1632082711,531973,,5713
1632082712,532185,,5714
1632082714,532188,,5716
1632082716,532606,,5718
1632082717,532607,,5719
1632082719,532814,,5721
1632082721,532815,,5723
1632082722,533025,,5724
1632082724,533235,,5726
1632082725,533444,,5727
1632082727,533650,,5729
1632082729,533649,,5731
1632082730,533852,,5732
1632082732,533849,,5734
1632082734,534263,,5736
1632082735,534263,,5737
1632082737,534469,,5739
1632082739,534677,,5741
1632082740,534677,,5742
1632082742,534885,,5744
1632082744,535095,,5746
1632082745,535304,,5747
1632082747,535306,,5749
1632082748,535511,,5750
1632082750,535512,,5752
1632082752,535925,,5754
1632082753,535924,,5755
1632082755,536130,,5757
1632082757,536130,,5759
1632082758,536339,,5760
1632082760,536754,,5762
1632082761,536753,,5763
1632082763,536961,,5765
1632082765,536959,,5767
1632082766,537166,,5768
1632082768,537164,,5770
1632082770,537578,,5772
1632082771,537576,,5773
1632082773,537781,,5775
1632082774,537779,,5776
1632082776,537989,,5778
1632082778,538199,,5780
1632082779,538407,,5781
1632082781,538610,,5783
1632082783,538607,,5785
1632082784,538810,,5786
1632082786,538809,,5788
1632082788,539225,,5790
1632082789,539224,,5791
1632082791,539433,,5793
1632082792,539434,,5794
1632082794,539643,,5796
1632082796,539850,,5798
1632082797,540058,,5799
1632082799,540264,,5801
1632082801,540265,,5803
1632082802,540475,,5804
1632082804,540477,,5806
1632082806,540893,,5808
1632082807,540893,,5809
1632082809,541098,,5811
1632082810,541097,,5812
1632082812,541308,,5814
1632082814,541724,,5816
1632082815,541725,,5817
1632082817,541937,,5819
1632082819,541940,,5821
1632082820,542149,,5822
1632082822,542148,,5824
1632082824,542563,,5826
1632082825,542565,,5827
1632082827,542774,,5829
1632082829,542772,,5831
1632082830,542982,,5832
1632082832,543397,,5834
1632082833,543395,,5835
1632082835,543601,,5837
1632082837,543601,,5839
1632082838,543812,,5840
1632082840,543812,,5842
1632082842,544231,,5844
1632082843,544233,,5845
1632082845,544445,,5847
1632082847,544652,,5849
1632082848,544653,,5850
1632082850,545068,,5852
1632082852,545065,,5854
1632082853,545269,,5855
1632082855,545268,,5857
1632082856,545475,,5858
1632082858,545472,,5860
1632082860,545891,,5862
1632082861,545890,,5863
1632082863,546099,,5865
1632082865,546305,,5867
1632082866,546301,,5868
1632082868,546710,,5870
1632082869,546705,,5871
1632082871,546914,,5873
1632082873,546913,,5875
1632082874,547123,,5876
1632082876,547120,,5878
1632082878,547537,,5880
1632082879,547747,,5881
1632082881,547744,,5883
1632082883,547947,,5885
1632082884,547943,,5886
1632082886,548157,,5888
1632082888,548366,,5890
1632082889,548576,,5891
1632082891,548787,,5893
1632082893,548790,,5895
1632082894,548999,,5896
1632082896,549207,,5898
1632082898,549417,,5900
1632082899,549421,,5901
1632082901,549629,,5903
1632082903,549632,,5905
1632082904,549841,,5906
1632082906,550254,,5908
1632082908,550253,,5910
1632082909,550458,,5911
1632082911,550455,,5913
1632082913,550664,,5915
1632082914,550664,,5916
1632082916,551080,,5918
1632082918,551287,,5920
1632082919,551287,,5921
1632082921,551496,,5923
1632082923,551497,,5925
1632082924,551708,,5926
1632082926,551916,,5928
1632082927,552123,,5929
1632082929,552329,,5931
1632082931,552327,,5933
1632082932,552534,,5934
1632082934,552537,,5936
1632082936,552954,,5938
