Date_time,CPU,Memory_Bytes,Disk_Usage,,Ref_Date_time
1629299141,2.42E+13,2541993984,115268,,19571
1629299143,2.42E+13,2542108672,115272,,19573
1629299145,2.42E+13,2541977600,115272,,19575
1629299146,2.42E+13,2541989888,115272,,19576
1629299148,2.42E+13,2542116864,115272,,19578
1629299150,2.42E+13,2573987840,115276,,19580
1629299151,2.42E+13,2542067712,115276,,19581
1629299153,2.42E+13,2542116864,115276,,19583
1629299155,2.42E+13,2541981696,115276,,19585
1629299156,2.42E+13,2542116864,115280,,19586
1629299158,2.42E+13,2541944832,115280,,19588
1629299160,2.42E+13,2542080000,115280,,19590
1629299162,2.42E+13,2612334592,115280,,19592
1629299164,2.42E+13,2594828288,115280,,19594
1629299166,2.42E+13,2541899776,115284,,19596
1629299168,2.42E+13,2542043136,115284,,19598
1629299169,2.42E+13,2541953024,115284,,19599
1629299171,2.42E+13,2574880768,115284,,19601
1629299173,2.42E+13,2624114688,115288,,19603
1629299175,2.42E+13,2542034944,115288,,19605
1629299176,2.42E+13,2542063616,115288,,19606
1629299178,2.42E+13,2542022656,115288,,19608
1629299180,2.42E+13,2544308224,115288,,19610
1629299182,2.42E+13,2614116352,115292,,19612
1629299184,2.42E+13,2541858816,115292,,19614
1629299186,2.42E+13,2541891584,115292,,19616
1629299188,2.42E+13,2541961216,115292,,19618
1629299190,2.42E+13,2542227456,115292,,19620
1629299191,2.42E+13,2601091072,115296,,19621
1629299193,2.42E+13,2571206656,115296,,19623
1629299195,2.42E+13,2623746048,115296,,19625
1629299197,2.42E+13,2542080000,115296,,19627
1629299199,2.42E+13,2542043136,115296,,19629
1629299201,2.42E+13,2578857984,115300,,19631
1629299203,2.43E+13,2627104768,115300,,19633
1629299205,2.43E+13,2542243840,115300,,19635
1629299207,2.43E+13,2542112768,115300,,19637
1629299209,2.43E+13,2541985792,115304,,19639
1629299211,2.43E+13,2553896960,115304,,19641
1629299212,2.43E+13,2623889408,115304,,19642
1629299215,2.43E+13,2542043136,115304,,19645
1629299217,2.43E+13,2542002176,115308,,19647
1629299219,2.43E+13,2542030848,115308,,19649
1629299220,2.43E+13,2549518336,115308,,19650
1629299223,2.43E+13,2644328448,115308,,19653
1629299225,2.43E+13,2615926784,115312,,19655
1629299227,2.43E+13,2542145536,115312,,19657
1629299229,2.43E+13,2541981696,115312,,19659
1629299230,2.43E+13,2551943168,115312,,19660
1629299232,2.43E+13,2614743040,115312,,19662
1629299234,2.43E+13,2542071808,115316,,19664
1629299236,2.43E+13,2542018560,115316,,19666
1629299238,2.43E+13,2542112768,115316,,19668
1629299240,2.43E+13,2547154944,115316,,19670
1629299242,2.43E+13,2618351616,115316,,19672
1629299244,2.43E+13,2542325760,115320,,19674
1629299246,2.43E+13,2541989888,115320,,19676
1629299248,2.43E+13,2542215168,115320,,19678
1629299250,2.43E+13,2542153728,115320,,19680
1629299252,2.43E+13,2612752384,115324,,19682
1629299254,2.43E+13,2611167232,115324,,19684
1629299256,2.43E+13,2542206976,115324,,19686
1629299258,2.43E+13,2542239744,115324,,19688
1629299260,2.43E+13,2551799808,115328,,19690
1629299262,2.43E+13,2625286144,115328,,19692
1629299265,2.43E+13,2542198784,115328,,19695
1629299266,2.43E+13,2542010368,115328,,19696
1629299268,2.43E+13,2542063616,115328,,19698
1629299270,2.43E+13,2549338112,115332,,19700
1629299272,2.43E+13,2613071872,115332,,19702
1629299274,2.43E+13,2542264320,115332,,19704
1629299276,2.43E+13,2541957120,115332,,19706
1629299278,2.43E+13,2542219264,115336,,19708
1629299280,2.43E+13,2550362112,115336,,19710
1629299282,2.43E+13,2619723776,115336,,19712
1629299284,2.43E+13,2613248000,115336,,19714
1629299287,2.43E+13,2542329856,115336,,19717
1629299288,2.43E+13,2542260224,115340,,19718
1629299290,2.43E+13,2554122240,115340,,19720
1629299293,2.43E+13,2627715072,115340,,19723
1629299295,2.43E+13,2542346240,115340,,19725
1629299296,2.43E+13,2542182400,115344,,19726
1629299298,2.43E+13,2542211072,115344,,19728
1629299300,2.43E+13,2542206976,115344,,19730
1629299301,2.43E+13,2542243840,115344,,19731
1629299303,2.43E+13,2542260224,115344,,19733
1629299305,2.43E+13,2542194688,115348,,19735
1629299307,2.43E+13,2542235648,115348,,19737
1629299308,2.43E+13,2542247936,115348,,19738
1629299310,2.43E+13,2555392000,115348,,19740
1629299312,2.43E+13,2542387200,115348,,19742
1629299314,2.43E+13,2624647168,115352,,19744
1629299315,2.43E+13,2542288896,115352,,19745
1629299317,2.43E+13,2542354432,115352,,19747
1629299319,2.43E+13,2542272512,115352,,19749
1629299320,2.43E+13,2570989568,115356,,19750
1629299322,2.43E+13,2542129152,115356,,19752
1629299324,2.43E+13,2542346240,115356,,19754
1629299325,2.43E+13,2542145536,115356,,19755
1629299327,2.43E+13,2542182400,115356,,19757
1629299328,2.43E+13,2542313472,115360,,19758
1629299330,2.43E+13,2554257408,115360,,19760
1629299332,2.43E+13,2542215168,115360,,19762
1629299334,2.43E+13,2542501888,115360,,19764
1629299335,2.43E+13,2542166016,115360,,19765
1629299337,2.43E+13,2542227456,115364,,19767
1629299339,2.43E+13,2542133248,115364,,19769
1629299340,2.43E+13,2548707328,115364,,19770
1629299342,2.43E+13,2549391360,115364,,19772
1629299344,2.43E+13,2542198784,115368,,19774
1629299346,2.43E+13,2542202880,115368,,19776
1629299347,2.43E+13,2542039040,115368,,19777
1629299349,2.43E+13,2542141440,115368,,19779
1629299351,2.43E+13,2612703232,115368,,19781
1629299353,2.43E+13,2542215168,115372,,19783
1629299355,2.43E+13,2542268416,115372,,19785
1629299356,2.43E+13,2542321664,115372,,19786
1629299358,2.43E+13,2542235648,115372,,19788
1629299360,2.43E+13,2542026752,115372,,19790
1629299361,2.43E+13,2628534272,115376,,19791
1629299363,2.43E+13,2542108672,115376,,19793
1629299365,2.43E+13,2542231552,115376,,19795
1629299367,2.43E+13,2542002176,115376,,19797
1629299368,2.43E+13,2542190592,115376,,19798
1629299370,2.43E+13,2542174208,115380,,19800
1629299371,2.43E+13,2630340608,115380,,19801
1629299373,2.43E+13,2609876992,115380,,19803
1629299375,2.43E+13,2542194688,115380,,19805
1629299377,2.43E+13,2542260224,115384,,19807
1629299378,2.43E+13,2542178304,115384,,19808
1629299380,2.43E+13,2544140288,115384,,19810
1629299382,2.43E+13,2627260416,115384,,19812
1629299383,2.43E+13,2542243840,115384,,19813
1629299385,2.43E+13,2542182400,115388,,19815
1629299387,2.44E+13,2542219264,115388,,19817
1629299388,2.44E+13,2542264320,115388,,19818
1629299390,2.44E+13,2552913920,115388,,19820
1629299392,2.44E+13,2630987776,115392,,19822
1629299394,2.44E+13,2542432256,115392,,19824
1629299396,2.44E+13,2542174208,115392,,19826
1629299397,2.44E+13,2542116864,115392,,19827
1629299399,2.44E+13,2542063616,115392,,19829
1629299401,2.44E+13,2599628800,115396,,19831
1629299403,2.44E+13,2568552448,115396,,19833
1629299404,2.44E+13,2542276608,115396,,19834
1629299406,2.44E+13,2542411776,115396,,19836
1629299408,2.44E+13,2542305280,115400,,19838
1629299410,2.44E+13,2550824960,115400,,19840
1629299412,2.44E+13,2626318336,115400,,19842
1629299414,2.44E+13,2542137344,115400,,19844
1629299415,2.44E+13,2542366720,115400,,19845
1629299417,2.44E+13,2542215168,115404,,19847
1629299419,2.44E+13,2542325760,115404,,19849
1629299421,2.44E+13,2572619776,116112,,19851
1629299422,2.44E+13,2543243264,116112,,19852
1629299424,2.44E+13,2543284224,116112,,19854
1629299426,2.44E+13,2543030272,116112,,19856
1629299428,2.44E+13,2542850048,116116,,19858
1629299429,2.44E+13,2542923776,116116,,19859
1629299431,2.44E+13,2615926784,116116,,19861
1629299433,2.44E+13,2611015680,116116,,19863
1629299435,2.44E+13,2542936064,116116,,19865
1629299437,2.44E+13,2542968832,116120,,19867
1629299439,2.44E+13,2542706688,116120,,19869
1629299440,2.44E+13,2553896960,116120,,19870
1629299442,2.44E+13,2630529024,116120,,19872
1629299444,2.44E+13,2542952448,116120,,19874
1629299446,2.44E+13,2543005696,116124,,19876
1629299448,2.44E+13,2542874624,116124,,19878
1629299449,2.44E+13,2542895104,116124,,19879
1629299451,2.44E+13,2614910976,116124,,19881
1629299453,2.44E+13,2542940160,116128,,19883
1629299455,2.44E+13,2543091712,116128,,19885
1629299457,2.44E+13,2542944256,116128,,19887
1629299458,2.44E+13,2542964736,116128,,19888
1629299460,2.44E+13,2564521984,116132,,19890
1629299462,2.44E+13,2549387264,116132,,19892
1629299464,2.44E+13,2629197824,116132,,19894
1629299466,2.44E+13,2543132672,116132,,19896
1629299467,2.44E+13,2543046656,116132,,19897
1629299469,2.44E+13,2542784512,116136,,19899
1629299471,2.44E+13,2609299456,116136,,19901
1629299473,2.44E+13,2543001600,116136,,19903
1629299474,2.44E+13,2542854144,116136,,19904
1629299476,2.44E+13,2543124480,116136,,19906
1629299478,2.44E+13,2542993408,116140,,19908
1629299480,2.44E+13,2542927872,116140,,19910
1629299481,2.44E+13,2626347008,116140,,19911
1629299483,2.44E+13,2542972928,116140,,19913
1629299485,2.44E+13,2542956544,116140,,19915
1629299487,2.44E+13,2542915584,116144,,19917
1629299489,2.44E+13,2542919680,116144,,19919
1629299490,2.44E+13,2557624320,116144,,19920
1629299492,2.44E+13,2548523008,116144,,19922
1629299494,2.44E+13,2542866432,116144,,19924
1629299496,2.44E+13,2543001600,116148,,19926
1629299497,2.44E+13,2543116288,116148,,19927
1629299499,2.44E+13,2542977024,116148,,19929
1629299500,2.44E+13,2574585856,116148,,19930
1629299502,2.44E+13,2543042560,116152,,19932
1629299504,2.44E+13,2543022080,116152,,19934
1629299506,2.44E+13,2543075328,116152,,19936
1629299507,2.44E+13,2543108096,116152,,19937
1629299509,2.44E+13,2543239168,116152,,19939
1629299511,2.44E+13,2614718464,116156,,19941
1629299513,2.44E+13,2543165440,116156,,19943
1629299514,2.44E+13,2543083520,116156,,19944
1629299517,2.44E+13,2543091712,116156,,19947
1629299519,2.44E+13,2543005696,116156,,19949
1629299520,2.44E+13,2555035648,116160,,19950
1629299522,2.44E+13,2554368000,116160,,19952
1629299524,2.44E+13,2542862336,116160,,19954
1629299526,2.44E+13,2542899200,116160,,19956
1629299528,2.44E+13,2543030272,116164,,19958
1629299529,2.44E+13,2543017984,116164,,19959
1629299531,2.44E+13,2614689792,116164,,19961
1629299533,2.44E+13,2543026176,116164,,19963
1629299535,2.44E+13,2543157248,116164,,19965
1629299537,2.44E+13,2542989312,116168,,19967
1629299539,2.44E+13,2542915584,116168,,19969
1629299540,2.44E+13,2571898880,116168,,19970
1629299542,2.44E+13,2543104000,116168,,19972
1629299544,2.44E+13,2543407104,116168,,19974
1629299546,2.44E+13,2543218688,116172,,19976
1629299548,2.44E+13,2543255552,116172,,19978
1629299549,2.44E+13,2543304704,116172,,19979
1629299551,2.44E+13,2611994624,116172,,19981
1629299553,2.44E+13,2614665216,116176,,19983
1629299555,2.44E+13,2543484928,116176,,19985
1629299557,2.44E+13,2543276032,116176,,19987
1629299558,2.44E+13,2543108096,116176,,19988
1629299560,2.44E+13,2552078336,116176,,19990
1629299562,2.44E+13,2543136768,116180,,19992
1629299564,2.44E+13,2543022080,116180,,19994
1629299566,2.44E+13,2543263744,116180,,19996
1629299568,2.44E+13,2543239168,116180,,19998
1629299569,2.44E+13,2543300608,116180,,19999
1629299571,2.44E+13,2625249280,116184,,20001
1629299573,2.44E+13,2543263744,116184,,20003
1629299575,2.44E+13,2543067136,116184,,20005
1629299577,2.44E+13,2543091712,116184,,20007
1629299579,2.44E+13,2543259648,116188,,20009
1629299581,2.44E+13,2609795072,116188,,20011
1629299583,2.44E+13,2591830016,116188,,20013
1629299584,2.44E+13,2543353856,116188,,20014
1629299586,2.44E+13,2543378432,116188,,20016
1629299588,2.44E+13,2542882816,116192,,20018
1629299590,2.44E+13,2544676864,116192,,20020
1629299592,2.44E+13,2543202304,116192,,20022
1629299594,2.44E+13,2543050752,116192,,20024
1629299595,2.44E+13,2543181824,116192,,20025
1629299598,2.44E+13,2543067136,116196,,20028
1629299599,2.44E+13,2543005696,116196,,20029
1629299601,2.44E+13,2624258048,116196,,20031
1629299603,2.44E+13,2543185920,116196,,20033
1629299605,2.44E+13,2543054848,116196,,20035
1629299607,2.44E+13,2543263744,116200,,20037
1629299609,2.44E+13,2543198208,116200,,20039
1629299611,2.44E+13,2582597632,116200,,20041
1629299612,2.44E+13,2573844480,116200,,20042
1629299615,2.44E+13,2543165440,116204,,20045
1629299616,2.44E+13,2543026176,116204,,20046
1629299618,2.44E+13,2543214592,116204,,20048
1629299620,2.44E+13,2552012800,116204,,20050
1629299622,2.44E+13,2543702016,116204,,20052
1629299623,2.44E+13,2543190016,116204,,20053
1629299625,2.44E+13,2543140864,116208,,20055
1629299627,2.44E+13,2543284224,116208,,20057
1629299629,2.44E+13,2543177728,116208,,20059
1629299631,2.44E+13,2609537024,116208,,20061
1629299633,2.45E+13,2542952448,116208,,20063
1629299634,2.45E+13,2543128576,116212,,20064
1629299636,2.45E+13,2542936064,116212,,20066
1629299638,2.45E+13,2542989312,116212,,20068
1629299640,2.45E+13,2542985216,116212,,20070
1629299642,2.45E+13,2618179584,116212,,20072
1629299643,2.45E+13,2615914496,116216,,20073
1629299645,2.45E+13,2543132672,116216,,20075
1629299647,2.45E+13,2543005696,116216,,20077
1629299649,2.45E+13,2542882816,116216,,20079
1629299652,2.45E+13,2618118144,116216,,20082
1629299653,2.45E+13,2543042560,116220,,20083
1629299655,2.45E+13,2543058944,116220,,20085
1629299657,2.45E+13,2543128576,116220,,20087
1629299659,2.45E+13,2542997504,116220,,20089
1629299661,2.45E+13,2613227520,116220,,20091
1629299663,2.45E+13,2542977024,116220,,20093
1629299665,2.45E+13,2543116288,116224,,20095
1629299667,2.45E+13,2543079424,116224,,20097
1629299669,2.45E+13,2543038464,116224,,20099
1629299671,2.45E+13,2580418560,116224,,20101
1629299672,2.45E+13,2560778240,116224,,20102
1629299675,2.45E+13,2543095808,116228,,20105
1629299676,2.45E+13,2542960640,116228,,20106
1629299678,2.45E+13,2543304704,116228,,20108
1629299680,2.45E+13,2544115712,116228,,20110
1629299682,2.45E+13,2626658304,116228,,20112
1629299684,2.45E+13,2543218688,116232,,20114
1629299686,2.45E+13,2543247360,116232,,20116
1629299687,2.45E+13,2543173632,116232,,20117
1629299689,2.45E+13,2542936064,116232,,20119
1629299691,2.45E+13,2613104640,116232,,20121
1629299693,2.45E+13,2543157248,116236,,20123
1629299695,2.45E+13,2543202304,116236,,20125
1629299697,2.45E+13,2543149056,116236,,20127
1629299698,2.45E+13,2543140864,116236,,20128
1629299700,2.45E+13,2554953728,116236,,20130
1629299702,2.45E+13,2546659328,116240,,20132
1629299704,2.45E+13,2629779456,116240,,20134
1629299706,2.45E+13,2543177728,116240,,20136
1629299708,2.45E+13,2543099904,116240,,20138
1629299710,2.45E+13,2549764096,116240,,20140
1629299712,2.45E+13,2542895104,116240,,20142
1629299714,2.45E+13,2543218688,116244,,20144
1629299715,2.45E+13,2543091712,116244,,20145
1629299717,2.45E+13,2542964736,116244,,20147
1629299719,2.45E+13,2542895104,116244,,20149
1629299721,2.45E+13,2617188352,116952,,20151
1629299723,2.45E+13,2543919104,116952,,20153
1629299725,2.45E+13,2543992832,116952,,20155
1629299727,2.45E+13,2544017408,116956,,20157
1629299729,2.45E+13,2543652864,116956,,20159
1629299731,2.45E+13,2616184832,116956,,20161
1629299733,2.45E+13,2613080064,116956,,20163
1629299735,2.45E+13,2543792128,116960,,20165
1629299737,2.45E+13,2543767552,116960,,20167
1629299739,2.45E+13,2543828992,116960,,20169
1629299741,2.45E+13,2587226112,116960,,20171
1629299743,2.45E+13,2543525888,116960,,20173
1629299745,2.45E+13,2543509504,116960,,20175
1629299747,2.45E+13,2543689728,116964,,20177
1629299748,2.45E+13,2543742976,116964,,20178
1629299750,2.45E+13,2573041664,116964,,20180
1629299752,2.45E+13,2543423488,116964,,20182
1629299754,2.45E+13,2543579136,116964,,20184
1629299756,2.45E+13,2543800320,116968,,20186
1629299758,2.45E+13,2543665152,116968,,20188
1629299760,2.45E+13,2543697920,116968,,20190
1629299761,2.45E+13,2625748992,116968,,20191
1629299763,2.45E+13,2617049088,116972,,20193
1629299765,2.45E+13,2543747072,116972,,20195
1629299767,2.45E+13,2543628288,116972,,20197
1629299769,2.45E+13,2543521792,116972,,20199
1629299771,2.45E+13,2613841920,116972,,20201
1629299773,2.45E+13,2543796224,116972,,20203
1629299775,2.45E+13,2543702016,116976,,20205
1629299777,2.45E+13,2543800320,116976,,20207
1629299779,2.45E+13,2543775744,116976,,20209
1629299781,2.45E+13,2583011328,116976,,20211
1629299783,2.45E+13,2543734784,116976,,20213
1629299785,2.45E+13,2543579136,116980,,20215
1629299787,2.45E+13,2543570944,116980,,20217
1629299789,2.45E+13,2543730688,116980,,20219
1629299791,2.45E+13,2582695936,116980,,20221
1629299792,2.45E+13,2554085376,116980,,20222
1629299794,2.45E+13,2628583424,116984,,20224
1629299796,2.45E+13,2543661056,116984,,20226
1629299799,2.45E+13,2543607808,116984,,20229
1629299800,2.45E+13,2593714176,116984,,20230
1629299802,2.45E+13,2543792128,116984,,20232
1629299804,2.45E+13,2543783936,116984,,20234
1629299806,2.45E+13,2543648768,116988,,20236
1629299808,2.45E+13,2543915008,116988,,20238
1629299810,2.45E+13,2543800320,116988,,20240
1629299812,2.45E+13,2630189056,116988,,20242
1629299814,2.45E+13,2543706112,116988,,20244
1629299815,2.45E+13,2543640576,116992,,20245
1629299817,2.45E+13,2543779840,116992,,20247
1629299819,2.45E+13,2543628288,116992,,20249
1629299821,2.45E+13,2618458112,116992,,20251
1629299823,2.45E+13,2618716160,116992,,20253
1629299825,2.45E+13,2543661056,116992,,20255
1629299827,2.45E+13,2543673344,116992,,20257
1629299829,2.45E+13,2543583232,116996,,20259
1629299831,2.45E+13,2549719040,116996,,20261
1629299834,2.45E+13,2543738880,116996,,20264
1629299835,2.45E+13,2543837184,116996,,20265
1629299837,2.45E+13,2543755264,116996,,20267
1629299839,2.45E+13,2543726592,116996,,20269
1629299841,2.45E+13,2619224064,117000,,20271
1629299843,2.45E+13,2543955968,117000,,20273
1629299845,2.45E+13,2543865856,117000,,20275
1629299847,2.45E+13,2543837184,117000,,20277
1629299849,2.45E+13,2543964160,117000,,20279
1629299850,2.45E+13,2585268224,117000,,20280
1629299852,2.45E+13,2591895552,117000,,20282
1629299854,2.45E+13,2543890432,117004,,20284
1629299856,2.45E+13,2543554560,117004,,20286
1629299859,2.45E+13,2543722496,117004,,20289
1629299860,2.46E+13,2598887424,117004,,20290
1629299862,2.46E+13,2543607808,117008,,20292
1629299864,2.46E+13,2543722496,117008,,20294
1629299866,2.46E+13,2543788032,117008,,20296
1629299868,2.46E+13,2543738880,117008,,20298
1629299870,2.46E+13,2543833088,117008,,20300
1629299871,2.46E+13,2624737280,117008,,20301
1629299873,2.46E+13,2543636480,117012,,20303
1629299875,2.46E+13,2543816704,117012,,20305
1629299877,2.46E+13,2543915008,117012,,20307
1629299878,2.46E+13,2543616000,117012,,20308
1629299880,2.46E+13,2564493312,117016,,20310
1629299882,2.46E+13,2564866048,117016,,20312
1629299884,2.46E+13,2543702016,117016,,20314
1629299886,2.46E+13,2543820800,117016,,20316
1629299888,2.46E+13,2543747072,117016,,20318
1629299889,2.46E+13,2543775744,117020,,20319
1629299892,2.46E+13,2630443008,117020,,20322
1629299894,2.46E+13,2543882240,117020,,20324
1629299895,2.46E+13,2543734784,117020,,20325
1629299897,2.46E+13,2543669248,117020,,20327
1629299899,2.46E+13,2543755264,117020,,20329
1629299901,2.46E+13,2614009856,117024,,20331
1629299903,2.46E+13,2543869952,117024,,20333
1629299905,2.46E+13,2543902720,117024,,20335
1629299907,2.46E+13,2543816704,117024,,20337
1629299909,2.46E+13,2543702016,117024,,20339
1629299911,2.46E+13,2610532352,117028,,20341
1629299913,2.46E+13,2589470720,117028,,20343
1629299915,2.46E+13,2543804416,117028,,20345
1629299917,2.46E+13,2543722496,117028,,20347
1629299919,2.46E+13,2543960064,117028,,20349
1629299921,2.46E+13,2582065152,117032,,20351
1629299923,2.46E+13,2543828992,117032,,20353
1629299925,2.46E+13,2543706112,117032,,20355
1629299927,2.46E+13,2543693824,117032,,20357
1629299929,2.46E+13,2543648768,117032,,20359
1629299931,2.46E+13,2599587840,117036,,20361
1629299933,2.46E+13,2543697920,117036,,20363
1629299935,2.46E+13,2543620096,117036,,20365
1629299937,2.46E+13,2543714304,117036,,20367
1629299939,2.46E+13,2543747072,117036,,20369
1629299941,2.46E+13,2611191808,117036,,20371
1629299943,2.46E+13,2576060416,117040,,20373
1629299944,2.46E+13,2543775744,117040,,20374
1629299946,2.46E+13,2544046080,117040,,20376
1629299948,2.46E+13,2543943680,117040,,20378
1629299950,2.46E+13,2543824896,117040,,20380
1629299952,2.46E+13,2631106560,117044,,20382
1629299954,2.46E+13,2543849472,117044,,20384
1629299955,2.46E+13,2543960064,117044,,20385
1629299957,2.46E+13,2543837184,117044,,20387
1629299959,2.46E+13,2543697920,117044,,20389
1629299961,2.46E+13,2600718336,117048,,20391
1629299963,2.46E+13,2543820800,117048,,20393
1629299965,2.46E+13,2543669248,117048,,20395
1629299966,2.46E+13,2543824896,117048,,20396
1629299968,2.46E+13,2543775744,117052,,20398
1629299970,2.46E+13,2543833088,117052,,20400
1629299972,2.46E+13,2631962624,117052,,20402
1629299974,2.46E+13,2618396672,117052,,20404
1629299975,2.46E+13,2543915008,117052,,20405
1629299977,2.46E+13,2543906816,117056,,20407
1629299979,2.46E+13,2544001024,117056,,20409
1629299981,2.46E+13,2588532736,117056,,20411
1629299982,2.46E+13,2543738880,117056,,20412
1629299984,2.46E+13,2543833088,117056,,20414
1629299986,2.46E+13,2543849472,117060,,20416
1629299987,2.46E+13,2543894528,117060,,20417
1629299989,2.46E+13,2543910912,117060,,20419
1629299991,2.46E+13,2602520576,117060,,20421
1629299992,2.46E+13,2543841280,117064,,20422
1629299994,2.46E+13,2544021504,117064,,20424
1629299996,2.46E+13,2543931392,117064,,20426
1629299998,2.46E+13,2544037888,117064,,20428
1629300000,2.46E+13,2543886336,117064,,20430
1629300001,2.46E+13,2614444032,117068,,20431
1629300003,2.46E+13,2611970048,117068,,20433
1629300005,2.46E+13,2543964160,117068,,20435
1629300007,2.46E+13,2543792128,117068,,20437
1629300009,2.46E+13,2543841280,117072,,20439
1629300010,2.46E+13,2574938112,117072,,20440
1629300013,2.46E+13,2544062464,117072,,20443
1629300014,2.46E+13,2543820800,117072,,20444
1629300016,2.46E+13,2543865856,117072,,20446
1629300018,2.46E+13,2543943680,117076,,20448
1629300020,2.46E+13,2544799744,117780,,20450
1629300021,2.46E+13,2617901056,117784,,20451
1629300023,2.46E+13,2544869376,117784,,20453
1629300025,2.46E+13,2544902144,117784,,20455
1629300027,2.46E+13,2544758784,117784,,20457
1629300029,2.46E+13,2544590848,117784,,20459
1629300031,2.46E+13,2578399232,117788,,20461
1629300033,2.46E+13,2565652480,117788,,20463
1629300034,2.46E+13,2629001216,117788,,20464
1629300036,2.46E+13,2544640000,117788,,20466
1629300038,2.46E+13,2544451584,117788,,20468
1629300040,2.46E+13,2571440128,117792,,20470
1629300044,2.46E+13,2544619520,117792,,20474
1629300045,2.46E+13,2544705536,117792,,20475
1629300047,2.46E+13,2544799744,117796,,20477
1629300048,2.46E+13,2544648192,117796,,20478
1629300050,2.46E+13,2547884032,117800,,20480
1629300051,2.46E+13,2620563456,117800,,20481
1629300053,2.46E+13,2544746496,117800,,20483
1629300055,2.46E+13,2544799744,117804,,20485
1629300057,2.46E+13,2544869376,117808,,20487
1629300058,2.46E+13,2544799744,117808,,20488
1629300060,2.46E+13,2555514880,117808,,20490
1629300061,2.46E+13,2627497984,117812,,20491
1629300063,2.46E+13,2615021568,117812,,20493
1629300065,2.46E+13,2544889856,117816,,20495
1629300066,2.46E+13,2544824320,117816,,20496
1629300068,2.46E+13,2544586752,117820,,20498
1629300069,2.46E+13,2544713728,117820,,20499
1629300071,2.46E+13,2615717888,117820,,20501
1629300072,2.47E+13,2544635904,117824,,20502
1629300074,2.47E+13,2544676864,117824,,20504
1629300075,2.47E+13,2544730112,117828,,20505
1629300076,2.47E+13,2544791552,117828,,20506
1629300078,2.47E+13,2544701440,117832,,20508
1629300079,2.47E+13,2544603136,117832,,20509
1629300081,2.47E+13,2603982848,117832,,20511
1629300082,2.47E+13,2544603136,117836,,20512
1629300084,2.47E+13,2544746496,117836,,20514
1629300085,2.47E+13,2544578560,117840,,20515
1629300087,2.47E+13,2544701440,117840,,20517
1629300089,2.47E+13,2544537600,117844,,20519
1629300090,2.47E+13,2572017664,117844,,20520
1629300092,2.47E+13,2630692864,117848,,20522
1629300093,2.47E+13,2611703808,117848,,20523
1629300095,2.47E+13,2544873472,117852,,20525
1629300097,2.47E+13,2544709632,117852,,20527
1629300098,2.47E+13,2544832512,117856,,20528
1629300100,2.47E+13,2548752384,117856,,20530
1629300101,2.47E+13,2625474560,117860,,20531
1629300103,2.47E+13,2544803840,117860,,20533
1629300104,2.47E+13,2544939008,117864,,20534
1629300106,2.47E+13,2544824320,117864,,20536
1629300108,2.47E+13,2544881664,117864,,20538
1629300109,2.47E+13,2544771072,117868,,20539
1629300111,2.47E+13,2612883456,117868,,20541
1629300112,2.47E+13,2544861184,117872,,20542
1629300114,2.47E+13,2544799744,117872,,20544
1629300115,2.47E+13,2544631808,117876,,20545
1629300117,2.47E+13,2544635904,117876,,20547
1629300118,2.47E+13,2544689152,117880,,20548
1629300119,2.47E+13,2544672768,117880,,20549
1629300121,2.47E+13,2615898112,117884,,20551
1629300122,2.47E+13,2614792192,117884,,20552
1629300124,2.47E+13,2544762880,117888,,20554
1629300126,2.47E+13,2544771072,117888,,20556
1629300127,2.47E+13,2544824320,117892,,20557
1629300128,2.47E+13,2544652288,117892,,20558
1629300130,2.47E+13,2599550976,117896,,20560
1629300131,2.47E+13,2544553984,117896,,20561
1629300133,2.47E+13,2544717824,117900,,20563
1629300134,2.47E+13,2544746496,117900,,20564
1629300136,2.47E+13,2544766976,117904,,20566
1629300138,2.47E+13,2544656384,117904,,20568
1629300139,2.47E+13,2544795648,117908,,20569
1629300141,2.47E+13,2615533568,117908,,20571
1629300142,2.47E+13,2544574464,117908,,20572
1629300144,2.47E+13,2544648192,117912,,20574
1629300145,2.47E+13,2544558080,117912,,20575
1629300147,2.47E+13,2544594944,117916,,20577
1629300148,2.47E+13,2544742400,117920,,20578
1629300150,2.47E+13,2567184384,117920,,20580
1629300152,2.47E+13,2553937920,117920,,20582
1629300153,2.47E+13,2616614912,117924,,20583
1629300155,2.47E+13,2544848896,117924,,20585
1629300156,2.47E+13,2544771072,117928,,20586
1629300158,2.47E+13,2544644096,117928,,20588
1629300159,2.47E+13,2544652288,117932,,20589
1629300161,2.47E+13,2615803904,117932,,20591
1629300163,2.47E+13,2544906240,117936,,20593
1629300164,2.47E+13,2544816128,117936,,20594
1629300165,2.47E+13,2544852992,117940,,20595
1629300166,2.47E+13,2544652288,117940,,20596
1629300168,2.47E+13,2544861184,117944,,20598
1629300170,2.47E+13,2563829760,117944,,20600
1629300171,2.47E+13,2627166208,117948,,20601
1629300173,2.47E+13,2544750592,117948,,20603
1629300174,2.47E+13,2544603136,117948,,20604
1629300176,2.47E+13,2544816128,117952,,20606
1629300177,2.47E+13,2544693248,117956,,20607
1629300179,2.47E+13,2544762880,117956,,20609
1629300180,2.47E+13,2611290112,117960,,20610
1629300182,2.47E+13,2610802688,117960,,20612
1629300184,2.47E+13,2544508928,117960,,20614
1629300186,2.47E+13,2544631808,117964,,20616
1629300187,2.47E+13,2544721920,117968,,20617
